orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps
85.13,-27.75,177.94,0.02,0.08,-0.05,0.19,-0.23,0.01,-4.37,-0.53,-8.65,-4.57,-0.30,-8.66,28
85.13,-27.75,177.94,-0.01,0.08,-0.01,0.08,-0.22,0.24,-4.47,-0.52,-8.43,-4.56,-0.30,-8.67,28
85.13,-27.69,177.94,-0.02,0.08,0.03,0.04,-0.18,0.40,-4.50,-0.48,-8.27,-4.55,-0.30,-8.68,28
85.19,-27.56,178.00,-0.01,0.09,0.07,0.08,-0.27,0.39,-4.46,-0.57,-8.28,-4.54,-0.29,-8.68,28
85.25,-27.56,178.06,-0.02,0.10,0.06,0.12,-0.43,0.32,-4.40,-0.72,-8.36,-4.53,-0.29,-8.68,28
85.25,-27.50,178.06,-0.03,0.09,0.04,0.15,-0.49,0.27,-4.37,-0.80,-8.47,-4.52,-0.29,-8.69,28
85.25,-27.44,178.06,-0.06,0.05,-0.01,0.14,-0.49,0.36,-4.37,-0.78,-8.33,-4.52,-0.29,-8.69,28
85.19,-27.38,178.00,-0.07,0.04,-0.02,0.15,-0.47,0.39,-4.36,-0.76,-8.30,-4.51,-0.29,-8.69,28
85.19,-27.38,178.00,-0.09,0.03,-0.02,0.16,-0.41,0.37,-4.34,-0.71,-8.32,-4.51,-0.29,-8.70,28
85.13,-27.38,178.00,-0.09,0.03,-0.02,0.11,-0.37,0.35,-4.40,-0.62,-8.34,-4.51,-0.29,-8.70,28
85.13,-27.38,178.06,-0.10,0.03,-0.03,0.04,-0.39,0.33,-4.47,-0.69,-8.36,-4.51,-0.29,-8.70,28
85.06,-27.38,178.06,-0.10,0.02,-0.03,0.07,-0.39,0.39,-4.43,-0.68,-8.31,-4.51,-0.29,-8.70,28
85.13,-27.38,178.06,-0.10,0.02,-0.04,0.12,-0.32,0.41,-4.38,-0.61,-8.29,-4.50,-0.28,-8.70,28
85.06,-27.38,178.06,-0.11,-0.00,-0.05,-0.18,-0.53,0.04,-4.37,-0.52,-9.05,-4.51,-0.28,-8.70,28
85.00,-27.38,178.13,-0.15,-0.09,-0.16,0.59,-0.18,0.87,-3.92,-0.46,-7.82,-4.51,-0.27,-8.69,28
84.75,-27.50,178.19,-0.18,-0.13,-0.23,0.72,-0.18,-0.33,-3.80,-0.45,-9.02,-4.52,-0.27,-8.69,28
84.56,-27.56,178.25,-0.22,-0.14,-0.28,0.68,-0.49,0.19,-3.85,-0.75,-8.49,-4.54,-0.26,-8.68,28
84.31,-27.63,178.25,-0.24,-0.15,-0.31,-0.10,-0.36,0.93,-4.67,-0.61,-7.74,-4.56,-0.25,-8.67,28
83.88,-27.81,178.38,-0.27,-0.17,-0.37,-0.33,-0.22,0.96,-4.91,-0.47,-7.70,-4.57,-0.24,-8.66,28
83.63,-27.88,178.38,-0.27,-0.18,-0.36,-0.35,-0.15,0.94,-4.94,-0.39,-7.71,-4.60,-0.23,-8.65,28
83.38,-28.00,178.44,-0.27,-0.18,-0.35,-0.34,-0.08,0.86,-4.83,-0.38,-8.19,-4.61,-0.22,-8.64,28
83.19,-28.06,178.50,-0.23,-0.11,-0.29,-0.22,-0.14,0.38,-4.85,-0.36,-8.25,-4.62,-0.21,-8.64,28
82.81,-28.19,178.56,-0.20,-0.07,-0.25,-0.34,-0.12,0.39,-4.92,-0.25,-8.21,-4.63,-0.20,-8.63,28
82.69,-28.19,178.56,-0.17,-0.03,-0.19,-0.17,-0.06,0.43,-4.81,-0.26,-8.20,-4.63,-0.20,-8.63,28
82.56,-28.19,178.63,-0.09,0.03,-0.05,-0.21,-0.09,0.45,-4.84,-0.28,-8.18,-4.63,-0.19,-8.64,28
82.56,-28.19,178.69,-0.06,0.06,0.02,-0.27,0.00,0.48,-4.89,-0.14,-8.18,-4.63,-0.18,-8.64,28
82.56,-28.19,178.75,-0.04,0.06,0.07,-0.16,0.00,0.43,-4.80,-0.16,-8.20,-4.63,-0.17,-8.64,28
82.69,-28.13,178.81,-0.01,0.05,0.12,0.03,-0.14,0.43,-4.59,-0.31,-8.21,-4.63,-0.17,-8.64,28
82.75,-28.13,178.88,0.00,0.06,0.11,0.31,-0.31,0.16,-4.31,-0.48,-8.47,-4.62,-0.16,-8.64,28
82.81,-28.06,178.88,0.02,0.05,0.07,0.23,-0.40,-0.19,-4.83,-0.54,-10.02,-4.61,-0.16,-8.65,28
82.81,-28.06,178.88,0.11,0.16,0.01,0.44,-0.30,-0.10,-4.15,-0.48,-8.76,-4.60,-0.17,-8.65,28
82.88,-27.88,178.75,0.14,0.11,0.03,0.24,-0.65,0.40,-4.34,-0.83,-8.25,-4.59,-0.18,-8.66,28
82.94,-27.88,178.69,0.13,0.09,0.01,0.31,0.03,0.26,-4.00,-0.14,-8.29,-4.57,-0.20,-8.67,28
82.94,-27.81,178.63,0.10,0.10,-0.02,0.22,-0.23,0.44,-4.35,-0.44,-8.22,-4.57,-0.21,-8.67,28
82.94,-27.75,178.50,0.08,0.05,-0.03,0.24,-0.16,0.48,-4.32,-0.38,-8.18,-4.56,-0.22,-8.67,28
82.94,-27.69,178.44,0.06,0.04,-0.02,0.19,-0.03,0.52,-4.36,-0.26,-8.14,-4.56,-0.23,-8.67,28
82.94,-27.69,178.44,0.06,0.03,0.00,0.12,-0.07,0.44,-4.54,-0.21,-8.27,-4.55,-0.24,-8.67,28
82.94,-27.69,178.38,0.07,0.04,0.05,0.00,0.07,0.49,-4.56,-0.17,-8.18,-4.55,-0.24,-8.68,28
83.00,-27.63,178.31,0.08,0.05,0.06,-0.12,-0.01,0.46,-4.67,-0.25,-8.21,-4.55,-0.24,-8.68,28
83.06,-27.63,178.31,0.08,0.06,0.08,-0.08,-0.14,0.43,-4.63,-0.39,-8.25,-4.54,-0.25,-8.68,28
83.13,-27.63,178.31,0.07,0.06,0.10,-0.02,-0.17,0.44,-4.48,-0.39,-8.26,-4.54,-0.25,-8.68,28
83.25,-27.56,178.31,0.05,0.08,0.13,-0.03,-0.11,0.34,-4.57,-0.36,-8.33,-4.53,-0.25,-8.68,28
83.38,-27.50,178.31,0.05,0.10,0.13,-0.23,-0.18,0.36,-4.77,-0.43,-8.32,-4.53,-0.25,-8.69,28
83.44,-27.50,178.31,0.05,0.11,0.14,-0.21,-0.12,0.33,-4.74,-0.38,-8.35,-4.52,-0.25,-8.69,28
83.56,-27.44,178.31,0.05,0.12,0.15,-0.14,-0.11,0.29,-4.74,-0.37,-8.40,-4.51,-0.25,-8.70,28
83.63,-27.38,178.31,0.06,0.16,0.18,-0.38,-0.13,0.24,-4.88,-0.38,-8.46,-4.50,-0.25,-8.70,28
83.88,-27.25,178.31,0.08,0.17,0.21,-0.47,-0.12,0.20,-4.96,-0.37,-8.50,-4.49,-0.25,-8.71,28
84.06,-27.19,178.31,0.11,0.19,0.26,-0.98,-0.26,-0.11,-5.46,-0.51,-8.83,-4.48,-0.25,-8.71,28
84.25,-27.06,178.31,0.17,0.24,0.31,-1.48,-0.46,0.17,-6.64,-0.47,-8.19,-4.43,-0.26,-8.74,28
84.44,-26.88,178.25,0.40,0.37,0.38,-2.19,-0.50,1.03,-6.60,-0.78,-7.72,-4.40,-0.27,-8.75,28
85.00,-26.44,177.94,0.53,0.41,0.39,-0.57,0.51,0.63,-4.94,0.20,-8.13,-4.37,-0.30,-8.77,28
85.25,-26.19,177.75,0.55,0.50,0.30,-7.67,4.46,-0.08,-12.00,4.12,-8.88,-4.31,-0.36,-8.79,28
85.38,-26.06,177.63,0.34,0.17,0.15,-4.06,1.25,0.93,-8.39,0.87,-7.85,-4.33,-0.38,-8.78,28
85.31,-26.31,177.25,0.21,-0.29,-0.24,-0.01,-0.09,1.62,-4.36,-0.50,-7.15,-4.35,-0.41,-8.77,28
85.13,-26.44,177.06,0.20,-0.22,-0.35,1.43,-0.07,1.09,-2.15,-0.91,-7.75,-4.37,-0.47,-8.76,28
84.94,-26.50,176.81,0.21,-0.05,-0.35,2.21,-0.43,1.00,-1.07,-1.49,-8.19,-4.36,-0.51,-8.76,28
84.88,-26.38,176.63,0.34,0.27,-0.08,3.47,-1.18,1.01,-0.86,-1.72,-7.76,-4.34,-0.54,-8.77,28
85.00,-26.06,176.19,0.44,0.37,0.08,3.53,-1.15,1.55,-0.68,-1.18,-6.96,-4.27,-0.61,-8.80,28
85.19,-25.81,176.00,0.52,0.42,0.23,3.59,-0.57,1.83,-0.90,-0.55,-7.05,-4.24,-0.64,-8.81,28
85.44,-25.63,175.81,0.43,0.37,0.36,2.76,0.29,1.61,-1.44,-0.36,-7.21,-4.21,-0.66,-8.83,28
85.94,-25.31,175.56,0.31,0.19,0.33,2.34,0.14,1.49,-1.85,-0.53,-7.33,-4.20,-0.68,-8.83,28
86.13,-25.38,175.56,0.18,-0.03,0.28,1.44,0.11,3.06,-2.77,-0.56,-5.75,-4.22,-0.67,-8.82,28
86.25,-25.50,175.56,-0.08,-0.53,0.23,1.03,0.37,3.91,-3.23,-0.28,-4.88,-4.27,-0.66,-8.80,28
86.44,-26.25,175.88,-0.24,-0.79,0.25,1.35,0.26,3.71,-2.99,-0.36,-5.05,-4.34,-0.63,-8.77,28
86.50,-26.81,176.13,-0.36,-0.94,0.26,2.53,0.02,3.82,-3.22,0.03,-5.01,-4.51,-0.54,-8.68,28
86.63,-28.00,176.69,-0.42,-1.11,0.27,0.96,0.83,3.27,-3.64,0.33,-5.37,-4.60,-0.49,-8.64,28
86.88,-28.69,177.00,-0.40,-1.22,0.27,-0.55,0.46,1.05,-5.26,0.01,-7.53,-4.71,-0.45,-8.58,28
86.94,-29.38,177.19,-0.31,-1.21,0.20,0.56,0.00,2.59,-4.24,-0.41,-5.93,-4.90,-0.39,-8.48,28
86.94,-30.00,177.31,-0.19,-1.16,0.14,-1.21,0.14,4.41,-6.22,-0.23,-4.01,-5.00,-0.37,-8.42,28
86.94,-31.31,177.44,-0.09,-1.17,-0.01,-1.30,-0.55,3.68,-6.40,-0.92,-4.68,-5.10,-0.37,-8.36,28
87.13,-31.94,177.44,-0.08,-1.11,-0.10,-1.55,-0.71,3.41,-6.74,-1.08,-4.90,-5.18,-0.37,-8.31,28
87.00,-32.50,177.31,-0.04,-1.10,-0.20,-1.59,-1.02,2.98,-6.77,-1.80,-5.65,-5.36,-0.39,-8.19,28
86.81,-33.13,177.19,0.04,-1.18,-0.34,-1.30,-1.42,2.20,-6.76,-1.83,-5.93,-5.45,-0.41,-8.13,28
86.44,-34.50,176.88,0.04,-1.24,-0.34,-0.97,-1.43,2.09,-6.53,-1.86,-5.97,-5.55,-0.43,-8.07,28
86.38,-35.19,176.75,0.02,-1.29,-0.29,-0.88,-1.27,1.95,-6.53,-1.72,-6.04,-5.75,-0.46,-7.92,28
86.19,-35.88,176.63,-0.04,-1.32,-0.23,-1.15,-1.24,1.72,-7.01,-1.70,-6.12,-5.85,-0.46,-7.85,28
85.94,-37.44,176.63,-0.16,-1.41,-0.10,-1.35,-1.27,1.40,-7.31,-1.72,-6.36,-6.07,-0.44,-7.68,28
85.88,-38.25,176.69,-0.24,-1.45,-0.04,-1.60,-1.19,0.50,-7.64,-1.56,-7.13,-6.17,-0.41,-7.60,28
85.88,-39.00,176.81,-0.34,-1.44,0.02,-1.03,-1.08,0.56,-7.31,-1.46,-6.95,-6.28,-0.38,-7.52,28
85.81,-39.81,177.06,-0.44,-1.33,0.04,-0.04,-1.08,0.95,-6.41,-1.43,-6.48,-6.37,-0.34,-7.44,28
85.69,-41.19,177.50,-0.46,-1.22,0.03,0.00,-1.26,0.96,-7.10,-1.64,-6.53,-6.54,-0.27,-7.29,28
85.56,-41.81,177.81,-0.49,-1.11,0.01,-0.68,-1.50,0.25,-7.30,-1.74,-6.97,-6.61,-0.24,-7.23,28
85.31,-43.00,178.31,-0.51,-1.10,-0.03,-0.87,-1.40,-0.99,-7.57,-1.61,-8.15,-6.69,-0.20,-7.16,28
85.13,-43.69,178.50,-0.47,-1.19,-0.09,-0.62,-1.12,-1.23,-7.08,-0.87,-8.17,-6.86,-0.16,-7.00,28
84.94,-44.38,178.63,-0.42,-1.28,-0.31,0.20,-0.39,-0.66,-6.74,-0.55,-7.58,-6.94,-0.15,-6.91,28
87.00,-45.81,178.63,-0.43,-1.28,-0.45,0.44,-0.42,-0.59,-6.59,-0.58,-7.42,-7.03,-0.15,-6.83,28
86.75,-46.50,178.50,-0.42,-1.28,-0.58,0.79,-0.54,-0.50,-6.32,-0.71,-7.25,-7.19,-0.19,-6.65,28
86.56,-47.19,178.31,-0.37,-1.26,-0.65,0.58,-0.12,-0.45,-6.68,-0.34,-7.02,-7.27,-0.21,-6.57,28
86.56,-48.44,177.75,-0.22,-1.11,-0.65,0.66,-0.01,-0.55,-6.67,-0.25,-7.05,-7.34,-0.24,-6.49,28
86.63,-49.00,177.44,-0.16,-1.09,-0.64,0.79,-0.16,-0.53,-6.61,-0.45,-6.95,-7.40,-0.28,-6.42,28
86.88,-49.63,177.00,-0.09,-1.06,-0.66,2.01,-0.02,-0.29,-6.91,-0.90,-6.40,-7.52,-0.37,-6.27,28
87.13,-50.13,176.56,-0.04,-0.98,-0.64,1.34,0.04,-0.25,-6.23,-0.37,-6.46,-7.58,-0.41,-6.20,28
87.81,-51.06,175.69,0.12,-0.85,-0.54,1.51,-0.01,-0.51,-6.11,-0.47,-6.65,-7.63,-0.46,-6.14,28
88.31,-51.44,175.13,0.20,-0.75,-0.53,1.09,-0.05,-0.60,-6.57,-0.57,-6.69,-7.67,-0.51,-6.08,28
88.94,-51.81,174.56,0.33,-0.67,-0.54,0.79,-0.28,-0.87,-6.78,-0.73,-7.08,-7.74,-0.64,-5.98,28
90.69,-52.31,173.06,0.62,-0.50,-0.55,1.03,0.09,-0.78,-6.73,-0.62,-6.73,-7.76,-0.71,-5.94,28
91.75,-52.50,172.25,0.74,-0.36,-0.53,0.77,0.17,-0.83,-7.00,-0.62,-6.74,-7.78,-0.88,-5.89,28
92.94,-52.56,171.44,0.81,-0.20,-0.50,0.41,0.22,-0.72,-7.29,-0.88,-6.74,-7.78,-0.96,-5.88,28
94.06,-52.56,170.63,0.81,0.11,-0.44,0.78,0.01,-1.04,-6.98,-1.03,-6.92,-7.77,-1.04,-5.88,28
96.38,-52.25,169.19,0.81,0.27,-0.41,1.04,0.00,-1.38,-6.71,-1.12,-7.27,-7.72,-1.20,-5.91,28
97.56,-52.00,168.50,0.82,0.41,-0.40,1.27,0.20,-1.64,-6.29,-0.79,-7.73,-7.69,-1.27,-5.94,28
98.94,-51.63,167.81,0.84,0.54,-0.41,1.49,0.41,-1.78,-6.15,-0.93,-7.76,-7.65,-1.35,-5.98,28
100.19,-51.25,167.19,0.86,0.71,-0.39,1.92,0.35,-1.66,-5.67,-1.08,-7.68,-7.60,-1.43,-6.02,28
102.88,-50.38,165.94,0.89,0.79,-0.37,1.67,0.14,-1.34,-5.70,-1.67,-7.30,-7.49,-1.59,-6.11,28
104.31,-49.88,165.31,0.93,0.85,-0.32,1.92,-0.21,-1.49,-5.51,-1.88,-7.65,-7.44,-1.67,-6.16,28
105.75,-49.31,164.81,0.92,0.94,-0.23,2.01,-0.20,-1.64,-5.36,-1.95,-7.86,-7.38,-1.74,-6.21,28
108.56,-48.25,163.88,0.85,0.97,-0.23,3.30,0.18,-1.96,-4.91,-1.72,-7.82,-7.24,-1.87,-6.33,28
109.88,-47.63,163.44,0.57,1.22,-0.47,1.85,0.18,-0.96,-5.30,-1.75,-7.37,-7.16,-1.94,-6.40,28
112.50,-46.13,162.69,0.49,1.32,-0.61,1.51,0.10,-0.75,-5.55,-1.91,-7.24,-7.06,-2.01,-6.49,28
113.94,-45.25,162.31,0.47,1.39,-0.72,0.81,-0.01,-1.20,-6.15,-2.10,-7.77,-6.96,-2.09,-6.57,28
115.50,-44.38,161.81,0.49,1.41,-0.78,-0.58,-0.24,-1.98,-7.34,-2.51,-8.72,-6.75,-2.26,-6.73,28
118.56,-42.75,160.94,0.47,1.20,-0.74,-1.24,-0.32,-1.09,-7.90,-2.66,-7.89,-6.66,-2.34,-6.80,28
119.94,-42.06,160.56,0.42,1.05,-0.64,-1.77,-0.31,-0.80,-8.34,-2.73,-7.66,-6.57,-2.41,-6.86,28
121.00,-41.50,160.31,0.32,0.89,-0.52,-1.84,-0.19,-0.38,-8.29,-2.74,-6.64,-6.44,-2.50,-6.95,28
79.38,-41.06,160.13,0.20,0.74,-0.39,-1.70,0.11,0.66,-8.10,-2.41,-6.32,-6.39,-2.52,-6.98,28
79.31,-40.44,160.06,0.03,0.49,-0.12,-1.38,0.39,0.89,-7.75,-2.14,-6.12,-6.36,-2.53,-7.01,28
79.38,-40.19,160.13,0.02,0.42,-0.01,-0.90,0.78,1.02,-7.24,-1.75,-6.01,-6.33,-2.53,-7.04,28
79.44,-40.00,160.19,0.06,0.38,0.06,-0.74,1.22,0.75,-6.94,-1.20,-6.44,-6.28,-2.54,-7.08,28
79.56,-39.88,160.25,0.19,0.27,0.14,-0.88,1.17,0.52,-7.15,-1.37,-6.56,-6.27,-2.54,-7.09,28
79.81,-39.69,160.19,0.22,0.18,0.12,-0.94,0.33,0.53,-7.21,-2.21,-6.56,-6.26,-2.55,-7.09,28
79.88,-39.63,160.13,0.24,0.08,0.10,-0.74,-0.07,0.54,-7.00,-2.63,-6.54,-6.26,-2.56,-7.09,28
79.94,-39.69,160.00,0.23,-0.02,0.08,-1.22,-0.26,0.81,-7.49,-2.85,-6.27,-6.27,-2.58,-7.08,28
80.00,-39.81,159.81,0.16,-0.15,-0.01,-1.88,0.00,1.01,-8.16,-2.60,-6.05,-6.28,-2.59,-7.06,28
79.94,-39.94,159.63,0.14,-0.25,-0.10,-2.19,0.17,1.15,-8.48,-2.43,-5.89,-6.31,-2.63,-7.02,28
79.88,-40.06,159.38,0.14,-0.33,-0.23,-2.45,0.61,1.53,-9.26,-1.66,-5.02,-6.33,-2.67,-6.99,28
79.69,-40.19,159.06,0.15,-0.48,-0.53,-3.26,0.99,2.10,-9.61,-1.72,-4.86,-6.34,-2.71,-6.96,28
125.94,-40.50,158.19,0.17,-0.54,-0.62,-3.50,0.91,2.11,-9.87,-1.84,-4.81,-6.39,-2.81,-6.88,28
126.19,-40.63,157.75,0.18,-0.59,-0.60,-3.49,0.64,2.16,-9.87,-2.50,-4.31,-6.42,-2.85,-6.84,28
126.25,-40.88,157.38,0.14,-0.63,-0.46,-3.38,0.39,2.55,-9.84,-2.47,-4.23,-6.46,-2.87,-6.79,28
125.81,-41.56,156.94,0.04,-0.75,0.03,-3.29,0.37,2.69,-9.80,-2.50,-4.05,-6.51,-2.87,-6.74,28
125.25,-42.06,156.88,-0.00,-0.83,0.27,-3.61,0.82,2.89,-10.55,-2.22,-3.69,-6.64,-2.82,-6.63,28
124.50,-42.63,156.94,0.03,-1.01,0.57,-4.05,0.71,3.02,-10.77,-2.07,-3.54,-6.72,-2.78,-6.57,28
122.94,-43.88,157.00,0.03,-1.01,0.57,-4.01,0.98,2.93,-10.81,-1.77,-3.57,-6.80,-2.75,-6.50,28
122.31,-44.56,157.00,0.13,-1.13,0.53,-4.00,0.92,2.52,-11.02,-2.12,-4.03,-6.97,-2.70,-6.33,28
121.69,-45.31,156.88,0.27,-1.30,0.49,-4.02,0.27,2.20,-11.08,-2.41,-4.03,-7.06,-2.68,-6.24,28
120.81,-46.88,156.44,0.31,-1.38,0.48,-4.00,-0.12,2.55,-11.16,-2.79,-3.58,-7.16,-2.67,-6.14,28
120.31,-47.75,156.19,0.32,-1.45,0.49,-3.84,0.01,2.80,-11.10,-2.64,-3.22,-7.36,-2.63,-5.91,28
119.75,-48.63,155.94,0.30,-1.51,0.52,-3.84,-0.12,3.06,-11.31,-2.73,-2.72,-7.46,-2.61,-5.79,28
118.56,-50.56,155.44,0.33,-1.65,0.66,-4.08,-0.45,2.38,-11.65,-3.03,-3.28,-7.57,-2.58,-5.66,28
118.00,-51.63,155.19,0.37,-1.79,0.76,-3.65,-0.52,1.67,-11.34,-3.07,-3.84,-7.69,-2.54,-5.52,28
117.31,-52.81,154.94,0.40,-1.98,0.82,-3.77,-0.38,1.31,-12.05,-3.00,-3.88,-7.94,-2.46,-5.19,28
116.63,-54.06,154.56,0.44,-2.36,0.81,-4.02,-0.44,1.38,-12.10,-2.86,-3.61,-8.08,-2.42,-4.99,28
115.19,-56.88,153.50,0.44,-2.50,0.75,-3.74,-0.36,1.41,-11.96,-2.75,-3.37,-8.21,-2.38,-4.79,28
114.56,-58.38,152.81,0.43,-2.60,0.70,-3.61,-0.46,1.23,-11.96,-2.81,-3.33,-8.35,-2.34,-4.57,28
113.88,-59.88,152.00,0.41,-2.70,0.72,-3.15,-0.84,0.26,-11.76,-3.09,-3.84,-8.61,-2.25,-4.10,28
112.31,-63.06,150.25,0.39,-2.89,0.89,-3.06,-1.17,-0.09,-11.81,-3.37,-3.94,-8.74,-2.19,-3.85,28
111.44,-64.75,149.31,0.33,-2.98,0.99,-3.05,-1.74,-0.43,-11.89,-3.97,-3.88,-8.99,-2.04,-3.32,28
110.56,-66.56,148.38,0.29,-3.03,1.09,-2.89,-1.92,-0.56,-12.07,-3.32,-3.87,-9.11,-1.94,-3.05,28
109.56,-68.31,147.50,0.20,-3.00,1.28,-2.83,-1.10,-1.11,-12.05,-2.94,-3.89,-9.22,-1.83,-2.78,28
107.50,-71.88,145.63,0.15,-2.94,1.33,-2.41,-1.13,-1.22,-11.45,-2.90,-3.81,-9.40,-1.59,-2.25,28
106.44,-73.63,144.63,0.09,-2.85,1.36,-1.76,-1.51,-2.03,-11.25,-2.98,-4.03,-9.48,-1.47,-2.00,28
104.38,-76.88,142.56,-0.06,-2.65,1.36,-1.04,-1.73,-3.19,-10.59,-3.08,-4.95,-9.55,-1.34,-1.76,28
103.31,-78.50,141.25,-0.14,-2.55,1.33,-0.58,-2.19,-3.82,-9.65,-3.49,-5.58,-9.65,-1.09,-1.29,28
102.25,-80.00,139.75,-0.22,-2.46,1.30,0.57,-2.35,-4.55,-9.11,-3.32,-5.63,-9.69,-0.97,-1.08,28
100.25,-82.81,135.69,-0.39,-2.23,1.24,1.32,-2.03,-4.72,-8.40,-2.89,-5.60,-9.73,-0.85,-0.87,28
99.25,-84.06,175.63,-0.48,-2.08,1.14,1.74,-1.99,-5.04,-8.01,-2.74,-5.72,-9.77,-0.64,-0.50,28
98.25,-85.19,176.19,-0.55,-1.92,0.99,2.71,-1.76,-6.19,-7.07,-2.32,-6.53,-9.78,-0.56,-0.34,28
96.69,-86.81,177.00,-0.60,-1.60,0.64,3.13,-1.47,-6.42,-6.65,-1.98,-6.61,-9.79,-0.50,-0.19,28
96.19,-87.25,177.25,-0.57,-1.44,0.46,3.45,-1.29,-6.59,-6.34,-1.75,-6.65,-9.79,-0.46,-0.06,28
95.69,-87.44,2.50,-0.52,-1.26,0.31,3.67,-1.22,-6.57,-5.81,-1.38,-6.16,-9.79,-0.41,0.15,28
95.25,-87.38,2.38,-0.46,-1.07,0.20,4.27,-0.83,-6.31,-5.51,-1.23,-6.07,-9.79,-0.40,0.23,28
94.75,-87.00,2.31,-0.35,-0.69,-0.01,4.41,-0.76,-6.34,-5.37,-1.17,-6.04,-9.79,-0.40,0.30,28
94.81,-86.81,2.38,-0.30,-0.49,-0.08,4.80,-0.76,-6.45,-4.98,-1.18,-6.10,-9.79,-0.41,0.34,28
94.75,-86.63,2.44,-0.24,-0.30,-0.10,5.04,-0.73,-6.50,-4.45,-1.11,-6.12,-9.78,-0.43,0.38,28
94.69,-86.56,2.50,-0.09,0.05,-0.03,5.49,-0.82,-6.57,-4.29,-1.26,-6.19,-9.78,-0.43,0.38,28
94.69,-86.69,2.50,-0.02,0.21,0.00,5.53,-1.15,-6.65,-4.25,-1.59,-6.28,-9.79,-0.43,0.36,28
94.69,-86.81,2.50,0.03,0.38,0.02,5.47,-1.26,-6.59,-4.31,-1.69,-6.27,-9.79,-0.43,0.27,28
94.75,-87.00,2.50,0.05,0.56,0.02,5.89,-1.27,-6.39,-3.90,-1.70,-6.18,-9.79,-0.43,0.20,28
94.88,-87.31,2.50,0.08,0.93,-0.03,5.99,-1.23,-6.29,-3.79,-1.66,-6.18,-9.79,-0.44,0.01,28
95.00,-87.38,2.56,0.10,1.10,-0.08,6.07,-1.24,-6.17,-3.71,-1.83,-6.29,-9.79,-0.45,-0.10,28
95.19,-87.25,177.31,0.13,1.24,-0.14,5.90,-1.26,-6.19,-3.88,-1.73,-6.42,-9.79,-0.47,-0.23,28
95.44,-86.88,177.19,0.18,1.44,-0.23,5.59,-1.40,-6.09,-4.18,-1.89,-6.46,-9.78,-0.49,-0.36,28
96.00,-85.69,176.94,0.16,1.54,-0.27,5.39,-1.72,-5.82,-4.69,-2.50,-6.27,-9.76,-0.55,-0.66,28
96.31,-84.94,176.75,0.12,1.63,-0.30,4.77,-1.98,-5.28,-4.98,-2.56,-6.11,-9.75,-0.58,-0.82,28
96.56,-84.06,176.56,-0.00,1.82,-0.37,4.47,-1.85,-4.91,-5.26,-2.47,-5.91,-9.73,-0.61,-1.00,28
97.19,-82.06,150.88,-0.05,1.94,-0.44,3.74,-1.64,-4.79,-5.96,-2.29,-5.97,-9.68,-0.70,-1.37,28
97.50,-80.88,152.88,-0.08,2.06,-0.51,3.17,-1.17,-4.89,-6.47,-1.93,-6.47,-9.64,-0.75,-1.58,28
97.88,-79.69,154.31,-0.07,2.24,-0.66,2.72,-1.07,-4.99,-6.88,-1.89,-6.78,-9.60,-0.81,-1.79,28
98.81,-77.06,156.13,-0.06,2.30,-0.73,2.10,-0.90,-4.97,-7.45,-1.78,-6.97,-9.55,-0.88,-2.00,28
99.38,-75.69,156.63,-0.08,2.34,-0.80,1.93,-0.90,-5.13,-7.95,-2.20,-7.65,-9.44,-1.02,-2.44,28
100.38,-72.88,157.63,-0.17,2.42,-0.78,0.52,-1.25,-4.76,-8.84,-2.35,-7.42,-9.37,-1.09,-2.66,28
100.88,-71.44,158.19,-0.24,2.49,-0.74,0.13,-1.04,-4.52,-9.16,-2.20,-7.41,-9.29,-1.15,-2.89,28
101.25,-70.00,158.75,-0.31,2.56,-0.74,-0.25,-0.79,-4.61,-9.70,-1.98,-8.22,-9.12,-1.26,-3.35,28
101.69,-68.50,159.31,-0.39,2.63,-0.70,-1.07,-0.52,-5.40,-10.10,-1.83,-9.00,-9.02,-1.31,-3.59,28
102.44,-65.50,160.38,-0.41,2.64,-0.70,-1.43,-0.33,-5.45,-10.36,-1.70,-9.28,-8.92,-1.36,-3.82,28
102.75,-64.00,160.88,-0.45,2.65,-0.70,-1.63,-0.30,-5.34,-10.45,-1.70,-9.41,-8.69,-1.44,-4.29,28
103.06,-62.44,161.44,-0.51,2.67,-0.67,-3.08,-0.60,-6.20,-11.65,-2.07,-10.73,-8.57,-1.46,-4.53,28
103.50,-59.38,162.69,-0.57,2.76,-0.50,-3.23,-0.48,-6.57,-11.68,-1.96,-11.33,-8.44,-1.48,-4.76,28
103.69,-57.81,163.38,-0.54,2.80,-0.39,-3.78,-0.48,-7.19,-12.64,-1.97,-13.88,-8.15,-1.48,-5.23,28
103.88,-56.25,164.06,-0.50,2.83,-0.33,-4.80,-0.56,-9.35,-12.81,-2.05,-14.81,-8.00,-1.49,-5.46,28
104.38,-53.19,165.25,-0.48,2.79,-0.36,-4.96,-0.81,-9.83,-12.81,-2.30,-15.51,-7.85,-1.49,-5.68,28
104.63,-51.63,165.75,-0.50,2.74,-0.37,-0.57,0.82,-9.15,-10.65,-1.40,-15.35,-7.54,-1.48,-6.09,28
104.75,-50.25,166.25,-0.49,2.38,-0.12,-2.99,0.91,-8.08,-10.38,-0.54,-14.35,-7.39,-1.46,-6.26,28
