orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps
239.19,19.38,-168.19,0.04,0.06,0.54,0.66,0.56,2.25,3.93,2.43,-6.79,3.26,1.86,-9.05,28
239.75,19.50,-168.50,0.09,0.06,0.51,0.64,0.49,2.30,3.92,2.33,-6.75,3.29,1.81,-9.05,28
240.06,19.63,-168.63,0.10,0.04,0.53,0.47,0.45,2.31,3.69,2.39,-6.64,3.47,1.92,-8.96,28
240.25,20.69,-167.88,0.09,0.03,0.57,-0.05,0.26,2.35,3.56,2.27,-6.52,3.61,2.01,-8.88,28
240.88,21.69,-167.38,0.10,0.01,0.59,-0.05,0.31,2.46,3.57,2.30,-6.42,3.63,1.98,-8.89,28
241.19,21.75,-167.56,0.13,-0.01,0.57,-0.20,0.31,2.47,3.40,2.09,-6.53,3.64,1.92,-8.89,28
241.44,21.81,-167.75,0.20,-0.11,0.47,-0.30,0.23,2.33,3.34,2.12,-6.57,3.64,1.88,-8.90,28
241.94,21.75,-168.25,0.23,-0.19,0.42,-0.23,0.27,2.18,3.40,2.13,-6.73,3.63,1.85,-8.91,28
242.13,21.63,-168.44,0.26,-0.27,0.38,-0.14,0.19,2.07,3.64,2.04,-7.32,3.59,1.78,-8.94,28
242.31,21.50,-168.69,0.27,-0.43,0.36,0.22,0.08,1.23,3.78,1.83,-7.73,3.56,1.74,-8.96,28
242.75,21.06,-169.19,0.25,-0.52,0.38,0.30,-0.09,0.98,3.82,1.61,-8.00,3.52,1.71,-8.98,28
243.00,20.75,-169.44,0.26,-0.62,0.41,0.48,0.00,0.81,3.96,1.67,-8.19,3.42,1.63,-9.04,28
243.25,20.38,-169.69,0.28,-0.72,0.43,0.67,-0.11,0.19,4.02,1.48,-8.87,3.35,1.59,-9.07,28
243.75,19.56,-170.31,0.36,-0.89,0.45,0.79,0.15,-0.14,4.08,1.70,-9.25,3.28,1.54,-9.10,28
244.00,19.06,-170.69,0.40,-1.00,0.45,0.87,-0.22,-0.59,4.08,1.27,-9.73,3.20,1.49,-9.14,28
244.31,18.50,-171.00,0.45,-1.11,0.46,1.04,-0.32,-0.57,4.24,0.94,-9.95,3.01,1.38,-9.22,28
244.56,17.88,-171.44,0.49,-1.22,0.49,1.20,-0.76,-1.22,4.10,0.55,-10.49,2.89,1.32,-9.27,28
245.19,16.44,-172.25,0.55,-1.41,0.55,1.06,-0.79,-1.12,3.84,0.46,-10.44,2.78,1.26,-9.31,28
245.50,15.69,-172.69,0.60,-1.49,0.58,0.95,-0.76,-0.84,3.60,0.42,-10.20,2.65,1.19,-9.36,28
245.81,14.88,-173.19,0.67,-1.54,0.57,0.86,-0.70,-0.62,3.33,0.32,-9.91,2.38,1.03,-9.45,28
246.13,14.00,-173.69,0.79,-1.57,0.50,1.18,-0.74,-0.64,3.42,0.20,-10.13,2.24,0.95,-9.49,28
246.63,12.31,-174.81,0.83,-1.58,0.47,1.46,-0.73,-0.89,3.56,0.12,-10.43,2.09,0.86,-9.54,28
246.88,11.50,-175.31,0.83,-1.60,0.47,1.80,-0.75,-0.82,3.75,0.02,-10.40,1.80,0.69,-9.61,28
247.13,10.56,-175.81,0.79,-1.63,0.50,2.25,-0.57,-0.58,3.91,0.04,-10.23,1.65,0.62,-9.64,28
247.81,8.81,-176.69,0.59,-1.64,0.66,2.60,-0.35,-0.65,4.11,0.20,-10.33,1.50,0.55,-9.67,28
248.25,7.94,-177.00,0.48,-1.62,0.77,3.37,0.06,-0.95,4.73,0.56,-10.65,1.21,0.45,-9.72,28
248.75,7.06,-177.31,0.40,-1.59,0.86,4.18,0.41,-1.11,5.68,1.06,-11.07,1.07,0.40,-9.73,28
249.25,6.25,-177.56,0.40,-1.52,1.00,4.68,0.47,-1.85,5.61,0.83,-11.60,0.93,0.35,-9.75,28
250.44,4.63,-178.19,0.46,-1.45,1.03,4.52,0.17,-2.33,5.04,0.17,-12.57,0.67,0.25,-9.77,28
251.00,3.94,-178.50,0.50,-1.30,1.06,4.15,-0.30,-3.20,4.75,-0.10,-12.99,0.59,0.20,-9.78,28
251.56,3.44,-178.81,0.48,-0.87,1.08,3.67,-0.64,-3.72,4.19,-0.49,-13.52,0.51,0.15,-9.79,28
252.75,2.69,-179.38,0.41,-0.62,1.06,3.29,-0.76,-3.84,3.75,-0.65,-13.64,0.44,0.07,-9.79,28
253.31,2.56,-179.50,0.27,-0.13,0.97,2.07,-1.10,-3.30,2.53,-1.05,-13.10,0.45,0.05,-9.79,28
254.19,2.81,-179.81,0.20,0.32,0.75,1.57,-1.06,-2.87,2.06,-1.04,-12.66,0.49,0.02,-9.79,28
254.50,3.13,-179.94,0.19,0.53,0.59,1.34,-1.10,-2.45,1.88,-1.09,-12.24,0.54,0.00,-9.79,28
254.75,3.50,179.88,0.19,0.72,0.43,1.09,-1.08,-1.98,1.74,-1.02,-11.28,0.69,-0.03,-9.78,28
254.88,4.00,179.75,0.16,1.03,0.13,1.16,-1.05,-1.35,1.95,-1.10,-11.12,0.79,-0.04,-9.77,28
254.81,5.19,179.63,0.12,1.11,0.01,1.36,-0.95,-0.91,2.26,-1.01,-10.68,0.89,-0.06,-9.76,28
254.81,5.81,179.63,0.03,1.14,-0.05,2.63,-0.23,0.08,3.64,-0.29,-9.67,1.10,-0.05,-9.74,28
254.75,6.44,179.63,-0.08,1.04,-0.05,3.27,0.73,1.79,4.46,0.69,-7.94,1.18,-0.03,-9.73,28
254.81,7.25,179.88,-0.26,0.66,0.04,2.59,0.98,2.59,3.83,0.96,-7.13,1.24,-0.01,-9.72,28
254.88,7.50,-179.88,-0.27,0.46,0.09,2.08,0.77,2.39,3.37,0.78,-7.32,1.28,0.01,-9.72,28
254.94,7.69,-179.75,-0.23,0.32,0.12,1.72,0.42,1.90,2.76,0.17,-8.34,1.34,0.04,-9.71,28
255.00,7.81,-179.69,-0.07,0.19,0.10,1.07,-0.49,0.37,2.43,-0.44,-9.34,1.35,0.05,-9.71,28
255.13,8.00,-179.69,-0.01,0.16,0.07,0.94,-0.75,-0.09,2.31,-0.70,-9.80,1.37,0.04,-9.70,28
255.06,8.13,-179.69,0.03,0.15,0.03,0.79,-0.90,-0.25,2.18,-0.85,-9.96,1.38,0.04,-9.70,28
255.06,8.19,-179.75,0.07,0.16,-0.04,0.53,-1.16,-0.64,1.95,-1.12,-10.35,1.41,0.03,-9.70,28
254.94,8.38,-179.81,0.08,0.19,-0.17,0.47,-1.23,-0.74,1.91,-1.20,-10.44,1.43,0.02,-9.70,28
254.81,8.50,-179.81,0.06,0.22,-0.20,0.32,-1.29,-0.75,1.78,-1.27,-10.45,1.48,0.02,-9.69,28
254.69,8.63,-179.81,0.02,0.24,-0.23,0.09,-1.15,-0.53,1.51,-1.05,-10.21,1.50,0.03,-9.69,28
254.50,8.81,-179.75,-0.10,0.29,-0.26,-0.01,-1.02,-0.49,1.52,-0.97,-10.18,1.53,0.04,-9.68,28
254.25,9.13,-179.56,-0.17,0.29,-0.24,0.08,-0.92,-0.54,1.64,-0.85,-10.23,1.58,0.09,-9.67,28
254.19,9.31,-179.44,-0.24,0.29,-0.19,0.02,-0.85,-0.55,1.47,-0.64,-10.04,1.61,0.12,-9.67,28
254.06,9.44,-179.25,-0.29,0.30,-0.15,-0.24,-0.75,-0.21,1.40,-0.60,-9.87,1.64,0.15,-9.66,28
253.94,9.81,-178.88,-0.32,0.33,-0.08,-0.32,-0.63,-0.11,1.34,-0.44,-9.77,1.67,0.18,-9.66,28
253.94,10.00,-178.69,-0.29,0.35,-0.06,-0.38,-0.55,-0.03,1.21,-0.26,-9.61,1.74,0.23,-9.64,28
253.94,10.19,-178.56,-0.21,0.38,-0.01,-0.83,-0.33,0.36,0.94,-0.07,-9.27,1.77,0.25,-9.64,28
253.94,10.63,-178.31,-0.17,0.39,0.01,-0.86,-0.34,0.49,0.95,-0.06,-9.13,1.81,0.27,-9.63,28
253.94,10.88,-178.25,-0.12,0.40,0.03,-0.91,-0.33,0.51,0.98,-0.04,-8.97,1.89,0.28,-9.61,28
253.94,11.06,-178.25,-0.03,0.40,0.09,-0.74,-0.34,0.78,1.18,-0.05,-8.82,1.92,0.29,-9.61,28
254.00,11.31,-178.25,-0.03,0.40,0.09,-0.74,-0.34,0.78,1.18,-0.05,-8.82,1.96,0.28,-9.60,28
254.19,11.69,-178.25,0.01,0.32,0.16,-0.46,-0.22,0.93,1.52,0.06,-8.66,2.01,0.28,-9.59,28
254.25,11.81,-178.25,-0.02,0.21,0.21,-0.05,0.08,1.16,1.97,0.36,-8.43,2.02,0.28,-9.59,28
254.63,11.81,-178.25,-0.10,-0.06,0.33,-0.09,0.12,1.21,1.92,0.41,-8.38,2.01,0.28,-9.59,28
254.81,11.75,-178.25,-0.12,-0.20,0.39,-0.11,0.17,1.34,1.87,0.46,-8.25,1.99,0.28,-9.59,28
255.06,11.56,-178.25,-0.11,-0.32,0.43,-0.25,0.17,1.23,1.64,0.38,-8.43,1.93,0.29,-9.60,28
255.31,11.31,-178.25,-0.04,-0.48,0.47,-0.30,-0.07,1.11,1.58,0.20,-8.50,1.89,0.28,-9.61,28
255.88,10.81,-178.31,0.01,-0.52,0.46,-0.07,-0.56,0.73,1.76,-0.28,-8.89,1.84,0.27,-9.62,28
256.06,10.50,-178.44,0.08,-0.55,0.45,0.23,-0.83,0.31,2.03,-0.57,-9.32,1.79,0.26,-9.63,28
256.25,10.19,-178.56,0.16,-0.60,0.42,0.62,-1.03,-0.16,2.68,-0.79,-10.34,1.67,0.21,-9.65,28
256.44,9.81,-178.69,0.27,-0.75,0.25,1.17,-1.20,-1.41,2.78,-1.02,-11.08,1.60,0.18,-9.67,28
256.69,8.94,-179.06,0.26,-0.86,0.13,1.00,-1.32,-1.35,2.53,-1.17,-11.03,1.52,0.15,-9.68,28
256.69,8.38,-179.13,0.18,-0.94,0.04,0.86,-1.32,-1.16,2.17,-0.93,-10.59,1.34,0.13,-9.71,28
256.63,7.88,-179.19,-0.00,-0.98,-0.10,0.98,-0.83,-0.62,2.23,-0.70,-10.35,1.25,0.13,-9.72,28
256.50,6.81,-179.13,-0.05,-0.94,-0.16,1.20,-0.60,-0.26,2.36,-0.46,-10.00,1.08,0.14,-9.74,28
256.38,6.31,-179.13,-0.07,-0.87,-0.21,1.43,-0.33,0.15,2.97,0.27,-8.85,1.00,0.15,-9.75,28
256.19,5.88,-179.06,-0.05,-0.79,-0.27,2.27,0.23,1.18,3.21,0.39,-8.57,0.93,0.15,-9.76,28
255.75,5.06,-179.06,0.03,-0.66,-0.37,2.50,0.36,1.26,3.37,0.51,-8.49,0.87,0.15,-9.76,28
255.56,4.75,-179.06,0.05,-0.63,-0.39,2.51,0.67,1.54,3.20,0.92,-8.13,0.75,0.15,-9.77,28
255.38,4.38,-179.06,0.02,-0.59,-0.37,2.36,0.84,1.63,3.06,1.00,-8.14,0.69,0.15,-9.78,28
254.94,3.75,-179.06,-0.00,-0.57,-0.34,2.36,0.90,1.54,3.01,1.06,-8.24,0.64,0.15,-9.78,28
254.81,3.44,-179.00,-0.03,-0.55,-0.30,2.42,0.87,1.05,2.98,0.97,-8.93,0.54,0.16,-9.79,28
254.63,3.13,-179.00,-0.06,-0.51,-0.23,2.47,0.63,0.60,2.97,0.80,-9.18,0.49,0.17,-9.79,28
254.31,2.56,-178.88,-0.06,-0.49,-0.21,2.46,0.17,0.01,2.90,0.35,-9.78,0.44,0.18,-9.79,28
254.19,2.31,-178.88,-0.06,-0.46,-0.21,2.38,-0.08,-0.28,2.78,0.10,-10.08,0.36,0.19,-9.79,28
254.06,2.06,-178.81,-0.07,-0.42,-0.24,2.19,-0.44,-0.78,2.52,-0.23,-10.58,0.32,0.20,-9.79,28
253.75,1.69,-178.69,-0.13,-0.33,-0.32,1.87,-0.67,-1.11,2.17,-0.45,-10.91,0.29,0.21,-9.79,28
253.50,1.50,-178.56,-0.17,-0.28,-0.36,1.65,-0.65,-1.08,1.91,-0.41,-10.88,0.26,0.23,-9.80,28
253.31,1.38,-178.44,-0.22,-0.21,-0.39,1.46,-0.64,-0.94,1.52,-0.23,-10.40,0.23,0.28,-9.79,28
253.06,1.31,-178.31,-0.27,-0.07,-0.43,1.30,-0.37,-0.44,1.52,-0.06,-10.24,0.22,0.31,-9.79,28
252.63,1.25,-178.00,-0.27,-0.01,-0.44,1.37,-0.26,-0.24,1.59,0.06,-10.04,0.22,0.33,-9.79,28
252.19,1.25,-177.88,-0.25,0.03,-0.43,1.41,-0.11,-0.11,1.63,0.24,-9.90,0.22,0.36,-9.79,28
252.00,1.31,-177.75,-0.23,0.05,-0.41,1.43,0.16,0.29,1.60,0.66,-9.26,0.22,0.40,-9.79,28
251.75,1.31,-177.63,-0.18,0.03,-0.34,1.28,0.37,0.74,1.51,0.79,-9.05,0.23,0.42,-9.79,28
251.44,1.31,-177.44,-0.16,0.02,-0.28,1.15,0.34,0.88,1.38,0.78,-8.91,0.23,0.45,-9.79,28
251.13,1.31,-177.31,-0.14,0.01,-0.23,1.03,0.30,0.87,1.18,0.73,-8.91,0.22,0.46,-9.79,28
251.06,1.31,-177.25,-0.13,0.00,-0.14,0.91,0.18,0.84,1.14,0.65,-8.94,0.22,0.47,-9.79,28
250.94,1.31,-177.13,-0.13,0.00,-0.11,0.83,-0.09,0.55,1.06,0.39,-9.23,0.22,0.50,-9.79,28
250.88,1.31,-177.06,-0.13,-0.01,-0.09,0.74,-0.26,0.47,0.88,0.06,-9.36,0.22,0.51,-9.79,28
250.75,1.31,-176.94,-0.15,-0.01,-0.08,0.36,-0.75,0.39,0.59,-0.22,-9.39,0.22,0.52,-9.78,28
250.69,1.31,-176.81,-0.14,0.03,-0.10,0.17,-0.82,0.59,0.39,-0.28,-9.19,0.22,0.54,-9.78,28
250.63,1.31,-176.75,-0.13,0.06,-0.14,0.06,-0.93,0.66,0.42,-0.39,-8.87,0.24,0.56,-9.78,28
250.50,1.38,-176.69,-0.11,0.10,-0.18,0.30,-0.91,1.09,0.56,-0.33,-8.69,0.25,0.57,-9.78,28
250.19,1.50,-176.56,-0.07,0.13,-0.23,0.45,-0.84,1.19,0.72,-0.26,-8.59,0.26,0.58,-9.78,28
250.06,1.56,-176.56,-0.05,0.09,-0.23,0.58,-0.80,1.37,0.96,-0.30,-8.17,0.27,0.58,-9.78,28
249.94,1.56,-176.50,0.02,-0.05,-0.21,0.69,-0.85,1.65,0.96,-0.27,-8.13,0.26,0.58,-9.78,28
249.63,1.44,-176.56,0.07,-0.14,-0.21,0.63,-0.94,1.50,0.88,-0.36,-8.27,0.25,0.58,-9.78,28
249.50,1.31,-176.63,0.11,-0.24,-0.22,0.56,-1.16,0.90,0.79,-0.59,-8.88,0.19,0.55,-9.78,28
249.38,1.13,-176.69,0.14,-0.34,-0.23,0.28,-1.30,0.57,0.43,-0.75,-9.21,0.15,0.54,-9.79,28
249.13,0.56,-176.88,0.16,-0.50,-0.24,0.09,-1.37,0.65,0.19,-0.84,-9.13,0.10,0.53,-9.79,28
248.81,0.25,-176.94,0.16,-0.53,-0.24,-0.15,-1.37,0.72,-0.09,-0.86,-9.06,0.05,0.51,-9.79,28
248.69,0.00,-177.06,0.18,-0.53,-0.24,-0.12,-1.21,0.64,-0.12,-0.72,-9.14,-0.04,0.47,-9.79,28
248.56,-0.25,-177.19,0.21,-0.51,-0.26,0.02,-0.91,0.54,-0.07,-0.46,-9.24,-0.09,0.45,-9.79,28
248.25,-0.88,-177.44,0.26,-0.54,-0.30,0.03,-0.82,0.69,-0.11,-0.39,-9.10,-0.15,0.42,-9.79,28
248.13,-1.19,-177.63,0.25,-0.57,-0.29,0.03,-0.66,0.85,-0.17,-0.25,-8.94,-0.20,0.40,-9.79,28
247.94,-1.50,-177.75,0.23,-0.62,-0.25,0.05,-0.55,1.03,-0.23,0.10,-8.41,-0.32,0.36,-9.79,28
247.88,-1.88,-177.88,0.27,-0.69,-0.12,0.21,-0.10,1.50,-0.18,0.22,-8.29,-0.39,0.33,-9.79,28
247.81,-2.69,-178.19,0.34,-0.74,-0.05,0.40,0.00,1.55,-0.06,0.30,-8.23,-0.46,0.30,-9.79,28
247.75,-3.13,-178.44,0.44,-0.78,0.03,0.68,-0.03,1.56,0.14,0.22,-8.22,-0.61,0.20,-9.78,28
247.81,-3.56,-178.75,0.57,-0.84,0.10,1.00,-0.17,1.01,0.29,-0.02,-8.76,-0.70,0.14,-9.78,28
248.06,-4.63,-179.50,0.74,-1.00,0.19,1.07,-0.28,0.79,0.27,-0.21,-8.97,-0.79,0.07,-9.77,28
248.19,-5.25,-179.94,0.75,-1.11,0.22,0.87,-0.54,0.30,-0.03,-0.53,-9.45,-1.01,-0.05,-9.75,28
248.31,-5.94,179.63,0.72,-1.20,0.25,0.79,-0.58,0.14,-0.42,-0.69,-9.69,-1.13,-0.12,-9.73,28
248.50,-6.63,179.25,0.63,-1.30,0.30,0.77,-0.53,-0.21,-0.49,-0.70,-9.94,-1.26,-0.17,-9.72,28
248.88,-8.06,178.63,0.60,-1.31,0.32,0.96,-0.41,-0.29,-0.42,-0.64,-9.99,-1.50,-0.28,-9.68,28
249.06,-8.81,178.31,0.60,-1.31,0.33,1.21,-0.31,-0.33,-0.09,-0.53,-10.01,-1.63,-0.33,-9.66,28
249.25,-9.56,178.00,0.62,-1.31,0.32,1.91,-0.12,-0.38,0.16,-0.50,-10.02,-1.75,-0.38,-9.63,28
249.63,-11.06,177.31,0.67,-1.35,0.34,2.06,-0.04,-0.32,0.17,-0.48,-9.93,-1.88,-0.44,-9.61,28
249.88,-11.81,176.94,0.70,-1.38,0.36,2.22,0.02,-0.28,0.24,-0.54,-10.01,-2.14,-0.56,-9.55,28
250.06,-12.63,176.56,0.73,-1.40,0.37,2.53,0.02,-0.52,0.25,-0.60,-10.03,-2.27,-0.62,-9.51,28
250.50,-14.19,175.81,0.77,-1.42,0.37,2.62,0.02,-0.60,0.21,-0.66,-10.08,-2.41,-0.68,-9.48,28
250.75,-15.00,175.44,0.77,-1.43,0.38,2.65,0.08,-0.68,0.12,-0.71,-10.11,-2.44,-0.79,-9.46,28
250.94,-14.38,175.13,0.74,-1.40,0.39,2.47,0.12,-0.71,0.12,-0.72,-10.19,-2.34,-0.84,-9.48,28
251.31,-13.13,174.69,0.73,-1.36,0.40,2.39,0.14,-0.77,0.16,-0.73,-10.28,-2.22,-0.88,-9.50,28
251.50,-12.38,174.50,0.73,-1.32,0.41,2.36,0.19,-0.72,0.25,-0.72,-10.25,-2.10,-0.91,-9.53,28
251.69,-11.50,174.31,0.74,-1.26,0.39,2.31,0.27,-0.79,0.44,-0.68,-10.34,-1.81,-0.97,-9.58,28
251.81,-10.63,174.19,0.74,-1.18,0.37,2.43,0.37,-0.73,0.50,-0.65,-10.29,-1.92,-1.03,-9.55,28
252.13,-12.00,173.44,0.71,-1.16,0.36,2.67,0.52,-0.72,0.63,-0.56,-10.25,-2.03,-1.09,-9.52,28
252.31,-12.63,173.06,0.69,-1.11,0.36,2.78,0.59,-0.73,0.63,-0.55,-10.23,-2.24,-1.20,-9.46,28
252.50,-13.25,172.75,0.68,-1.07,0.35,3.07,0.74,-0.85,0.72,-0.50,-10.29,-2.34,-1.25,-9.43,28
252.94,-14.38,172.06,0.65,-0.96,0.34,3.19,0.78,-0.84,0.75,-0.51,-10.25,-2.43,-1.30,-9.40,28
252.94,-12.69,172.38,0.62,-0.91,0.35,2.91,0.77,-0.72,0.76,-0.49,-10.21,-2.15,-1.26,-9.48,28
253.06,-11.13,172.69,0.58,-0.84,0.35,2.65,0.66,-0.66,0.75,-0.54,-10.21,-1.65,-1.18,-9.59,28
253.19,-9.69,172.94,0.55,-0.78,0.36,2.19,0.34,-0.96,0.74,-0.81,-10.59,-1.44,-1.16,-9.63,28
253.56,-8.81,172.88,0.49,-0.67,0.37,2.06,0.22,-1.07,0.55,-0.97,-10.68,-1.51,-1.20,-9.61,28
253.38,-9.19,172.63,0.46,-0.60,0.35,1.27,0.03,-0.73,-0.29,-1.19,-10.33,-1.57,-1.23,-9.60,28
253.56,-9.50,172.38,0.44,-0.52,0.31,1.05,-0.07,-0.49,-0.70,-1.40,-9.94,-1.66,-1.30,-9.57,28
253.69,-9.75,172.19,0.43,-0.41,0.24,1.01,-0.05,-0.30,-0.68,-1.40,-9.86,-1.69,-1.34,-9.56,28
253.88,-10.06,171.75,0.39,-0.22,0.09,1.34,0.11,0.17,-0.37,-1.26,-9.38,-1.71,-1.38,-9.55,28
253.63,-10.13,171.56,0.35,-0.14,0.05,1.54,0.29,0.38,-0.18,-1.11,-9.16,-1.73,-1.41,-9.54,28
253.63,-10.19,171.38,0.30,-0.09,0.04,1.84,0.51,0.48,0.67,-0.51,-8.67,-1.74,-1.46,-9.53,28
253.69,-10.25,171.25,0.20,-0.14,0.05,2.56,1.15,0.98,0.80,-0.32,-8.54,-1.76,-1.47,-9.53,28
253.75,-10.44,171.06,0.16,-0.19,0.08,2.75,1.23,0.90,0.96,-0.26,-8.62,-1.78,-1.49,-9.52,28
253.50,-10.56,171.00,0.14,-0.27,0.11,2.99,1.27,0.89,1.18,-0.22,-8.62,-1.84,-1.50,-9.51,28
253.56,-10.81,170.94,0.11,-0.34,0.15,3.38,1.13,0.25,1.50,-0.37,-9.25,-1.88,-1.51,-9.50,28
253.75,-11.31,170.88,0.07,-0.51,0.24,3.50,1.07,0.13,1.57,-0.44,-9.35,-2.00,-1.50,-9.48,28
253.94,-11.75,170.94,0.01,-0.70,0.38,3.84,1.11,0.00,1.81,-0.23,-9.45,-2.08,-1.49,-9.46,28
253.88,-12.25,171.00,-0.04,-0.80,0.47,3.84,1.26,0.05,1.66,-0.20,-9.39,-2.17,-1.47,-9.44,28
254.13,-12.75,171.06,-0.13,-1.02,0.66,3.87,1.27,0.19,1.59,-0.16,-9.23,-2.27,-1.44,-9.42,28
254.81,-14.06,171.38,-0.16,-1.11,0.74,3.95,1.17,0.12,1.77,-0.37,-9.55,-2.02,-1.26,-9.51,28
255.06,-11.88,172.38,-0.17,-1.23,0.81,4.15,0.80,-0.55,1.98,-0.42,-10.03,-2.16,-1.23,-9.48,28
255.50,-13.56,172.69,-0.12,-1.45,0.91,4.85,0.69,-1.33,2.54,-0.50,-10.78,-2.30,-1.20,-9.45,28
256.00,-14.50,172.88,-0.11,-1.54,0.98,5.45,0.64,-2.01,3.33,-0.55,-12.14,-2.61,-1.13,-9.38,28
256.56,-15.44,173.06,-0.11,-1.61,1.08,6.94,0.61,-3.68,4.16,-0.48,-13.02,-2.77,-1.09,-9.34,28
257.56,-17.44,173.63,-0.17,-1.67,1.40,7.60,0.60,-4.01,4.65,-0.43,-13.31,-2.94,-1.03,-9.29,28
258.38,-18.50,173.94,-0.17,-1.70,1.60,8.07,0.71,-4.99,4.95,-0.26,-14.24,-3.11,-0.97,-9.24,28
259.31,-19.56,174.31,-0.13,-1.81,1.79,8.69,0.38,-5.07,5.21,-0.45,-14.20,-3.48,-0.84,-9.12,28
261.56,-22.13,175.06,0.15,-2.25,2.17,9.05,-0.03,-5.78,5.35,-0.81,-14.83,-3.69,-0.77,-9.04,28
262.81,-23.69,175.31,0.44,-2.64,2.33,9.26,-0.06,-6.13,5.32,-0.79,-15.08,-3.94,-0.73,-8.94,28
264.19,-25.50,175.44,0.78,-3.10,2.42,9.36,-0.62,-8.29,4.81,-1.69,-18.50,-4.55,-0.68,-8.65,28
265.69,-27.63,175.44,1.08,-3.67,2.52,9.15,-1.22,-10.51,4.22,-1.88,-18.96,-4.93,-0.66,-8.44,28
269.00,-33.06,175.56,1.36,-5.00,2.98,9.22,-1.77,-11.51,3.87,-2.40,-19.70,-5.35,-0.62,-8.19,28
270.94,-36.31,175.88,1.39,-5.71,3.25,7.52,-2.98,-12.61,1.71,-3.54,-20.49,-5.81,-0.56,-7.87,28
273.06,-40.06,176.44,1.41,-6.49,3.50,7.40,-3.73,-13.60,0.55,-4.06,-20.61,-6.84,-0.32,-7.01,28
280.00,-49.13,178.50,1.24,-8.67,3.53,3.78,-1.07,-13.89,-3.63,-1.23,-20.30,-7.42,-0.16,-6.40,28
279.19,-54.88,-179.69,1.01,-10.36,3.33,-10.09,-4.21,-12.62,-18.12,-4.18,-18.25,-8.65,0.26,-4.59,28
278.56,-61.94,-176.75,1.12,-12.85,3.58,-6.57,-7.57,-16.44,-23.62,-4.45,-14.26,-9.24,0.57,-3.22,28
277.94,-70.44,-169.94,1.33,-18.86,4.87,5.10,-1.19,-8.71,-4.53,-0.21,-10.22,-9.63,0.98,-1.51,28
276.56,-81.00,-74.88,1.24,-20.61,5.34,10.98,-0.68,-4.54,7.92,-0.32,-2.20,-9.31,2.00,2.32,28
275.81,-71.75,-40.69,1.07,-21.14,5.52,15.70,-2.55,-6.19,7.16,-0.03,-2.07,-8.53,2.51,4.12,28
274.44,-48.81,-27.69,0.95,-21.00,5.68,13.81,-2.66,-6.50,6.43,0.33,-0.79,-7.38,2.99,5.71,28
273.75,-37.06,-25.94,0.89,-20.91,5.75,13.05,-3.52,-8.66,6.72,0.25,-1.29,-4.19,3.77,8.02,28
273.06,-25.31,-25.13,0.78,-20.76,5.89,9.22,-3.85,-10.03,6.93,0.16,-1.39,-2.29,4.01,8.64,28
271.63,-1.81,-25.06,0.72,-20.66,5.94,6.77,-4.41,-10.40,6.46,-0.26,-1.52,-0.31,4.15,8.87,28
270.81,9.88,-25.56,0.67,-20.60,6.01,5.08,-4.18,-10.30,6.76,-0.01,-1.59,3.60,4.06,8.16,28
270.00,21.56,-26.44,0.62,-20.56,6.08,1.20,-4.07,-9.35,6.57,-0.23,-2.10,5.37,3.84,7.24,28
268.06,44.69,-30.19,0.53,-20.44,6.19,-0.43,-3.92,-8.15,6.46,-0.41,-2.13,6.90,3.50,6.01,28
266.94,56.13,-34.25,0.50,-20.41,6.26,-1.72,-3.55,-6.65,6.41,-0.48,-2.13,8.14,3.07,4.51,28
265.63,67.13,-42.44,0.46,-20.37,6.32,-2.75,-3.14,-5.12,6.15,-0.58,-2.34,9.55,2.00,0.97,28
264.13,76.88,-64.06,0.39,-20.26,6.45,-3.58,-1.99,-1.42,6.07,-0.59,-2.34,9.66,1.40,-0.91,28
259.94,72.81,-164.00,0.36,-20.23,6.52,-3.64,-1.45,0.51,5.71,-0.65,-2.27,9.36,0.79,-2.78,28
256.94,62.31,-177.31,0.32,-20.18,6.57,-3.11,-0.90,2.34,5.57,-0.69,-2.20,7.64,-0.32,-6.13,28
252.81,51.13,176.94,0.27,-20.11,6.63,-1.08,0.16,5.42,5.19,-0.62,-2.06,6.28,-0.79,-7.48,28
264.06,28.38,172.19,0.19,-20.01,6.75,0.27,0.63,6.63,4.93,-0.52,-1.90,4.66,-1.16,-8.54,28
267.06,16.94,171.25,0.14,-19.94,6.81,1.92,0.96,7.43,4.72,-0.45,-1.69,0.93,-1.56,-9.63,28
270.00,5.44,170.75,0.09,-19.88,6.87,3.78,1.10,7.93,4.73,-0.37,-1.59,-1.01,-1.56,-9.62,28
272.94,-5.94,170.75,-0.01,-19.80,7.01,7.61,1.14,7.76,4.68,-0.28,-1.48,-2.92,-1.42,-9.24,28
279.06,-28.69,172.19,-0.06,-19.75,7.06,9.52,0.93,7.07,4.75,-0.10,-1.24,-6.30,-0.77,-7.47,28
282.44,-40.00,174.06,-0.10,-19.70,7.13,12.42,0.31,5.24,4.79,0.03,-0.90,-7.63,-0.28,-6.14,28
290.19,-51.13,177.38,-0.21,-19.59,7.24,13.54,-0.24,3.89,4.89,0.05,-0.70,-8.65,0.30,-4.60,28
282.81,-71.88,-161.88,-0.26,-19.56,7.31,14.27,-0.80,2.35,5.10,0.24,-0.21,-9.60,1.62,-1.10,28
