orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps
159.69,3.94,174.63,0.04,0.05,-0.32,2.17,-1.80,-2.30,2.85,-2.71,-12.04,0.68,-0.91,-9.74,28
159.50,4.00,174.56,0.09,-0.00,-0.38,2.14,-1.70,-2.75,2.83,-2.62,-12.49,0.68,-0.91,-9.73,28
159.25,4.00,174.50,0.14,-0.04,-0.43,1.93,-1.43,-3.39,2.38,-2.02,-13.22,0.68,-0.94,-9.73,28
158.94,4.00,174.44,0.26,-0.01,-0.55,1.18,-0.78,-3.27,1.87,-1.75,-13.01,0.69,-0.96,-9.73,28
158.31,4.06,174.19,0.33,0.01,-0.60,0.18,-0.47,-3.54,0.88,-1.46,-13.27,0.69,-0.98,-9.73,28
157.94,4.06,173.94,0.40,-0.03,-0.62,-0.12,-0.27,-3.75,0.57,-1.29,-13.48,0.69,-1.06,-9.72,28
157.63,4.06,173.75,0.46,-0.08,-0.62,-0.54,-0.02,-4.12,0.14,-1.12,-13.84,0.69,-1.10,-9.71,28
156.88,4.00,173.19,0.52,-0.11,-0.62,-0.73,-0.58,-4.96,-0.04,-1.73,-14.67,0.69,-1.15,-9.71,28
156.56,4.00,172.94,0.52,-0.13,-0.59,-0.49,-0.80,-5.12,0.40,-2.37,-15.12,0.67,-1.23,-9.70,28
156.25,3.94,172.69,0.51,-0.16,-0.54,-0.27,-1.13,-5.41,1.11,-2.99,-16.10,0.66,-1.28,-9.69,28
155.94,3.81,172.44,0.48,-0.33,-0.45,1.04,-2.10,-6.81,1.68,-3.42,-16.51,0.63,-1.32,-9.69,28
155.44,3.50,171.94,0.47,-0.45,-0.43,1.25,-2.07,-7.30,1.85,-3.36,-16.68,0.55,-1.40,-9.68,28
155.19,3.19,171.69,0.44,-0.58,-0.41,1.63,-1.64,-6.06,2.11,-3.08,-15.74,0.48,-1.44,-9.68,28
154.88,2.31,171.31,0.38,-0.92,-0.38,1.87,-1.28,-4.86,2.28,-2.76,-14.54,0.40,-1.47,-9.68,28
154.69,1.88,171.13,0.28,-0.89,-0.36,1.88,-0.98,-3.48,1.22,-1.07,-10.26,0.26,-1.51,-9.68,28
154.44,1.56,171.06,0.12,-0.69,-0.35,0.55,1.05,0.54,0.79,-0.44,-9.14,0.23,-1.50,-9.68,28
154.31,1.38,171.25,-0.23,0.01,-0.36,0.03,1.50,0.94,0.27,0.01,-8.74,0.24,-1.48,-9.69,28
154.13,1.63,171.50,-0.38,0.41,-0.44,-1.08,1.19,0.62,-0.79,-0.25,-9.06,0.28,-1.44,-9.69,28
153.81,2.13,171.75,-0.46,0.77,-0.60,-0.79,-0.28,0.42,-0.32,-1.63,-9.28,0.47,-1.35,-9.70,28
152.88,3.44,172.31,-0.49,1.17,-1.00,-1.12,-0.20,1.87,-0.52,-1.50,-7.82,0.59,-1.30,-9.70,28
152.63,4.19,172.63,-0.45,1.15,-1.25,-0.40,0.05,5.37,0.31,-1.19,-4.32,0.72,-1.25,-9.69,28
151.81,4.88,172.94,-0.44,1.04,-1.53,0.09,0.12,6.49,0.92,-1.07,-3.19,0.93,-1.14,-9.69,28
150.88,5.44,173.25,-0.43,0.87,-1.77,-0.27,0.84,8.74,0.74,-0.24,-0.94,1.02,-1.08,-9.69,28
148.81,6.38,173.88,-0.38,0.51,-1.93,-0.47,0.88,8.93,0.61,-0.14,-0.75,1.09,-1.03,-9.69,28
148.31,6.69,174.19,-0.36,0.41,-1.94,-0.62,0.71,9.15,0.52,-0.25,-0.53,1.14,-0.97,-9.69,28
147.31,7.00,174.56,-0.34,0.34,-1.93,-0.84,0.59,9.33,0.21,-0.29,-0.20,1.24,-0.86,-9.68,28
146.25,7.25,174.88,-0.34,0.30,-1.93,-1.06,0.49,9.44,0.22,-0.31,-0.24,1.28,-0.81,-9.68,28
144.13,7.75,175.50,-0.33,0.30,-1.92,-1.10,0.48,9.43,0.22,-0.27,-0.24,1.33,-0.75,-9.68,28
143.69,8.00,175.81,-0.33,0.29,-1.92,-1.14,0.41,9.45,0.23,-0.28,-0.23,1.41,-0.64,-9.68,28
142.63,8.25,176.19,-0.33,0.29,-1.91,-1.21,0.29,9.44,0.23,-0.28,-0.23,1.45,-0.58,-9.68,28
140.56,8.69,176.88,-0.32,0.29,-1.91,-1.22,0.21,9.40,0.26,-0.30,-0.26,1.48,-0.52,-9.67,28
139.50,8.94,177.19,-0.32,0.30,-1.91,-1.24,0.19,9.42,0.27,-0.27,-0.24,1.56,-0.41,-9.67,28
138.44,9.13,177.56,-0.32,0.29,-1.91,-1.06,0.16,9.35,3.17,1.43,-0.97,1.58,-0.35,-9.67,28
137.38,9.25,177.88,-0.10,-0.11,-2.11,1.55,0.63,8.93,3.13,0.32,-0.73,1.57,-0.31,-9.67,28
135.06,9.06,178.38,-0.16,-0.34,-2.11,6.37,1.98,13.32,4.44,0.99,0.61,1.49,-0.19,-9.69,28
133.94,8.69,178.81,-0.80,-0.82,-1.97,8.36,2.23,15.30,9.77,2.13,5.59,1.41,-0.09,-9.70,28
131.88,7.81,-179.63,-1.41,-0.86,-1.95,5.83,1.88,10.80,7.17,1.95,1.08,1.33,0.06,-9.71,28
130.88,7.31,-178.38,-1.98,-0.87,-1.93,-2.90,-1.21,9.67,-3.86,8.37,-12.83,1.22,0.48,-9.71,28
130.19,7.13,-177.06,-1.67,0.25,-0.87,-1.32,-17.04,-5.06,-0.09,-16.38,-14.77,1.23,0.65,-9.70,28
129.44,7.44,-175.31,-1.14,0.49,-1.66,-5.40,-12.93,2.87,-4.12,-12.15,-6.81,1.27,0.78,-9.69,28
128.50,7.50,-174.81,-0.73,0.29,-1.75,3.10,-6.68,-0.41,4.39,-5.80,-10.09,1.30,0.90,-9.67,28
127.56,7.56,-174.63,-0.06,0.31,-1.60,-2.63,-0.96,3.19,-1.29,-0.08,-6.48,1.33,0.87,-9.67,28
125.88,8.00,-175.06,0.65,0.54,-1.38,-3.62,-2.07,1.72,-2.25,-1.24,-7.94,1.37,0.83,-9.67,28
125.75,8.25,-175.38,0.78,0.54,-1.20,-1.61,-0.66,1.11,-0.19,0.11,-8.55,1.41,0.77,-9.67,28
125.19,8.50,-175.81,0.96,0.50,-0.96,-1.73,-1.22,1.91,-0.21,-1.40,-7.56,1.48,0.61,-9.67,28
124.75,8.69,-176.38,1.10,0.30,-0.40,-0.82,-1.86,2.22,0.69,-1.35,-7.44,1.51,0.51,-9.67,28
124.38,8.94,-177.50,1.11,0.19,-0.15,-0.47,-2.67,2.46,1.05,-2.25,-7.21,1.53,0.41,-9.67,28
124.75,9.00,-178.19,1.15,0.12,0.05,0.39,-2.82,2.76,1.93,-2.52,-6.91,1.55,0.18,-9.68,28
124.81,9.06,-178.88,1.26,0.09,0.24,0.37,-2.85,1.89,1.93,-2.81,-7.78,1.55,0.04,-9.68,28
125.19,9.13,179.31,1.56,0.05,0.51,0.28,-2.37,0.37,1.84,-2.48,-9.30,1.56,-0.10,-9.68,28
125.44,9.19,178.31,1.72,0.12,0.59,0.18,-1.86,0.01,1.75,-2.14,-9.66,1.59,-0.46,-9.66,28
126.06,9.31,177.25,1.85,0.24,0.63,0.08,-1.35,-0.34,1.87,-1.61,-10.34,1.62,-0.64,-9.64,28
126.31,9.50,176.13,1.86,0.47,0.61,0.00,-0.64,-1.52,1.66,-1.48,-11.15,1.66,-0.83,-9.62,28
126.81,10.00,174.00,1.77,0.56,0.54,-0.20,-0.17,-1.89,1.35,-0.88,-11.67,1.76,-1.16,-9.57,28
127.00,10.31,173.00,1.63,0.64,0.45,-0.50,0.71,-1.94,1.31,-0.58,-11.49,1.82,-1.30,-9.54,28
127.63,11.06,171.44,1.26,0.67,0.26,-0.35,0.95,-2.01,1.52,-0.46,-11.53,1.88,-1.42,-9.51,28
127.69,11.31,170.81,1.09,0.58,0.18,-0.40,1.14,-1.97,1.48,-0.36,-11.18,1.97,-1.61,-9.46,28
127.69,11.56,170.25,0.92,0.46,0.11,-0.61,1.04,-1.71,1.38,-0.63,-11.16,2.00,-1.68,-9.45,28
128.00,11.81,169.56,0.50,0.15,0.06,-0.58,1.09,-1.77,1.43,-0.63,-11.21,2.01,-1.73,-9.44,28
128.00,11.81,169.38,0.31,-0.02,0.03,-0.57,1.10,-1.68,1.43,-0.65,-11.12,2.01,-1.76,-9.43,28
128.00,11.69,169.31,0.17,-0.16,0.06,0.12,0.83,-1.22,2.09,-0.95,-10.66,1.96,-1.78,-9.43,28
128.00,11.38,169.25,0.03,-0.35,0.06,-0.07,1.37,-0.99,1.86,-0.41,-10.43,1.93,-1.79,-9.44,28
128.31,11.13,169.25,-0.05,-0.37,0.03,-0.10,1.82,-0.82,1.80,0.03,-10.28,1.90,-1.78,-9.45,28
128.31,10.94,169.31,-0.12,-0.34,-0.02,0.48,1.52,-0.05,2.81,0.38,-9.63,1.84,-1.76,-9.46,28
128.25,10.81,169.44,-0.17,-0.26,-0.04,1.50,1.86,-0.52,3.33,0.11,-10.00,1.83,-1.74,-9.47,28
128.13,10.63,169.56,-0.02,-0.21,-0.11,1.47,1.32,-0.87,3.28,-0.41,-10.35,1.81,-1.74,-9.47,28
128.56,10.50,169.50,0.08,-0.21,-0.12,1.47,1.46,-0.93,3.26,-0.28,-10.41,1.79,-1.74,-9.48,28
128.44,10.44,169.44,0.20,-0.19,-0.14,1.35,1.51,-0.73,3.02,-0.46,-10.12,1.77,-1.78,-9.47,28
128.31,10.38,169.31,0.35,-0.04,-0.21,1.01,1.03,-0.86,2.78,-0.77,-10.33,1.77,-1.81,-9.47,28
128.06,10.44,168.94,0.40,0.03,-0.24,0.99,0.58,-1.41,2.76,-1.26,-10.87,1.77,-1.84,-9.46,28
128.06,10.50,168.69,0.44,0.08,-0.28,0.98,0.73,-1.43,2.77,-1.15,-10.88,1.80,-1.91,-9.44,28
127.88,10.56,168.50,0.44,0.10,-0.29,0.65,0.28,-1.35,2.47,-1.66,-10.79,1.82,-1.95,-9.43,28
127.50,10.75,168.06,0.40,0.10,-0.31,0.71,0.13,-1.52,2.54,-1.84,-10.95,1.85,-2.01,-9.41,28
127.31,10.81,167.88,0.39,0.09,-0.32,0.72,-0.14,-1.54,2.84,-2.07,-11.09,1.86,-2.04,-9.40,28
127.19,10.94,167.69,0.39,0.11,-0.34,1.28,0.22,-1.89,3.17,-1.85,-11.29,1.88,-2.07,-9.39,28
126.75,11.19,167.38,0.34,0.14,-0.38,1.38,0.45,-2.01,3.29,-1.64,-11.40,1.90,-2.09,-9.38,28
126.50,11.31,167.31,0.24,0.12,-0.39,1.55,0.92,-1.86,3.48,-1.04,-10.96,1.93,-2.11,-9.37,28
126.25,11.38,167.25,-0.05,-0.02,-0.43,1.41,1.15,-1.32,3.35,-0.94,-10.70,1.94,-2.09,-9.37,28
125.88,11.44,167.50,-0.20,-0.10,-0.44,1.21,1.07,-1.06,3.16,-0.99,-10.45,1.94,-2.07,-9.38,28
125.63,11.38,167.75,-0.34,-0.17,-0.46,1.05,0.81,-0.99,2.92,-1.15,-9.95,1.92,-1.98,-9.40,28
125.38,11.31,168.06,-0.53,-0.27,-0.47,0.86,0.53,-0.44,2.77,-1.39,-9.86,1.91,-1.92,-9.42,28
125.19,11.13,168.75,-0.57,-0.29,-0.48,0.21,0.32,-0.26,2.10,-1.53,-9.70,1.89,-1.86,-9.43,28
124.94,11.00,169.19,-0.58,-0.27,-0.49,-0.21,0.14,-0.10,1.66,-1.65,-9.55,1.86,-1.74,-9.46,28
124.69,10.94,169.50,-0.57,-0.26,-0.50,-1.55,-0.46,-0.27,0.28,-2.15,-9.75,1.84,-1.68,-9.48,28
124.19,10.69,170.19,-0.43,-0.33,-0.48,-1.65,-0.53,-0.40,0.17,-2.17,-9.89,1.82,-1.64,-9.49,28
124.13,10.50,170.38,-0.30,-0.39,-0.45,-1.53,-0.41,-0.52,0.26,-2.02,-10.02,1.79,-1.60,-9.50,28
123.88,10.31,170.56,-0.16,-0.43,-0.45,-1.34,-0.22,-0.56,0.77,-1.62,-10.20,1.72,-1.57,-9.52,28
123.63,10.13,170.63,0.12,-0.42,-0.46,-0.77,-0.01,-0.80,0.91,-1.58,-10.33,1.69,-1.57,-9.52,28
123.06,9.75,170.50,0.24,-0.41,-0.47,-0.66,0.03,-0.98,0.99,-1.55,-10.51,1.66,-1.58,-9.53,28
122.75,9.56,170.38,0.33,-0.38,-0.48,-0.82,0.01,-1.25,0.81,-1.60,-10.78,1.63,-1.61,-9.53,28
122.44,9.44,170.19,0.38,-0.33,-0.50,-1.04,-0.01,-1.48,0.55,-1.68,-11.01,1.59,-1.66,-9.53,28
121.81,9.25,169.88,0.39,-0.24,-0.51,-1.25,0.15,-1.69,0.33,-1.53,-11.21,1.58,-1.69,-9.52,28
121.50,9.19,169.75,0.32,-0.20,-0.52,-1.83,0.04,-2.02,-0.25,-1.67,-11.55,1.56,-1.73,-9.52,28
121.31,9.19,169.69,0.23,-0.17,-0.55,-1.99,-0.04,-1.74,-0.32,-1.83,-11.41,1.56,-1.73,-9.52,28
121.00,9.13,169.69,0.00,-0.14,-0.56,-1.66,-0.38,-1.74,-0.10,-2.10,-11.27,1.55,-1.72,-9.52,28
120.31,9.06,169.81,-0.09,-0.15,-0.56,-1.67,-0.35,-2.19,-0.40,-2.43,-11.32,1.54,-1.68,-9.53,28
120.06,9.06,169.94,-0.16,-0.20,-0.55,-1.95,-0.75,-1.78,-0.25,-2.09,-10.51,1.53,-1.65,-9.54,28
119.75,8.94,170.13,-0.30,-0.24,-0.51,-2.34,-0.89,-1.58,-0.82,-2.51,-11.13,1.51,-1.62,-9.55,28
119.25,8.75,170.56,-0.33,-0.27,-0.49,-2.52,-1.13,-1.40,-1.01,-2.71,-10.96,1.50,-1.58,-9.56,28
119.00,8.63,170.81,-0.33,-0.32,-0.46,-2.63,-1.27,-1.31,-1.25,-3.06,-10.64,1.45,-1.50,-9.58,28
118.75,8.50,171.00,-0.36,-0.42,-0.32,-2.62,-1.65,-0.90,-1.20,-3.12,-10.49,1.41,-1.47,-9.59,28
118.63,8.06,171.50,-0.36,-0.44,-0.26,-2.50,-1.82,-0.61,-1.12,-3.25,-10.21,1.37,-1.43,-9.60,28
118.50,7.81,171.69,-0.39,-0.45,-0.19,-2.21,-1.91,-0.49,-0.96,-3.00,-9.81,1.30,-1.35,-9.62,28
118.44,7.63,172.00,-0.53,-0.36,-0.05,-2.32,-1.53,0.12,-1.05,-2.83,-9.51,1.26,-1.30,-9.63,28
118.63,7.25,172.63,-0.65,-0.27,0.00,-2.51,-1.43,0.73,-1.26,-2.67,-8.91,1.24,-1.24,-9.64,28
118.69,7.13,173.06,-0.80,-0.19,0.08,-3.06,-0.51,2.34,-1.84,-1.68,-7.31,1.21,-1.08,-9.67,28
118.75,7.06,173.56,-0.94,-0.08,0.11,-2.09,-0.27,2.65,-0.87,-1.25,-7.03,1.21,-0.98,-9.68,28
118.94,7.25,174.81,-1.13,0.20,0.08,-1.85,-0.19,2.65,-0.61,-1.07,-7.03,1.23,-0.87,-9.68,28
119.38,7.44,175.44,-1.15,0.35,0.03,-2.07,1.14,2.92,-0.79,0.37,-6.76,1.27,-0.77,-9.69,28
119.38,7.69,176.06,-1.15,0.48,-0.07,-1.73,0.86,2.24,-0.59,-0.22,-7.86,1.36,-0.54,-9.69,28
119.31,8.00,176.75,-1.22,0.49,-0.13,-2.39,-0.96,1.44,-0.97,-1.40,-8.25,1.41,-0.43,-9.69,28
119.31,8.50,178.13,-1.26,0.38,-0.06,-2.51,-1.43,0.87,-1.06,-1.75,-8.81,1.45,-0.31,-9.69,28
119.75,8.63,178.81,-1.26,0.26,0.05,-2.53,-1.62,0.48,-1.06,-1.81,-9.20,1.48,-0.08,-9.69,28
119.94,8.69,179.50,-1.26,0.11,0.18,-2.33,-2.13,0.87,-0.85,-2.09,-8.81,1.48,0.03,-9.69,28
120.44,8.56,-179.06,-1.29,-0.16,0.42,-1.99,-1.84,-0.04,-0.53,-1.69,-9.74,1.46,0.15,-9.69,28
120.75,8.44,-178.44,-1.23,-0.28,0.51,-1.58,-2.06,0.05,-0.14,-1.80,-9.63,1.40,0.35,-9.69,28
121.31,8.19,-177.88,-1.15,-0.42,0.60,-0.74,-1.31,0.16,1.12,-0.55,-9.43,1.35,0.44,-9.70,28
121.75,7.94,-177.31,-0.94,-0.58,0.72,0.03,-0.60,0.12,1.34,-0.07,-9.58,1.30,0.52,-9.70,28
122.63,7.31,-176.44,-0.84,-0.57,0.74,0.07,-0.11,0.21,1.22,1.44,-9.29,1.20,0.66,-9.70,28
123.13,7.06,-176.06,-0.81,-0.55,0.72,-0.28,0.62,0.55,0.87,1.36,-9.15,1.16,0.73,-9.70,28
123.63,6.81,-175.63,-0.98,-0.48,0.62,-0.78,0.53,0.68,0.34,1.36,-9.02,1.12,0.82,-9.70,28
124.31,6.31,-174.56,-1.10,-0.43,0.53,-0.69,0.40,0.70,0.38,1.32,-8.99,1.05,1.02,-9.69,28
124.63,6.13,-173.94,-1.18,-0.39,0.45,-0.61,0.58,0.67,0.41,1.72,-9.01,1.02,1.13,-9.68,28
124.88,6.00,-173.25,-1.25,-0.32,0.34,-0.41,0.65,0.66,0.58,1.91,-9.00,1.00,1.25,-9.67,28
125.50,5.69,-171.94,-1.20,-0.29,0.29,-0.14,0.97,0.26,0.83,2.33,-9.39,0.97,1.36,-9.66,28
125.69,5.56,-171.31,-1.13,-0.24,0.25,-0.18,1.32,-0.01,0.60,3.19,-10.03,0.94,1.56,-9.63,28
125.81,5.50,-170.75,-0.97,-0.06,0.16,-0.60,2.40,-1.28,0.34,4.05,-10.90,0.94,1.65,-9.62,28
126.31,5.50,-169.75,-0.90,0.06,0.12,-0.59,2.92,-1.58,0.35,4.65,-11.18,0.95,1.73,-9.60,28
126.38,5.63,-169.25,-0.85,0.19,0.11,-0.62,3.32,-1.95,0.34,5.13,-11.54,1.00,1.88,-9.57,28
126.44,5.81,-168.81,-0.85,0.30,0.14,-1.27,4.05,-3.66,-0.23,6.02,-13.21,1.03,1.97,-9.55,28
126.69,6.31,-167.75,-1.02,0.39,0.24,-1.45,4.18,-4.42,-0.37,6.25,-13.95,1.07,2.06,-9.52,28
127.00,6.50,-167.13,-1.13,0.37,0.30,-1.41,4.55,-5.25,-0.29,6.72,-14.75,1.11,2.16,-9.49,28
127.25,6.75,-166.50,-1.22,0.31,0.35,-1.36,5.21,-6.74,0.03,7.73,-16.87,1.18,2.38,-9.43,28
127.50,6.88,-165.81,-1.25,0.00,0.48,-1.08,5.56,-7.79,0.10,8.06,-17.20,1.19,2.49,-9.40,28
128.19,6.94,-164.50,-1.17,-0.21,0.55,-0.96,5.78,-8.07,0.22,8.37,-17.45,1.18,2.59,-9.38,28
128.88,6.81,-164.00,-1.03,-0.40,0.63,-0.94,6.46,-8.35,0.22,9.14,-17.71,1.16,2.67,-9.36,28
129.31,6.63,-163.56,-0.85,-0.55,0.67,-0.89,6.64,-8.47,0.32,9.55,-18.14,1.09,2.79,-9.33,28
129.81,6.38,-163.25,-0.47,-0.69,0.76,-0.80,6.85,-9.48,0.24,9.68,-18.81,1.05,2.83,-9.32,28
130.81,5.88,-162.94,-0.38,-0.70,0.81,-0.93,6.76,-10.10,0.07,9.62,-19.42,1.01,2.86,-9.32,28
131.50,5.69,-162.75,-0.44,-0.67,0.84,-0.97,6.89,-10.62,0.00,9.78,-19.94,0.94,2.94,-9.30,28
132.06,5.50,-162.44,-0.67,-0.60,0.89,-1.26,7.47,-10.68,-0.33,10.50,-19.96,0.92,3.02,-9.28,28
133.25,5.38,-161.13,-1.44,-0.39,0.91,-1.63,7.41,-9.73,-0.71,10.56,-18.97,0.92,3.14,-9.24,28
133.81,5.38,-160.19,-1.83,-0.34,0.93,-2.03,8.03,-8.51,-2.85,12.56,-15.11,0.92,3.48,-9.11,28
134.69,5.38,-159.00,-2.18,-0.30,0.96,-3.77,9.07,-5.99,-3.80,13.47,-13.73,0.94,3.69,-9.03,28
135.38,5.50,-157.75,-2.50,-0.11,1.12,-5.37,9.88,-3.57,-4.40,13.78,-12.52,0.97,3.90,-8.94,28
136.81,5.94,-155.13,-2.40,0.02,1.24,-5.08,10.98,-1.72,-3.45,16.66,-9.94,1.08,4.26,-8.76,28
137.69,6.31,-154.00,-2.18,0.09,1.40,-3.80,14.16,-0.83,-2.64,18.57,-9.51,1.16,4.40,-8.68,28
139.88,7.25,-152.31,-1.53,0.02,1.76,-2.92,15.47,-0.25,-1.68,19.99,-8.87,1.23,4.51,-8.61,28
141.00,7.69,-151.81,-1.16,-0.02,1.88,-0.93,18.01,0.74,1.52,24.03,-7.36,1.40,4.62,-8.53,28
142.06,8.19,-151.50,-0.41,-0.02,1.88,1.20,20.27,1.84,2.69,24.91,-6.67,1.48,4.63,-8.51,28
144.81,9.13,-151.50,-0.01,-0.06,1.79,1.79,21.76,4.02,3.35,26.37,-4.48,1.56,4.61,-8.51,28
145.69,9.50,-151.81,0.33,-0.15,1.63,1.99,20.38,5.30,3.62,24.94,-3.22,1.65,4.49,-8.55,28
146.50,9.69,-152.25,0.56,-0.32,1.37,0.14,14.16,8.66,1.72,18.57,0.05,1.58,4.41,-8.61,28
147.00,8.56,-153.38,0.91,-1.47,-0.01,1.08,2.01,8.96,2.54,6.35,0.29,1.46,4.33,-8.67,28
147.19,7.63,-153.94,0.96,-1.61,-0.40,0.31,-1.34,8.69,1.62,2.91,-0.03,1.30,4.26,-8.73,28
147.06,6.69,-154.50,0.94,-1.62,-0.54,-1.18,-5.33,10.00,-0.24,-0.67,0.45,0.99,4.11,-8.84,28
146.94,5.75,-155.06,0.95,-1.62,-0.50,-0.28,-4.90,8.91,0.55,-0.86,0.01,0.83,4.03,-8.89,28
146.75,3.94,-156.13,0.95,-1.62,-0.49,-0.58,-4.43,9.11,0.08,-0.47,0.16,0.67,3.95,-8.94,28
147.06,3.00,-156.63,0.95,-1.62,-0.49,-0.23,-4.67,9.07,0.27,-0.79,0.08,0.51,3.87,-8.99,28
146.94,2.06,-157.19,0.95,-1.62,-0.49,-0.18,-4.42,9.05,0.32,-0.67,0.00,0.19,3.71,-9.07,28
146.88,1.13,-157.69,0.95,-1.62,-0.50,0.15,-4.21,9.13,0.19,-0.58,0.02,0.03,3.63,-9.10,28
146.63,-0.69,-158.75,0.95,-1.61,-0.50,0.45,-4.10,9.15,0.32,-0.55,0.00,-0.12,3.54,-9.14,28
146.56,-1.63,-159.31,0.95,-1.62,-0.50,0.55,-4.00,9.13,0.26,-0.53,-0.03,-0.44,3.37,-9.19,28
146.44,-2.56,-159.81,0.95,-1.62,-0.50,0.91,-3.83,9.14,0.30,-0.54,-0.07,-0.60,3.28,-9.21,28
146.25,-4.44,-160.88,0.94,-1.62,-0.51,1.07,-3.76,9.11,0.31,-0.56,-0.12,-0.76,3.20,-9.23,28
146.13,-5.38,-161.38,0.94,-1.62,-0.51,1.21,-3.63,9.11,0.28,-0.52,-0.13,-1.08,3.02,-9.26,28
146.00,-6.31,-161.88,0.93,-1.63,-0.51,1.43,-3.55,9.10,0.34,-0.52,-0.21,-1.24,2.93,-9.27,28
145.88,-7.31,-162.38,0.93,-1.63,-0.51,1.76,-3.36,9.05,0.35,-0.52,-0.22,-1.41,2.84,-9.27,28
145.69,-9.19,-163.44,0.93,-1.63,-0.52,1.88,-3.24,9.05,0.31,-0.49,-0.23,-1.72,2.66,-9.27,28
145.56,-10.13,-163.94,0.92,-1.63,-0.52,2.20,-3.02,9.04,0.31,-0.45,-0.22,-1.88,2.56,-9.27,28
145.44,-11.06,-164.50,0.92,-1.63,-0.52,2.35,-2.93,8.99,0.30,-0.45,-0.27,-2.04,2.47,-9.26,28
145.19,-13.00,-165.50,0.91,-1.63,-0.52,2.49,-2.84,8.96,0.29,-0.47,-0.27,-2.36,2.29,-9.23,28
145.06,-13.94,-166.06,0.91,-1.63,-0.52,2.80,-2.67,8.89,0.28,-0.47,-0.32,-2.52,2.19,-9.21,28
144.88,-15.81,-167.06,0.91,-1.63,-0.52,2.93,-2.57,8.87,0.25,-0.46,-0.32,-2.67,2.10,-9.19,28
144.75,-16.75,-167.63,0.91,-1.63,-0.51,3.08,-2.48,8.86,0.24,-0.47,-0.30,-2.98,1.91,-9.14,28
144.63,-17.69,-168.13,0.90,-1.63,-0.51,3.37,-2.32,8.74,0.23,-0.50,-0.36,-3.13,1.82,-9.11,28
144.38,-19.56,-169.19,0.91,-1.63,-0.51,3.53,-2.22,8.69,0.23,-0.50,-0.38,-3.29,1.72,-9.07,28
144.31,-20.50,-169.75,0.91,-1.63,-0.51,3.65,-2.17,8.65,0.21,-0.54,-0.37,-3.44,1.62,-9.03,28
144.19,-21.44,-170.31,0.91,-1.63,-0.51,3.80,-2.07,8.56,0.19,-0.55,-0.41,-3.74,1.43,-8.95,28
144.06,-22.38,-170.88,0.91,-1.63,-0.51,4.06,-1.88,8.47,0.17,-0.54,-0.43,-3.88,1.33,-8.90,28
143.88,-24.25,-172.00,0.91,-1.63,-0.51,4.14,-1.83,8.45,0.10,-0.59,-0.39,-4.03,1.23,-8.85,28
144.19,-25.19,-172.56,0.92,-1.63,-0.50,4.30,-1.73,8.35,0.11,-0.58,-0.45,-4.32,1.04,-8.73,28
144.06,-26.13,-173.19,0.92,-1.64,-0.50,4.54,-1.55,8.17,0.07,-0.61,-0.49,-4.46,0.94,-8.67,28
143.81,-28.00,-174.38,0.93,-1.64,-0.51,4.66,-1.46,8.11,0.05,-0.62,-0.49,-4.60,0.84,-8.61,28
143.75,-28.94,-175.00,0.93,-1.64,-0.50,4.77,-1.37,8.03,0.01,-0.64,-0.48,-4.88,0.64,-8.47,28
143.81,-29.88,-175.63,0.94,-1.64,-0.50,5.00,-1.20,7.86,-0.02,-0.66,-0.54,-5.02,0.54,-8.40,28
143.75,-30.81,-176.25,0.95,-1.65,-0.50,5.11,-1.09,7.79,-0.04,-0.65,-0.52,-5.16,0.44,-8.32,28
143.50,-32.63,-177.63,0.95,-1.65,-0.50,5.20,-1.02,7.68,-0.12,-0.67,-0.53,-5.42,0.23,-8.16,28
143.38,-33.56,-178.31,0.96,-1.66,-0.50,5.40,-0.85,7.51,-0.15,-0.72,-0.56,-5.55,0.13,-8.07,28
143.50,-34.50,-179.00,0.97,-1.65,-0.50,5.52,-0.76,7.38,-0.16,-0.73,-0.59,-5.68,0.03,-7.98,28
143.25,-36.31,179.44,0.97,-1.66,-0.49,5.60,-0.67,7.27,-0.29,-0.78,-0.60,-5.94,-0.17,-7.80,28
143.19,-37.25,178.69,0.98,-1.66,-0.49,5.75,-0.51,7.08,-0.31,-0.78,-0.61,-6.06,-0.27,-7.70,28
143.06,-39.06,177.13,1.00,-1.67,-0.48,5.84,-0.43,7.00,-0.33,-0.81,-0.59,-6.18,-0.37,-7.59,28
143.00,-40.00,176.31,1.00,-1.67,-0.48,5.89,-0.36,6.91,-0.41,-0.84,-0.58,-6.42,-0.58,-7.38,28
142.88,-40.88,175.44,1.01,-1.68,-0.48,6.05,-0.18,6.69,-0.48,-0.86,-0.57,-6.54,-0.68,-7.27,28
142.75,-42.69,173.69,1.02,-1.68,-0.47,6.10,-0.12,6.57,-0.55,-0.91,-0.58,-6.65,-0.78,-7.15,28
142.69,-43.63,172.81,1.03,-1.69,-0.46,6.18,-0.05,6.47,-0.57,-0.94,-0.57,-6.76,-0.88,-7.04,28
158.88,-44.50,171.88,1.03,-1.69,-0.47,6.27,0.03,6.31,-0.63,-0.98,-0.63,-6.98,-1.08,-6.79,28
160.19,-45.38,170.88,1.05,-1.69,-0.46,6.41,0.12,5.97,-0.67,-1.05,-0.69,-7.09,-1.18,-6.66,28
