orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps
191.19,6.63,98.56,-0.01,-0.13,0.03,0.22,-0.06,0.30,1.38,-9.68,-1.17,1.13,-9.63,-1.45,26
191.06,6.63,98.56,-0.04,-0.14,0.02,0.27,-0.08,0.29,1.41,-9.71,-1.16,1.13,-9.63,-1.45,26
190.88,6.63,98.56,-0.04,-0.13,0.01,0.26,-0.09,0.34,1.40,-9.72,-1.11,1.13,-9.63,-1.45,26
190.81,6.63,98.56,-0.04,-0.13,0.00,0.24,-0.15,0.26,1.37,-9.78,-1.19,1.13,-9.63,-1.45,26
190.81,6.63,98.56,-0.04,-0.12,-0.00,0.27,-0.14,0.21,1.41,-9.80,-1.24,1.13,-9.62,-1.46,26
190.75,6.63,98.63,-0.03,-0.11,0.00,0.23,-0.15,0.18,1.37,-9.78,-1.27,1.14,-9.62,-1.46,26
190.63,6.63,98.63,-0.03,-0.10,0.00,0.21,-0.15,0.16,1.36,-9.78,-1.30,1.14,-9.62,-1.46,26
190.56,6.69,98.63,-0.03,-0.10,0.01,0.19,-0.15,0.10,1.33,-9.78,-1.36,1.14,-9.62,-1.46,26
190.56,6.69,98.69,-0.05,-0.09,0.01,0.10,-0.11,0.12,1.18,-9.74,-1.38,1.14,-9.62,-1.47,26
190.50,6.63,98.69,-0.08,-0.08,0.02,0.02,-0.14,0.14,1.15,-9.77,-1.34,1.13,-9.62,-1.48,26
190.38,6.63,98.81,-0.09,-0.08,0.02,-0.02,-0.16,0.17,1.11,-9.78,-1.32,1.13,-9.62,-1.49,26
190.31,6.63,98.81,-0.09,-0.08,0.02,-0.01,-0.18,0.12,1.11,-9.73,-1.35,1.12,-9.62,-1.51,26
190.25,6.56,98.88,-0.10,-0.07,0.01,0.00,-0.15,0.17,1.13,-9.77,-1.34,1.12,-9.62,-1.52,26
190.19,6.56,99.00,-0.10,-0.07,0.01,0.04,-0.16,0.17,1.17,-9.78,-1.35,1.12,-9.62,-1.52,26
190.38,6.56,99.06,-0.10,-0.07,0.00,0.09,-0.15,0.18,1.21,-9.77,-1.35,1.12,-9.61,-1.53,26
190.38,6.56,99.13,-0.09,-0.06,-0.00,0.07,-0.17,0.19,1.18,-9.84,-1.33,1.12,-9.61,-1.55,26
190.31,6.56,99.13,-0.07,-0.06,-0.01,0.09,-0.14,0.21,1.22,-9.76,-1.33,1.12,-9.61,-1.55,26
190.25,6.56,99.19,-0.05,-0.06,-0.01,0.14,-0.09,0.25,1.26,-9.71,-1.29,1.12,-9.61,-1.55,26
190.25,6.56,99.19,-0.05,-0.06,-0.01,0.18,-0.11,0.21,1.30,-9.73,-1.34,1.12,-9.61,-1.56,26
190.25,6.56,99.19,-0.06,-0.06,-0.02,0.25,-0.03,0.20,1.37,-9.65,-1.35,1.13,-9.61,-1.57,26
190.25,6.56,99.25,-0.07,-0.06,-0.02,0.25,-0.06,0.19,1.39,-9.68,-1.38,1.13,-9.61,-1.57,26
190.25,6.63,99.31,-0.09,-0.06,-0.03,0.21,-0.10,0.22,1.35,-9.71,-1.35,1.13,-9.61,-1.58,26
190.25,6.69,99.38,-0.09,-0.06,-0.03,0.23,-0.11,0.23,1.37,-9.72,-1.35,1.14,-9.60,-1.58,26
190.25,6.69,99.38,-0.09,-0.05,-0.04,0.23,-0.16,0.23,1.37,-9.76,-1.35,1.15,-9.60,-1.60,26
190.25,6.75,99.44,-0.09,-0.05,-0.03,0.23,-0.12,0.24,1.38,-9.73,-1.36,1.15,-9.60,-1.60,26
190.25,6.75,99.44,-0.09,-0.03,-0.03,0.20,-0.06,0.28,1.36,-9.67,-1.32,1.16,-9.60,-1.61,26
190.25,6.81,99.56,-0.10,-0.03,-0.03,0.19,-0.04,0.26,1.36,-9.64,-1.35,1.16,-9.60,-1.61,26
190.31,6.81,99.56,-0.11,-0.02,-0.03,0.19,0.00,0.23,1.36,-9.59,-1.39,1.17,-9.59,-1.62,26
190.31,6.88,99.63,-0.14,-0.02,-0.03,0.21,0.05,0.13,1.38,-9.53,-1.42,1.18,-9.59,-1.64,26
190.38,6.88,99.75,-0.18,-0.01,-0.03,0.20,0.06,0.26,1.38,-9.52,-1.39,1.18,-9.59,-1.66,26
190.50,6.94,99.88,-0.20,0.00,-0.05,0.20,0.14,0.26,1.39,-9.44,-1.41,1.19,-9.58,-1.67,26
190.56,7.00,100.00,-0.22,0.01,-0.06,0.23,0.23,0.15,1.43,-9.34,-1.53,1.20,-9.58,-1.69,26
190.63,7.06,100.13,-0.25,0.03,-0.07,0.21,0.17,0.10,1.48,-9.45,-1.56,1.22,-9.57,-1.74,26
190.75,7.13,100.31,-0.28,0.05,-0.09,0.21,-0.11,0.27,1.45,-9.68,-1.49,1.23,-9.56,-1.76,26
191.00,7.25,100.56,-0.27,0.05,-0.09,0.18,-0.27,0.16,1.43,-9.83,-1.62,1.24,-9.56,-1.78,26
191.13,7.31,100.69,-0.23,0.06,-0.08,0.11,-0.38,0.19,1.36,-9.94,-1.61,1.26,-9.55,-1.82,26
191.19,7.38,100.81,-0.19,0.05,-0.07,0.11,-0.49,0.06,1.37,-10.04,-1.76,1.26,-9.54,-1.83,26
191.31,7.44,100.94,-0.11,0.03,-0.02,0.12,-0.46,0.08,1.39,-10.00,-1.76,1.26,-9.54,-1.84,26
191.25,7.44,100.94,-0.08,0.02,0.00,0.17,-0.43,0.07,1.44,-9.97,-1.78,1.27,-9.54,-1.85,26
191.31,7.44,101.00,-0.07,0.01,0.01,0.27,-0.33,0.07,1.54,-9.87,-1.78,1.27,-9.54,-1.86,26
191.31,7.44,101.06,-0.07,0.01,0.01,0.35,-0.35,0.09,1.62,-9.89,-1.77,1.27,-9.54,-1.87,26
191.38,7.44,101.13,-0.08,0.02,0.03,0.30,-0.35,0.18,1.57,-9.89,-1.69,1.27,-9.54,-1.87,26
191.38,7.44,101.13,-0.09,0.03,0.03,0.29,-0.41,0.23,1.57,-9.95,-1.64,1.27,-9.53,-1.88,26
191.38,7.44,101.13,-0.08,0.03,0.04,0.25,-0.44,0.18,1.52,-9.98,-1.70,1.27,-9.53,-1.88,26
191.44,7.44,101.19,-0.05,0.04,0.04,0.21,-0.48,0.15,1.48,-10.02,-1.73,1.27,-9.53,-1.88,26
191.50,7.44,101.19,-0.03,0.05,0.04,0.23,-0.46,0.13,1.50,-10.00,-1.75,1.27,-9.53,-1.88,26
191.50,7.44,101.19,-0.01,0.06,0.03,0.26,-0.44,0.08,1.53,-9.98,-1.80,1.27,-9.53,-1.88,26
191.56,7.44,101.13,0.01,0.07,0.03,0.29,-0.43,0.04,1.55,-9.93,-1.80,1.27,-9.54,-1.87,26
191.63,7.44,101.13,0.06,0.09,0.02,0.24,-0.32,0.06,1.52,-9.86,-1.80,1.27,-9.54,-1.87,26
191.69,7.44,101.00,0.09,0.09,0.02,0.24,-0.23,-0.02,1.52,-9.78,-1.88,1.27,-9.54,-1.86,26
191.75,7.44,100.94,0.10,0.10,0.01,0.17,-0.18,0.07,1.43,-9.68,-1.68,1.28,-9.54,-1.83,26
191.81,7.50,100.88,0.12,0.11,-0.00,0.13,-0.08,0.17,1.41,-9.63,-1.64,1.28,-9.54,-1.82,26
192.00,7.50,100.69,0.13,0.11,-0.01,0.04,-0.05,0.25,1.33,-9.60,-1.55,1.29,-9.55,-1.79,26
192.06,7.56,100.56,0.14,0.11,-0.02,0.00,-0.02,0.24,1.27,-9.57,-1.54,1.29,-9.55,-1.77,26
192.13,7.56,100.50,0.14,0.11,-0.03,-0.01,-0.01,0.23,1.27,-9.53,-1.52,1.30,-9.55,-1.76,26
192.25,7.63,100.44,0.13,0.12,-0.05,0.00,0.05,0.24,1.30,-9.50,-1.50,1.31,-9.56,-1.74,26
192.44,7.69,100.25,0.11,0.11,-0.06,-0.01,0.08,0.26,1.30,-9.47,-1.47,1.32,-9.56,-1.72,26
192.50,7.75,100.19,0.09,0.11,-0.07,-0.04,0.11,0.24,1.21,-9.49,-1.56,1.33,-9.56,-1.71,26
192.56,7.81,100.13,0.06,0.11,-0.09,-0.17,0.02,0.17,1.16,-9.53,-1.53,1.34,-9.56,-1.70,26
192.81,7.94,100.06,0.01,0.11,-0.11,-0.22,-0.04,0.15,1.13,-9.60,-1.54,1.35,-9.56,-1.70,26
192.94,8.00,100.06,0.00,0.10,-0.12,-0.27,-0.10,0.18,1.10,-9.68,-1.46,1.37,-9.55,-1.69,26
193.06,8.06,100.06,-0.01,0.10,-0.12,-0.27,-0.12,0.23,1.07,-9.64,-1.49,1.38,-9.55,-1.69,26
193.13,8.13,100.00,-0.01,0.11,-0.12,-0.33,-0.06,0.17,1.05,-9.62,-1.51,1.39,-9.55,-1.69,26
193.38,8.19,100.00,-0.01,0.11,-0.13,-0.28,-0.07,0.15,1.12,-9.62,-1.53,1.40,-9.55,-1.68,26
193.50,8.25,100.00,-0.02,0.11,-0.13,-0.25,-0.14,0.14,1.12,-9.73,-1.46,1.42,-9.55,-1.68,26
193.63,8.31,99.94,-0.02,0.12,-0.12,-0.33,-0.21,0.18,1.09,-9.77,-1.49,1.43,-9.55,-1.68,26
193.81,8.38,99.94,-0.03,0.12,-0.11,-0.39,-0.22,0.10,1.03,-9.78,-1.57,1.43,-9.55,-1.67,26
193.94,8.44,99.94,-0.03,0.11,-0.10,-0.38,-0.26,0.07,1.05,-9.82,-1.60,1.44,-9.55,-1.67,26
194.00,8.44,99.94,-0.04,0.10,-0.08,-0.37,-0.34,0.13,1.07,-9.90,-1.53,1.44,-9.55,-1.67,26
194.06,8.44,99.94,-0.02,0.08,-0.06,-0.33,-0.34,0.10,1.11,-9.89,-1.57,1.44,-9.55,-1.67,26
194.13,8.50,99.88,-0.00,0.08,-0.05,-0.32,-0.33,0.10,1.12,-9.88,-1.56,1.44,-9.55,-1.67,26
194.19,8.50,99.88,0.02,0.07,-0.04,-0.26,-0.31,0.05,1.29,-9.84,-1.56,1.45,-9.55,-1.66,26
194.19,8.50,99.88,0.04,0.05,-0.04,-0.06,-0.29,0.02,1.38,-9.84,-1.63,1.45,-9.55,-1.65,26
194.31,8.50,99.81,0.04,0.04,-0.03,-0.06,-0.27,0.07,1.39,-9.82,-1.57,1.45,-9.55,-1.65,26
194.31,8.50,99.75,0.05,0.02,-0.02,-0.01,-0.29,0.03,1.44,-9.85,-1.61,1.45,-9.55,-1.64,26
194.31,8.56,99.75,0.05,0.01,-0.02,0.01,-0.31,-0.03,1.51,-9.89,-1.56,1.46,-9.55,-1.63,26
194.38,8.56,99.69,0.08,-0.00,-0.02,0.02,-0.42,0.07,1.49,-9.98,-1.55,1.46,-9.55,-1.63,26
194.31,8.56,99.63,0.10,-0.01,-0.01,0.05,-0.44,0.10,1.51,-10.00,-1.51,1.46,-9.55,-1.62,26
194.31,8.56,99.50,0.12,-0.02,-0.01,0.08,-0.37,0.07,1.55,-9.94,-1.53,1.46,-9.56,-1.61,26
194.25,8.56,99.44,0.14,-0.02,0.01,0.12,-0.30,0.03,1.55,-9.72,-1.53,1.46,-9.56,-1.58,26
194.25,8.56,99.38,0.15,-0.02,0.01,0.09,-0.10,0.08,1.55,-9.67,-1.48,1.46,-9.56,-1.56,26
194.13,8.56,99.19,0.15,-0.02,0.00,0.05,-0.08,0.07,1.52,-9.65,-1.47,1.46,-9.57,-1.55,26
194.13,8.56,99.13,0.14,-0.02,-0.01,-0.04,-0.10,0.09,1.42,-9.68,-1.44,1.46,-9.57,-1.54,26
194.06,8.56,99.06,0.14,-0.02,-0.01,0.06,-0.09,0.14,1.56,-9.64,-1.37,1.46,-9.57,-1.51,26
194.06,8.56,98.94,0.13,-0.03,-0.01,0.13,-0.06,0.12,1.59,-9.64,-1.37,1.46,-9.57,-1.50,26
193.94,8.56,98.81,0.12,-0.03,0.00,0.16,-0.07,0.13,1.62,-9.65,-1.35,1.46,-9.58,-1.49,26
193.94,8.56,98.75,0.11,-0.04,0.01,0.11,-0.02,0.12,1.58,-9.60,-1.35,1.46,-9.58,-1.48,26
193.88,8.56,98.69,0.10,-0.04,0.01,0.08,0.05,0.15,1.50,-9.50,-1.27,1.46,-9.58,-1.46,26
193.88,8.56,98.63,0.08,-0.02,-0.00,0.02,0.09,0.16,1.48,-9.49,-1.29,1.46,-9.58,-1.45,26
193.88,8.56,98.56,0.07,-0.02,-0.02,0.00,0.14,0.12,1.46,-9.44,-1.32,1.46,-9.58,-1.44,26
193.88,8.56,98.50,0.06,-0.01,-0.03,0.00,0.15,0.06,1.39,-9.38,-1.45,1.47,-9.58,-1.43,26
193.88,8.63,98.50,0.03,-0.00,-0.05,-0.06,0.18,0.00,1.41,-9.39,-1.43,1.47,-9.58,-1.43,26
193.94,8.69,98.50,0.01,-0.00,-0.06,-0.04,0.15,0.02,1.43,-9.42,-1.41,1.48,-9.58,-1.43,26
194.00,8.69,98.50,-0.01,-0.01,-0.06,-0.06,0.11,0.08,1.42,-9.47,-1.35,1.49,-9.58,-1.43,26
194.00,8.75,98.50,-0.03,-0.02,-0.05,-0.08,0.12,0.09,1.45,-9.48,-1.28,1.49,-9.58,-1.44,26
194.00,8.75,98.56,-0.07,-0.04,-0.02,-0.02,0.13,0.16,1.47,-9.44,-1.28,1.49,-9.58,-1.45,26
194.00,8.75,98.63,-0.09,-0.05,-0.01,0.04,0.15,0.14,1.54,-9.42,-1.31,1.49,-9.58,-1.45,26
193.94,8.75,98.69,-0.10,-0.05,-0.01,0.08,0.11,0.16,1.58,-9.46,-1.29,1.49,-9.57,-1.47,26
193.94,8.75,98.75,-0.11,-0.05,-0.01,0.06,0.10,0.22,1.54,-9.51,-1.41,1.49,-9.57,-1.48,26
193.94,8.75,98.81,-0.11,-0.05,-0.00,0.01,0.08,0.10,1.50,-9.48,-1.39,1.49,-9.57,-1.49,26
193.88,8.75,98.94,-0.10,-0.05,-0.00,0.00,0.14,0.20,1.49,-9.43,-1.29,1.49,-9.57,-1.50,26
193.88,8.75,99.00,-0.10,-0.05,0.00,0.00,0.22,0.23,1.49,-9.35,-1.28,1.49,-9.57,-1.51,26
193.81,8.75,99.00,-0.10,-0.05,0.00,0.03,0.39,0.25,1.55,-9.06,-1.17,1.49,-9.56,-1.53,26
193.81,8.75,99.06,-0.13,-0.01,-0.02,0.15,0.63,0.30,1.64,-8.93,-1.24,1.49,-9.56,-1.54,26
193.88,8.75,99.25,-0.17,0.02,-0.04,0.08,0.97,0.24,1.58,-8.59,-1.32,1.50,-9.56,-1.56,26
194.06,8.81,99.44,-0.36,0.11,-0.09,-0.27,1.48,0.24,1.23,-8.06,-1.35,1.51,-9.55,-1.62,26
194.19,8.88,99.63,-0.36,0.11,-0.09,-0.30,1.18,-0.31,1.22,-8.36,-1.98,1.53,-9.54,-1.67,26
194.75,9.06,100.31,-0.75,0.26,-0.15,-1.11,0.90,1.70,0.43,-8.62,-0.03,1.54,-9.52,-1.73,26
194.94,9.13,100.75,-0.81,0.11,-0.12,-1.05,0.39,0.88,1.61,-9.81,-2.69,1.57,-9.49,-1.88,26
195.13,9.19,101.19,-0.81,0.13,-0.07,0.04,-0.31,-0.81,2.09,-11.02,-2.62,1.57,-9.48,-1.94,26
195.38,9.25,101.56,-0.67,0.22,-0.09,-0.11,-1.47,0.53,1.48,-10.93,-1.46,1.59,-9.46,-2.00,26
195.94,9.44,102.25,-0.55,0.18,-0.15,0.68,-2.11,-0.48,2.27,-11.10,-1.93,1.62,-9.44,-2.08,26
196.19,9.50,102.44,-0.40,0.16,-0.16,0.64,-1.66,0.15,2.50,-10.91,-3.00,1.64,-9.43,-2.10,26
196.38,9.63,102.56,-0.09,0.19,-0.10,0.98,-1.49,-0.75,2.63,-10.93,-2.86,1.65,-9.43,-2.11,26
196.75,9.75,102.56,0.03,0.21,-0.06,0.84,-1.74,-0.83,2.51,-11.18,-2.94,1.67,-9.43,-2.09,26
196.94,9.81,102.50,0.10,0.23,-0.10,0.23,-2.00,-0.20,1.93,-11.43,-2.28,1.69,-9.43,-2.07,26
197.13,9.94,102.38,0.21,0.21,-0.13,-0.06,-1.62,-0.05,1.64,-11.06,-2.10,1.71,-9.43,-2.05,26
197.50,10.13,102.06,0.28,0.18,-0.16,-0.98,-2.12,0.14,0.74,-11.55,-1.88,1.72,-9.43,-2.02,26
197.63,10.19,101.88,0.35,0.09,-0.14,-0.08,-1.63,0.04,2.22,-10.83,-2.14,1.75,-9.44,-1.95,26
197.63,10.25,101.63,0.51,0.07,0.04,0.71,-1.67,-0.47,2.46,-11.13,-2.37,1.74,-9.45,-1.90,26
197.56,10.19,101.00,0.62,0.12,0.09,0.91,-1.81,-0.21,2.65,-11.28,-2.06,1.74,-9.47,-1.84,26
197.44,10.13,100.56,0.76,0.14,0.13,0.77,-1.98,-0.02,2.50,-11.47,-1.79,1.72,-9.50,-1.68,26
197.38,10.06,100.06,0.90,0.15,0.15,1.34,0.29,-0.03,3.06,-9.22,-1.62,1.71,-9.52,-1.59,26
197.31,10.06,98.81,1.12,0.23,0.01,1.46,-0.26,-0.57,3.17,-9.80,-2.05,1.71,-9.54,-1.48,26
197.31,10.06,98.13,1.16,0.25,0.00,1.60,-2.10,-1.77,3.32,-11.65,-3.14,1.71,-9.55,-1.37,26
197.31,10.00,97.50,1.07,0.33,0.16,1.13,-2.14,-0.97,3.23,-10.13,-3.01,1.68,-9.58,-1.17,26
197.31,9.88,96.94,0.98,0.35,0.27,0.91,-0.86,-0.27,2.58,-10.47,-1.35,1.67,-9.60,-1.07,26
197.38,9.75,95.69,1.06,0.44,0.11,1.21,0.80,-0.14,2.87,-8.81,-1.10,1.66,-9.61,-0.96,26
197.63,9.75,95.00,1.17,0.50,-0.02,0.79,-1.45,-0.68,2.46,-11.08,-1.53,1.67,-9.62,-0.84,26
197.81,9.81,94.25,1.22,0.55,-0.04,0.47,-2.45,-0.26,2.19,-12.16,-0.43,1.68,-9.64,-0.60,26
198.00,9.81,93.56,1.29,0.60,0.14,0.55,-2.39,0.56,2.22,-12.04,0.09,1.67,-9.65,-0.47,26
198.25,9.63,91.94,1.35,0.64,0.26,0.86,-1.97,-0.15,2.51,-11.64,-0.48,1.64,-9.66,-0.33,26
198.31,9.44,91.06,1.44,0.69,0.38,2.15,-2.11,-0.16,3.77,-11.78,-0.35,1.57,-9.67,-0.03,26
198.31,9.19,90.19,1.51,0.75,0.47,-0.16,-0.33,0.46,1.35,-10.02,0.58,1.52,-9.68,0.12,26
198.25,8.63,88.31,1.62,0.74,0.49,-0.78,0.04,-0.45,0.69,-9.64,-0.16,1.47,-9.69,0.28,26
198.25,8.38,87.31,1.69,0.70,0.47,-0.80,-1.51,-1.38,0.62,-11.20,-0.93,1.37,-9.68,0.62,26
198.31,8.06,86.31,1.71,0.73,0.53,-0.51,-1.21,0.04,1.78,-10.16,0.24,1.31,-9.68,0.79,26
198.25,7.69,85.25,1.81,0.77,0.60,0.48,-0.53,-0.77,1.73,-10.21,0.20,1.25,-9.67,0.97,26
198.13,6.94,83.13,1.93,0.75,0.59,0.71,-0.18,-0.48,1.80,-9.72,1.00,1.13,-9.64,1.36,26
198.06,6.56,81.88,2.11,0.75,0.53,0.45,-0.45,-0.74,1.53,-10.07,0.85,1.07,-9.61,1.59,26
198.06,6.25,80.56,2.44,0.80,0.45,0.35,-0.89,-0.64,1.37,-10.47,1.17,1.02,-9.58,1.82,26
198.00,5.56,77.69,2.58,0.81,0.49,0.40,-1.05,-0.38,1.36,-10.58,1.68,0.89,-9.48,2.33,26
197.94,5.19,76.13,2.73,0.84,0.55,0.33,0.15,-0.19,1.14,-9.26,2.41,0.81,-9.41,2.60,26
197.94,4.75,74.50,3.03,0.92,0.53,0.25,0.04,-0.58,1.00,-9.29,2.30,0.74,-9.34,2.88,26
197.88,3.94,71.00,3.16,0.91,0.51,0.25,-0.03,-0.54,0.93,-9.28,2.63,0.67,-9.25,3.17,26
197.88,3.50,69.19,3.24,0.87,0.51,0.15,-0.17,-0.72,0.54,-9.23,2.68,0.52,-9.04,3.76,26
197.81,3.06,67.38,3.33,0.76,0.55,-0.07,0.04,-1.39,0.37,-8.86,2.66,0.44,-8.91,4.05,26
197.63,2.19,63.63,3.43,0.67,0.50,-0.09,0.46,-1.21,0.28,-8.31,3.13,0.37,-8.77,4.35,26
197.50,1.81,61.63,3.56,0.58,0.44,-0.04,0.29,-1.05,0.26,-8.33,3.59,0.25,-8.45,4.96,26
197.44,1.50,59.56,3.68,0.52,0.39,-0.31,0.01,-0.38,-0.10,-8.25,4.88,0.20,-8.26,5.26,26
197.38,0.94,55.31,3.89,0.52,0.23,-0.18,-0.07,-0.16,-0.02,-8.14,5.41,0.16,-8.06,5.57,26
197.44,0.69,53.13,3.95,0.56,0.19,-0.02,-0.14,-0.16,0.09,-7.98,5.72,0.11,-7.84,5.88,26
197.50,0.38,50.88,3.97,0.59,0.16,0.05,-0.25,-0.53,0.28,-7.76,5.37,0.02,-7.37,6.46,26
197.56,0.13,48.69,3.97,0.59,0.11,0.12,-0.51,-1.29,0.10,-7.63,5.44,-0.01,-7.11,6.74,26
197.75,-0.25,44.38,3.90,0.50,0.07,-0.30,-0.45,-1.33,-0.35,-7.31,5.67,-0.05,-6.85,7.00,26
197.81,-0.50,42.19,3.84,0.40,0.08,-1.10,-0.13,-2.52,-1.19,-6.72,4.72,-0.08,-6.59,7.25,26
197.81,-0.63,40.13,3.79,0.25,0.06,-1.28,-0.31,-1.52,-1.35,-6.30,6.50,-0.12,-6.04,7.71,26
197.81,-0.69,38.06,3.65,0.12,0.07,-1.41,-0.26,-0.58,-1.55,-6.03,7.33,-0.13,-5.77,7.92,26
197.81,-0.88,34.06,3.59,0.12,0.09,-1.13,-0.12,-0.51,-1.28,-5.62,7.61,-0.17,-5.21,8.30,26
197.81,-1.00,32.06,3.55,0.17,0.14,-0.90,-0.19,-0.77,-0.68,-5.30,7.59,-0.19,-4.92,8.47,26
197.75,-1.13,30.13,3.45,0.17,0.25,0.00,-0.14,-1.04,-0.23,-4.77,7.59,-0.22,-4.63,8.63,26
197.50,-1.44,26.31,3.36,0.13,0.31,-0.15,0.21,-1.13,-0.40,-4.13,7.65,-0.27,-4.07,8.91,26
197.31,-1.56,24.50,3.26,0.12,0.40,-0.22,0.08,-1.13,-0.30,-4.10,7.57,-0.29,-3.79,9.03,26
197.13,-1.75,22.75,3.14,0.06,0.49,0.66,-0.94,-1.19,0.34,-4.47,7.94,-0.32,-3.52,9.14,26
196.56,-2.00,19.38,3.06,0.03,0.59,0.76,-1.04,-1.04,0.41,-4.29,8.19,-0.34,-3.25,9.24,26
196.25,-2.13,17.69,3.01,0.05,0.59,0.63,-0.96,-1.08,-0.03,-2.72,7.09,-0.38,-2.70,9.41,26
196.00,-2.25,16.00,2.88,0.01,0.59,0.37,1.95,-4.19,-0.02,-0.48,5.28,-0.40,-2.44,9.48,26
195.56,-2.31,12.88,2.74,-0.11,0.48,0.53,0.85,-4.56,0.12,-1.33,4.98,-0.40,-2.18,9.55,26
195.31,-2.25,11.44,2.53,-0.26,0.43,0.89,0.46,-5.68,0.55,-2.61,4.37,-0.35,-1.73,9.64,26
195.06,-2.00,10.19,2.08,-0.69,0.45,0.81,-0.24,-6.10,0.51,-1.78,3.57,-0.29,-1.54,9.68,26
194.63,-1.31,8.00,1.81,-0.82,0.55,-0.23,-1.02,-6.00,-0.45,-2.39,3.70,-0.22,-1.36,9.70,26
194.25,-0.81,7.19,1.48,-0.90,0.62,-0.43,-1.78,-4.04,-0.57,-3.01,5.68,-0.07,-1.11,9.74,26
193.81,-0.38,6.50,1.19,-0.86,0.69,-0.12,-2.11,0.20,-0.15,-3.14,9.95,-0.02,-1.02,9.75,26
192.69,-0.06,5.63,0.63,-0.21,1.10,-0.26,0.32,0.14,-0.28,-0.64,9.90,-0.01,-0.96,9.75,26
192.31,-0.19,5.38,0.46,0.15,1.12,0.11,1.56,0.00,0.07,0.64,9.76,-0.04,-0.92,9.76,26
191.81,-0.44,5.13,0.45,0.34,0.92,1.14,1.33,0.46,1.98,-0.31,10.19,-0.12,-0.83,9.77,26
191.50,-0.69,4.81,0.51,0.38,0.68,2.76,-2.22,0.00,2.61,-2.99,9.76,-0.15,-0.77,9.77,26
190.94,-0.94,4.00,0.81,0.09,0.44,2.13,-3.11,-0.64,1.96,-3.80,9.13,-0.16,-0.69,9.78,26
190.88,-0.94,3.50,0.98,-0.04,0.34,1.18,-2.91,-0.93,1.02,-3.51,8.85,-0.16,-0.60,9.78,26
190.75,-0.94,2.88,1.08,0.01,0.21,-1.97,-1.79,-0.16,-1.76,-0.93,10.44,-0.16,-0.39,9.79,26
190.63,-0.94,2.25,1.07,0.08,0.22,-1.54,2.26,1.75,-1.72,1.97,11.55,-0.17,-0.29,9.80,26
190.44,-1.06,1.13,1.03,0.14,0.14,-0.50,4.04,2.34,-0.69,3.85,12.15,-0.19,-0.19,9.80,26
190.75,-1.13,0.63,0.89,0.11,-0.02,0.78,6.78,2.43,0.58,6.67,12.24,-0.20,-0.10,9.80,26
190.88,-1.19,0.25,0.62,0.03,-0.22,0.68,6.24,2.05,-0.73,4.73,11.90,-0.20,-0.02,9.80,26
191.06,-1.13,0.13,-0.12,-0.04,-0.38,-1.56,2.17,2.43,-1.76,2.13,12.23,-0.19,-0.03,9.80,26
191.50,-1.13,0.38,-0.32,-0.03,-0.33,-1.05,0.54,2.09,-1.25,0.47,11.89,-0.19,-0.07,9.80,26
191.94,-1.13,0.56,-0.33,-0.00,-0.22,-0.33,-0.46,2.17,-0.01,-1.38,12.10,-0.19,-0.12,9.80,26
192.00,-1.13,0.69,-0.22,0.05,-0.12,0.46,-2.00,2.08,0.25,-2.13,11.89,-0.20,-0.12,9.80,26
192.00,-1.25,0.63,0.16,0.14,-0.02,0.42,-1.97,1.97,0.20,-2.09,11.77,-0.23,-0.08,9.80,26
192.00,-1.38,0.44,0.35,0.18,-0.03,0.17,-1.81,1.87,-0.47,-0.92,11.20,-0.25,-0.03,9.80,26
192.38,-1.50,0.19,0.50,0.20,-0.05,-0.21,-0.89,1.40,-0.53,-0.34,10.93,-0.27,0.02,9.80,26
192.44,-1.56,-0.13,0.62,0.17,-0.09,-0.34,-0.05,0.74,-0.63,0.02,10.54,-0.29,0.08,9.80,26
192.50,-1.75,-0.81,0.61,0.15,-0.08,-0.31,0.22,0.55,-0.37,0.75,9.90,-0.31,0.19,9.79,26
192.56,-1.81,-1.13,0.57,0.13,-0.06,0.03,0.46,-0.05,-0.29,0.71,9.73,-0.32,0.24,9.79,26
192.69,-1.88,-1.38,0.52,0.12,-0.02,0.12,0.43,-0.21,-0.21,0.72,9.58,-0.33,0.29,9.79,26
192.75,-2.00,-2.00,0.52,0.12,-0.00,0.28,0.12,-0.41,-0.17,0.34,9.47,-0.36,0.39,9.79,26
192.75,-2.13,-2.25,0.52,0.14,-0.00,0.10,-0.13,-0.35,-0.27,0.31,9.43,-0.37,0.44,9.78,26
192.75,-2.19,-2.56,0.53,0.15,-0.02,0.10,-0.18,-0.38,-0.29,0.31,9.39,-0.39,0.49,9.78,26
193.13,-2.38,-3.13,0.52,0.15,-0.04,0.09,-0.23,-0.37,-0.31,0.31,9.41,-0.40,0.54,9.78,26
193.13,-2.44,-3.44,0.48,0.14,-0.05,0.01,-0.30,-0.38,-0.49,0.38,9.51,-0.43,0.62,9.77,26
193.19,-2.50,-3.63,0.41,0.12,-0.08,-0.09,-0.09,-0.07,-0.54,0.57,9.70,-0.44,0.66,9.77,26
193.31,-2.63,-4.06,0.39,0.11,-0.08,-0.02,-0.03,-0.02,-0.48,0.67,9.74,-0.45,0.70,9.77,26
193.38,-2.69,-4.31,0.39,0.10,-0.08,0.04,0.00,0.00,-0.42,0.74,9.76,-0.47,0.77,9.76,26
