orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps
166.19,-73.88,-115.88,0.44,0.18,-0.05,0.30,-0.26,1.17,-9.11,2.18,-0.01,-9.42,2.44,-1.18,27
166.44,-73.94,-116.38,0.37,0.10,-0.15,0.32,0.27,0.85,-9.10,2.70,-0.35,-9.42,2.42,-1.20,27
166.69,-74.00,-116.69,0.21,0.02,-0.21,0.42,1.19,0.49,-8.65,3.92,-1.27,-9.43,2.38,-1.20,27
166.81,-74.13,-116.81,-0.24,-0.03,-0.18,0.30,0.20,-0.17,-9.13,2.57,-1.37,-9.43,2.37,-1.20,27
166.63,-74.25,-116.81,-0.30,0.07,-0.01,-0.10,0.57,1.01,-9.54,2.95,-0.18,-9.43,2.37,-1.20,27
166.31,-74.06,-116.88,-0.22,0.21,0.19,-0.03,0.43,0.68,-9.46,2.83,-0.52,-9.41,2.42,-1.24,27
166.00,-73.81,-117.19,-0.09,0.38,0.35,1.65,0.00,0.46,-7.74,2.47,-0.83,-9.40,2.46,-1.30,27
165.31,-72.94,-118.69,0.14,0.83,0.56,1.74,-0.76,-0.14,-7.62,1.74,-1.52,-9.37,2.51,-1.38,27
165.00,-72.38,-120.06,0.27,1.07,0.54,2.06,0.36,0.08,-8.39,2.56,-0.84,-9.31,2.60,-1.59,27
164.75,-71.81,-121.44,0.38,1.13,0.54,0.92,-0.03,0.75,-9.61,3.59,0.37,-9.28,2.64,-1.70,27
164.56,-71.25,-122.81,0.45,0.99,0.38,-0.44,0.21,0.82,-9.70,2.88,-0.98,-9.26,2.67,-1.80,27
164.44,-70.44,-125.00,0.39,0.73,0.26,-1.05,0.68,-0.25,-10.85,4.07,-1.82,-9.22,2.69,-1.93,27
164.44,-70.19,-125.63,0.28,0.47,0.17,-1.63,1.37,0.11,-9.27,3.32,-1.47,-9.21,2.70,-1.96,27
164.50,-70.06,-125.88,0.06,0.17,0.18,-0.58,0.49,0.33,-9.79,3.21,-1.63,-9.21,2.72,-1.97,27
164.25,-69.75,-125.88,0.01,0.15,0.30,0.54,1.04,-0.91,-8.65,3.78,-2.90,-9.18,2.78,-2.01,27
163.94,-69.44,-125.75,0.01,0.22,0.46,-0.66,1.27,-0.12,-9.82,4.11,-2.16,-9.16,2.84,-2.04,27
163.56,-69.06,-125.69,0.04,0.38,0.64,-0.59,1.47,-0.34,-9.72,4.37,-2.42,-9.13,2.89,-2.07,27
162.69,-68.25,-125.56,0.04,0.40,0.63,-0.37,1.52,-1.33,-9.48,4.47,-3.44,-9.10,2.95,-2.11,27
162.31,-67.81,-125.63,0.07,0.44,0.58,0.36,0.96,-0.99,-9.90,4.48,-1.16,-9.05,3.04,-2.20,27
161.94,-67.44,-125.88,0.25,0.57,0.56,-0.29,0.57,0.30,-9.32,3.66,-1.95,-9.02,3.09,-2.26,27
161.69,-66.50,-126.63,0.46,0.63,0.57,-0.09,0.15,-1.18,-9.09,3.28,-3.51,-8.99,3.13,-2.33,27
161.63,-66.06,-127.25,0.67,0.69,0.57,-2.81,-0.97,0.71,-11.77,2.18,-1.69,-8.92,3.19,-2.49,27
161.69,-65.56,-128.00,0.78,0.71,0.54,0.44,1.95,-0.25,-8.45,5.18,-2.83,-8.89,3.22,-2.58,27
161.88,-64.50,-129.25,0.93,0.67,0.70,-0.70,1.93,0.34,-9.55,5.19,-2.32,-8.85,3.26,-2.66,27
161.94,-64.00,-129.81,0.95,0.62,0.72,-0.16,1.47,1.10,-8.97,4.77,-1.64,-8.81,3.29,-2.75,27
162.06,-63.50,-130.31,0.95,0.59,0.72,0.59,1.04,1.84,-7.98,4.30,-0.94,-8.73,3.36,-2.90,27
162.19,-63.00,-130.75,0.93,0.54,0.73,0.73,1.03,1.83,-7.96,4.43,-1.15,-8.69,3.40,-2.98,27
162.31,-62.00,-131.50,0.87,0.46,0.78,1.87,0.35,0.83,-6.78,3.80,-2.20,-8.66,3.44,-3.04,27
162.44,-61.50,-131.75,0.83,0.44,0.77,1.51,0.10,0.55,-7.10,3.58,-2.55,-8.62,3.48,-3.11,27
162.44,-61.06,-132.00,0.74,0.39,0.69,1.88,-0.53,0.51,-7.14,3.23,-0.64,-8.55,3.54,-3.22,27
162.50,-60.69,-132.19,0.54,0.30,0.43,1.06,-0.84,2.56,-7.46,2.72,-0.69,-8.53,3.56,-3.26,27
162.63,-60.19,-132.63,0.50,0.20,0.33,1.15,-0.57,2.48,-7.36,3.00,-0.81,-8.51,3.57,-3.29,27
163.00,-60.06,-132.75,0.45,0.07,0.29,1.24,-0.47,1.75,-7.25,3.11,-1.56,-8.49,3.60,-3.32,27
163.13,-60.00,-132.69,0.37,-0.07,0.28,1.37,0.10,1.87,-7.10,3.72,-1.44,-8.48,3.61,-3.32,27
163.25,-59.88,-132.25,0.20,-0.23,0.36,1.83,-0.36,1.27,-6.65,3.27,-2.03,-8.48,3.63,-3.31,27
163.19,-59.75,-131.88,0.17,-0.24,0.45,1.41,-0.74,0.96,-7.05,2.92,-2.32,-8.46,3.70,-3.28,27
163.13,-59.63,-131.50,0.14,-0.20,0.51,1.38,-0.82,1.64,-6.54,2.69,-1.02,-8.44,3.75,-3.28,27
162.94,-59.44,-131.13,0.15,0.00,0.66,2.26,-1.16,2.20,-6.15,2.63,-1.07,-8.42,3.80,-3.28,27
162.31,-58.81,-130.50,0.16,0.11,0.76,3.05,-2.23,2.44,-5.33,1.62,-0.85,-8.35,3.91,-3.32,27
161.88,-58.38,-130.25,0.15,0.20,0.80,3.47,-2.29,3.02,-4.95,1.35,-0.06,-8.31,3.97,-3.35,27
161.50,-57.94,-130.13,0.14,0.27,0.75,3.78,-2.02,3.88,-4.50,1.99,0.50,-8.28,4.02,-3.38,27
161.00,-57.25,-130.06,0.28,0.28,0.51,3.70,-2.31,3.64,-4.54,1.73,0.23,-8.25,4.05,-3.41,27
161.00,-57.00,-130.25,0.39,0.24,0.35,3.27,-2.93,3.93,-5.18,1.16,0.17,-8.21,4.06,-3.48,27
161.19,-56.88,-130.56,0.74,0.10,0.01,2.42,-3.55,3.16,-5.78,0.48,-0.36,-8.21,4.03,-3.52,27
162.44,-56.88,-131.69,0.91,0.06,-0.14,2.81,-3.05,3.08,-5.40,0.93,-0.48,-8.21,3.99,-3.56,27
163.38,-57.00,-132.44,1.08,0.03,-0.31,2.73,-2.88,3.41,-5.39,-1.01,-0.57,-8.24,3.85,-3.65,27
164.50,-57.19,-133.38,1.18,-0.01,-0.45,2.14,-4.76,3.16,-6.11,-0.98,-0.53,-8.26,3.77,-3.69,27
166.81,-57.50,-135.13,1.06,-0.01,-0.37,2.44,-4.95,3.03,-5.82,-1.24,-0.70,-8.27,3.71,-3.73,27
167.75,-57.69,-135.81,0.96,-0.07,-0.31,2.51,-4.78,4.09,-5.77,-1.12,0.33,-8.30,3.59,-3.78,27
168.63,-57.81,-136.44,0.90,-0.14,-0.30,2.01,-4.80,4.83,-6.31,-1.27,1.04,-8.32,3.53,-3.79,27
170.69,-58.31,-137.75,0.96,-0.24,-0.50,1.90,-5.23,4.72,-6.44,-1.77,0.91,-8.34,3.45,-3.80,27
171.94,-58.69,-138.63,1.02,-0.25,-0.66,1.06,-5.76,3.26,-7.31,-2.40,-0.55,-8.38,3.36,-3.82,27
173.38,-59.13,-139.63,1.08,-0.26,-0.85,0.48,-5.80,2.67,-8.45,-2.87,-2.22,-8.46,3.12,-3.85,27
174.94,-59.63,-140.94,1.23,-0.23,-1.29,0.44,-6.03,1.72,-8.06,-3.06,-2.14,-8.50,2.97,-3.86,27
178.56,-60.69,-144.19,1.28,-0.15,-1.45,0.11,-5.46,1.21,-8.43,-2.65,-2.67,-8.55,2.80,-3.89,27
180.56,-61.25,-146.19,1.37,-0.08,-1.58,1.76,-4.36,1.98,-6.83,-1.74,-1.93,-8.64,2.42,-3.94,27
182.75,-61.81,-148.38,1.54,-0.16,-1.62,0.24,-3.06,2.96,-8.44,-0.83,-0.99,-8.68,2.22,-3.96,27
187.56,-62.94,-152.94,1.87,-0.33,-1.56,-0.07,-4.47,2.85,-8.80,-2.45,-1.11,-8.73,2.02,-3.97,27
190.25,-63.50,-155.44,2.10,-0.44,-1.55,-0.44,-3.84,3.69,-9.22,-2.03,-0.27,-8.82,1.59,-3.96,27
193.13,-64.13,-158.13,2.30,-0.57,-1.56,-1.39,-4.35,3.74,-10.20,-2.81,-0.26,-8.87,1.36,-3.93,27
196.13,-64.81,-160.88,2.53,-0.84,-1.61,-1.44,-3.94,3.92,-10.37,-2.81,0.02,-8.92,1.12,-3.89,27
202.38,-66.25,-166.88,2.55,-0.96,-1.58,-1.82,-3.90,4.07,-11.12,-2.74,0.40,-9.02,0.66,-3.76,27
205.38,-67.00,-169.88,2.54,-1.07,-1.51,-2.09,-3.41,4.16,-11.13,-2.70,0.55,-9.07,0.45,-3.67,27
208.25,-67.75,-172.88,2.49,-1.25,-1.22,-2.00,-3.10,4.17,-11.13,-2.83,0.59,-9.12,0.26,-3.57,27
213.63,-69.31,-178.56,2.48,-1.34,-1.03,-1.93,-3.12,4.22,-11.11,-3.03,0.75,-9.22,-0.07,-3.33,27
216.06,-70.13,178.75,2.51,-1.46,-0.85,-2.00,-3.31,3.90,-11.27,-3.53,0.72,-9.27,-0.21,-3.18,27
220.63,-71.94,173.56,2.58,-1.76,-0.53,-1.98,-3.39,3.97,-11.30,-3.73,0.95,-9.32,-0.33,-3.02,27
222.75,-72.94,171.06,2.60,-1.91,-0.34,-2.06,-3.94,3.64,-11.44,-4.38,0.80,-9.37,-0.44,-2.83,27
224.63,-74.06,168.69,2.58,-2.06,-0.14,-2.18,-4.22,3.36,-11.61,-4.86,0.73,-9.48,-0.58,-2.42,27
226.38,-75.25,166.38,2.56,-2.35,0.14,-2.34,-4.69,3.00,-11.87,-5.32,0.81,-9.53,-0.62,-2.19,27
229.50,-77.88,161.13,2.55,-2.46,0.17,-2.45,-4.74,2.83,-12.04,-5.40,0.88,-9.58,-0.66,-1.94,27
231.00,-79.25,157.56,2.55,-2.58,0.14,-2.41,-4.71,2.66,-12.05,-5.41,0.98,-9.67,-0.72,-1.41,27
232.56,-80.63,152.75,2.59,-2.70,0.06,-3.29,-4.32,2.28,-13.00,-5.09,1.14,-9.71,-0.76,-1.13,27
235.69,-83.19,175.25,2.71,-2.95,-0.15,-3.42,-4.20,2.24,-13.16,-5.00,1.41,-9.73,-0.80,-0.83,27
237.25,-84.19,175.06,2.71,-3.10,-0.22,-3.25,-3.94,2.04,-13.01,-4.78,1.52,-9.75,-0.84,-0.52,27
238.75,-84.75,174.88,2.68,-3.23,-0.23,-3.94,-4.02,1.98,-13.77,-5.18,1.95,-9.76,-0.89,0.14,27
240.19,-84.69,5.19,2.54,-3.47,-0.12,-4.21,-4.37,1.70,-13.97,-5.27,2.19,-9.75,-0.89,0.49,27
242.50,-82.81,46.25,2.43,-3.52,-0.04,-4.48,-4.55,1.60,-14.21,-5.43,2.45,-9.72,-0.88,0.84,27
243.50,-81.31,35.63,2.30,-3.55,0.01,-4.35,-4.66,1.81,-13.84,-5.50,3.43,-9.64,-0.83,1.55,27
244.38,-79.63,28.19,2.18,-3.55,0.02,-4.31,-4.69,1.80,-13.89,-5.49,3.70,-9.58,-0.79,1.89,27
246.06,-76.00,18.81,2.02,-3.55,-0.09,-4.29,-4.40,1.96,-13.80,-5.16,4.20,-9.43,-0.73,2.58,27
246.88,-74.06,15.88,2.01,-3.61,-0.22,-4.54,-4.11,2.17,-13.92,-4.65,5.13,-9.32,-0.72,2.93,27
247.88,-72.00,13.75,2.04,-3.70,-0.41,-4.51,-3.56,1.97,-13.72,-4.28,5.26,-9.21,-0.71,3.28,27
250.00,-67.75,10.94,2.10,-3.83,-0.72,-4.53,-3.24,2.15,-13.61,-3.94,5.79,-9.07,-0.70,3.64,27
251.13,-65.56,9.88,2.13,-3.89,-0.83,-4.56,-3.25,1.96,-13.10,-3.94,6.21,-8.76,-0.68,4.34,27
252.25,-63.31,9.00,2.15,-3.90,-0.94,-4.50,-3.38,2.14,-13.09,-4.05,6.83,-8.58,-0.67,4.68,27
254.50,-58.88,7.38,2.15,-3.89,-0.97,-4.37,-3.35,2.07,-12.77,-4.00,7.09,-8.39,-0.65,5.02,27
255.63,-56.69,6.63,2.13,-3.89,-1.02,-4.45,-3.37,2.04,-12.22,-4.01,7.54,-7.98,-0.59,5.66,27
256.81,-54.44,6.00,2.06,-3.92,-1.16,-4.27,-3.29,2.12,-12.02,-3.86,8.10,-7.75,-0.57,5.97,27
259.06,-50.00,4.94,2.00,-3.89,-1.20,-4.78,-3.32,1.83,-12.30,-3.86,8.11,-7.51,-0.54,6.27,27
260.13,-47.88,4.44,1.95,-3.82,-1.23,-4.83,-3.21,1.66,-11.40,-3.71,8.42,-7.02,-0.47,6.82,27
261.25,-45.75,3.94,1.92,-3.75,-1.28,-4.28,-3.31,1.55,-11.06,-3.74,8.63,-6.77,-0.43,7.07,27
263.50,-41.63,3.06,1.88,-3.57,-1.37,-4.28,-3.41,1.33,-10.80,-3.80,8.65,-6.51,-0.39,7.31,27
264.63,-39.69,2.56,1.88,-3.45,-1.41,-4.20,-3.47,1.11,-10.47,-3.82,8.65,-6.26,-0.34,7.53,27
265.75,-37.81,2.13,1.91,-3.35,-1.47,-4.70,-3.33,1.35,-10.59,-3.39,9.19,-5.76,-0.23,7.93,27
267.00,-35.94,1.63,2.00,-3.13,-1.70,-4.76,-3.10,0.95,-10.27,-3.27,9.06,-5.51,-0.16,8.10,27
269.56,-32.50,0.69,2.02,-3.01,-1.84,-4.78,-3.03,0.77,-10.06,-3.14,9.04,-5.27,-0.10,8.26,27
271.00,-30.88,0.19,2.06,-2.90,-1.96,-4.92,-2.98,0.54,-9.70,-2.89,8.78,-4.81,0.03,8.54,27
272.44,-29.38,-0.25,2.11,-2.78,-2.06,-4.75,-2.79,-0.02,-9.35,-2.67,8.63,-4.59,0.12,8.66,27
275.44,-26.56,-1.38,2.18,-2.51,-2.16,-4.43,-2.65,-0.45,-8.82,-2.44,8.31,-4.38,0.21,8.76,27
276.94,-25.25,-1.94,2.20,-2.38,-2.15,-4.39,-2.80,-0.71,-8.42,-2.47,8.04,-4.01,0.42,8.93,27
278.38,-24.13,-2.69,2.23,-2.10,-2.02,-4.40,-2.89,-0.88,-8.21,-2.28,7.85,-3.84,0.53,9.00,27
281.13,-22.06,-4.19,2.23,-1.87,-1.88,-4.54,-2.82,-1.40,-8.23,-2.16,7.65,-3.68,0.66,9.06,27
282.38,-21.13,-4.94,2.19,-1.80,-1.85,-4.50,-2.63,-1.35,-7.55,-1.79,7.58,-3.40,0.91,9.15,27
283.69,-20.31,-5.69,2.14,-1.74,-1.83,-3.80,-2.83,-1.96,-7.07,-1.79,7.21,-3.27,1.04,9.18,27
284.81,-19.44,-6.50,2.05,-1.63,-1.77,-3.79,-3.02,-1.96,-6.94,-1.84,7.24,-3.14,1.17,9.21,27
287.25,-17.94,-8.00,2.01,-1.58,-1.72,-3.81,-3.01,-1.99,-6.39,-1.30,7.21,-2.91,1.43,9.25,27
288.44,-17.25,-8.75,1.92,-1.50,-1.58,-3.39,-2.72,-2.44,-6.19,-1.16,6.82,-2.79,1.55,9.26,27
290.50,-15.88,-10.31,1.91,-1.48,-1.49,-3.15,-2.61,-2.61,-5.84,-0.92,6.66,-2.69,1.69,9.27,27
291.44,-15.25,-11.06,1.88,-1.44,-1.39,-3.16,-2.72,-2.61,-5.74,-0.89,6.66,-2.48,1.95,9.28,27
292.38,-14.63,-11.88,1.86,-1.38,-1.30,-3.21,-3.13,-2.87,-5.60,-1.03,6.40,-2.39,2.09,9.27,27
294.19,-13.56,-13.56,1.84,-1.25,-1.20,-3.24,-3.30,-2.95,-5.54,-1.06,6.31,-2.30,2.23,9.26,27
295.00,-13.06,-14.38,1.81,-1.21,-1.19,-3.22,-3.29,-3.10,-5.44,-0.91,6.14,-2.22,2.37,9.25,27
295.88,-12.63,-15.13,1.74,-1.17,-1.20,-3.10,-3.62,-3.09,-4.79,-1.08,5.83,-2.07,2.62,9.21,27
296.69,-12.19,-15.88,1.64,-1.13,-1.21,-2.62,-3.87,-3.53,-4.62,-1.13,5.66,-2.00,2.73,9.20,27
298.38,-11.38,-17.13,1.40,-1.08,-1.16,-2.77,-3.85,-3.62,-4.71,-1.01,5.56,-1.94,2.83,9.18,27
299.06,-11.00,-17.69,1.27,-1.08,-1.12,-2.76,-3.89,-3.47,-4.64,-0.96,5.69,-1.87,2.93,9.16,27
299.81,-10.63,-18.19,1.15,-1.05,-1.08,-2.83,-3.87,-3.42,-4.36,-0.56,5.14,-1.75,3.08,9.14,27
300.56,-10.31,-18.63,0.93,-0.96,-0.98,-2.68,-3.62,-4.18,-4.39,-0.46,4.94,-1.70,3.15,9.12,27
301.88,-9.63,-19.38,0.84,-0.92,-0.93,-2.75,-3.56,-4.12,-4.40,-0.34,4.99,-1.64,3.21,9.11,27
302.25,-9.38,-19.69,0.72,-0.84,-0.87,-2.72,-3.53,-4.13,-4.32,-0.27,4.97,-1.56,3.30,9.10,27
302.81,-9.13,-19.94,0.61,-0.75,-0.80,-3.05,-3.60,-4.72,-4.58,-0.26,4.36,-1.52,3.33,9.09,27
303.75,-8.69,-20.31,0.45,-0.64,-0.70,-3.06,-3.55,-4.53,-4.55,-0.18,4.55,-1.49,3.36,9.08,27
304.19,-8.56,-20.44,0.34,-0.55,-0.66,-3.12,-3.33,-4.93,-4.58,0.05,4.15,-1.44,3.40,9.08,27
304.63,-8.44,-20.50,0.22,-0.47,-0.63,-3.06,-3.31,-5.01,-4.70,0.01,4.13,-1.42,3.40,9.08,27
304.94,-8.38,-20.50,0.02,-0.25,-0.51,-3.30,-3.37,-4.97,-4.72,0.01,4.11,-1.42,3.39,9.08,27
305.50,-8.38,-20.44,-0.03,-0.10,-0.45,-3.34,-3.28,-5.06,-4.77,0.10,4.02,-1.44,3.37,9.09,27
305.75,-8.44,-20.38,-0.06,0.02,-0.41,-3.18,-3.27,-5.14,-4.63,0.02,3.95,-1.47,3.36,9.09,27
305.94,-8.56,-20.25,-0.09,0.15,-0.38,-3.38,-3.53,-4.96,-4.89,-0.18,4.13,-1.50,3.34,9.09,27
306.25,-9.06,-20.06,-0.20,0.39,-0.35,-3.19,-3.51,-4.95,-4.74,-0.18,4.13,-1.55,3.32,9.09,27
306.38,-9.44,-19.88,-0.27,0.54,-0.36,-3.07,-3.42,-4.77,-4.76,0.02,4.29,-1.68,3.26,9.09,27
306.50,-9.88,-19.69,-0.38,0.79,-0.44,-3.03,-3.13,-4.79,-4.80,0.08,4.29,-1.76,3.22,9.09,27
306.69,-10.88,-19.19,-0.42,0.87,-0.48,-2.86,-3.01,-4.67,-4.72,0.16,4.41,-1.85,3.17,9.09,27
306.88,-11.44,-18.94,-0.49,0.92,-0.51,-2.92,-2.93,-4.68,-5.11,0.00,4.40,-2.05,3.06,9.08,27
307.06,-12.06,-18.56,-0.65,0.99,-0.45,-3.50,-3.10,-4.56,-5.66,-0.10,4.51,-2.15,2.99,9.08,27
307.13,-13.25,-17.81,-0.76,1.01,-0.36,-3.74,-3.30,-4.40,-5.99,-0.38,4.68,-2.25,2.92,9.08,27
307.13,-13.81,-17.31,-0.87,1.05,-0.20,-4.36,-3.29,-4.29,-6.71,-0.45,4.79,-2.44,2.75,9.08,27
306.94,-14.44,-16.81,-0.99,1.10,-0.01,-4.25,-3.13,-4.24,-6.79,-0.47,4.83,-2.54,2.65,9.08,27
306.31,-15.63,-15.69,-1.21,1.28,0.35,-4.31,-3.00,-4.28,-6.97,-0.44,4.80,-2.65,2.56,9.08,27
305.69,-16.31,-15.13,-1.27,1.37,0.50,-4.78,-3.20,-4.18,-7.54,-0.74,4.89,-2.75,2.46,9.08,27
305.13,-17.00,-14.56,-1.30,1.45,0.62,-5.47,-3.29,-3.80,-8.35,-0.73,5.47,-2.98,2.26,9.06,27
304.56,-17.69,-14.00,-1.34,1.49,0.70,-5.65,-2.75,-4.18,-8.76,-0.58,4.85,-3.10,2.16,9.04,27
303.25,-19.25,-12.81,-1.47,1.65,0.74,-5.83,-2.62,-3.88,-9.07,-0.56,5.13,-3.23,2.05,9.02,27
302.38,-20.13,-12.19,-1.52,1.77,0.77,-6.01,-2.26,-3.88,-9.38,-0.31,5.11,-3.37,1.94,8.99,27
301.69,-21.06,-11.56,-1.56,1.93,0.81,-5.97,-2.00,-4.08,-10.57,-0.11,5.01,-3.69,1.73,8.91,27
300.88,-22.13,-11.00,-1.55,2.27,0.99,-7.30,-1.76,-3.47,-11.17,-0.12,5.38,-3.87,1.64,8.85,27
299.19,-24.50,-10.00,-1.53,2.43,1.07,-7.13,-1.79,-3.26,-11.20,-0.24,5.51,-4.06,1.55,8.78,27
298.13,-25.75,-9.56,-1.51,2.57,1.15,-7.63,-2.20,-2.88,-11.90,-0.73,5.81,-4.47,1.39,8.61,27
297.13,-27.13,-9.19,-1.51,2.67,1.23,-7.79,-2.59,-2.62,-12.48,-1.26,5.88,-4.68,1.32,8.51,27
294.94,-29.88,-8.50,-1.61,2.73,1.40,-7.75,-3.00,-2.31,-12.64,-1.74,6.08,-4.89,1.25,8.40,27
293.75,-31.25,-8.13,-1.72,2.72,1.50,-8.01,-3.51,-2.08,-13.10,-2.32,6.20,-5.28,1.12,8.18,27
292.50,-32.63,-7.81,-1.87,2.69,1.59,-8.13,-3.37,-1.92,-13.65,-2.10,6.13,-5.47,1.04,8.06,27
291.13,-33.94,-7.38,-2.26,2.59,1.71,-8.70,-2.75,-1.58,-14.36,-1.79,6.36,-5.66,0.96,7.94,27
288.19,-36.56,-6.38,-2.45,2.55,1.77,-9.51,-2.58,-1.36,-15.35,-1.70,6.46,-6.01,0.78,7.70,27
286.63,-37.81,-5.81,-2.60,2.48,1.85,-9.66,-2.31,-1.00,-15.72,-1.60,6.26,-6.17,0.70,7.58,27
284.94,-39.00,-5.25,-2.72,2.40,2.10,-9.81,-2.52,-0.82,-16.15,-1.89,6.63,-6.34,0.63,7.45,27
281.31,-41.50,-4.50,-2.70,2.42,2.27,-10.40,-2.64,0.02,-16.90,-2.06,7.34,-6.66,0.54,7.17,27
279.38,-42.75,-4.31,-2.67,2.48,2.45,-11.11,-2.52,0.87,-17.94,-1.98,7.90,-6.82,0.53,7.02,27
277.31,-44.06,-4.31,-2.60,2.59,2.70,-11.39,-2.84,0.81,-18.37,-2.30,7.68,-6.98,0.54,6.86,27
273.00,-46.69,-4.81,-2.45,2.59,2.70,-10.84,-2.59,0.65,-17.97,-2.03,7.35,-7.13,0.56,6.70,27
271.00,-48.00,-5.25,-2.24,2.59,2.59,-11.12,-2.54,-0.05,-19.47,-1.86,6.62,-7.43,0.64,6.35,27
267.50,-50.69,-6.38,-1.70,2.71,2.07,-13.05,-2.37,0.86,-20.64,-1.67,7.03,-7.58,0.69,6.17,27
266.06,-52.13,-7.06,-1.40,2.85,1.72,-13.87,-2.09,1.30,-21.61,-1.35,7.27,-7.74,0.74,5.97,27
264.94,-53.69,-7.75,-1.10,3.05,1.39,-14.16,-2.30,1.22,-22.30,-1.73,6.48,-8.07,0.82,5.49,27
264.00,-55.44,-8.50,-0.76,3.29,1.10,-14.41,-2.54,1.29,-22.66,-1.67,6.51,-8.25,0.87,5.22,27
262.81,-59.25,-10.56,-0.08,3.68,0.60,-14.40,-2.78,1.03,-22.83,-1.86,5.96,-8.42,0.91,4.92,27
262.50,-61.25,-11.69,0.17,3.80,0.37,-14.53,-2.60,0.67,-23.13,-1.64,5.28,-8.60,0.95,4.61,27
262.38,-63.31,-12.94,0.36,3.84,0.19,-14.84,-2.58,0.85,-23.14,-1.80,4.83,-8.91,1.01,3.95,27
262.38,-65.38,-14.31,0.51,3.92,0.04,-14.78,-3.36,0.64,-23.85,-2.33,4.25,-9.06,1.03,3.60,27
262.31,-69.56,-18.06,0.52,3.93,0.10,-15.11,-3.41,0.88,-24.30,-2.35,4.14,-9.30,1.09,2.90,27
262.25,-71.50,-20.56,0.46,3.85,0.20,-14.74,-3.04,0.63,-23.85,-1.76,3.24,-9.39,1.12,2.56,27
262.06,-73.38,-23.69,0.20,3.57,0.38,-14.32,-2.84,0.53,-23.79,-1.67,2.77,-9.47,1.16,2.23,27
261.31,-76.63,-32.19,0.06,3.45,0.45,-13.54,-3.73,0.01,-23.08,-2.52,1.93,-9.59,1.26,1.60,27
260.81,-77.94,-38.13,0.00,3.38,0.56,-13.18,-5.45,0.41,-21.76,-2.78,-0.65,-9.62,1.32,1.29,27
260.19,-79.06,-45.63,0.01,3.31,0.71,-10.05,-2.46,-6.53,-19.70,-1.06,-5.52,-9.65,1.40,1.01,27
258.88,-80.19,-61.31,-0.13,2.31,0.66,-8.68,-2.57,-5.93,-18.34,-1.11,-5.13,-9.66,1.46,0.79,27
258.56,-80.31,-65.00,-0.04,1.10,0.38,1.34,-1.49,-5.98,-3.32,-0.03,-3.28,-9.66,1.49,0.70,27
258.63,-80.25,-64.56,0.20,-1.04,-0.31,5.93,-0.09,-0.96,-3.72,1.37,-0.15,-9.66,1.46,0.80,27
259.44,-79.88,-56.50,0.20,-1.56,-0.42,11.50,-2.95,-1.10,1.84,-1.52,-0.15,-9.65,1.43,0.94,27
259.94,-79.56,-51.75,0.18,-1.62,-0.46,10.67,-2.23,-0.46,0.35,-0.17,1.30,-9.63,1.35,1.24,27
260.38,-79.19,-47.31,0.16,-1.59,-0.45,10.32,-1.89,-0.61,0.70,-0.58,0.77,-9.61,1.31,1.39,27
261.19,-78.25,-39.63,0.16,-1.57,-0.44,10.10,-1.78,-0.66,0.50,-0.51,0.87,-9.60,1.27,1.53,27
261.63,-77.69,-36.31,0.15,-1.56,-0.43,10.09,-1.60,-0.58,0.44,-0.44,0.88,-9.56,1.19,1.82,27
262.00,-77.13,-33.31,0.15,-1.54,-0.43,10.02,-1.51,-0.98,0.48,-0.35,0.98,-9.53,1.16,1.96,27
262.75,-75.94,-28.19,0.14,-1.52,-0.42,9.96,-1.43,-1.14,0.45,-0.30,0.95,-9.51,1.12,2.09,27
263.13,-75.25,-26.00,0.13,-1.50,-0.42,9.91,-1.43,-1.31,0.42,-0.34,0.91,-9.48,1.09,2.23,27
263.50,-74.63,-24.00,0.12,-1.49,-0.41,9.86,-1.35,-1.41,0.36,-0.28,0.93,-9.42,1.02,2.50,27
263.81,-73.94,-22.13,0.11,-1.48,-0.41,9.74,-1.26,-1.70,0.35,-0.28,0.93,-9.39,0.98,2.63,27
264.50,-72.56,-18.94,0.11,-1.46,-0.41,9.69,-1.19,-1.83,0.34,-0.24,0.93,-9.32,0.91,2.90,27
264.88,-71.88,-17.50,0.10,-1.46,-0.41,9.66,-1.16,-1.97,0.32,-0.24,0.93,-9.28,0.88,3.03,27
265.19,-71.19,-16.25,0.10,-1.45,-0.41,9.54,-1.04,-2.23,0.30,-0.19,0.92,-9.24,0.85,3.16,27
265.81,-69.75,-13.94,0.10,-1.44,-0.40,9.52,-1.03,-2.38,0.32,-0.21,0.90,-9.15,0.78,3.41,27
266.13,-69.00,-12.88,0.09,-1.43,-0.41,9.48,-0.95,-2.50,0.32,-0.15,0.87,-9.11,0.75,3.54,27
266.44,-68.31,-11.94,0.09,-1.42,-0.40,9.40,-0.88,-2.78,0.33,-0.16,0.87,-9.06,0.71,3.66,27
267.00,-66.88,-10.25,0.09,-1.42,-0.40,9.37,-0.83,-2.97,0.36,-0.14,0.81,-8.96,0.65,3.91,27
267.31,-66.13,-9.50,0.09,-1.41,-0.40,9.24,-0.75,-3.21,0.33,-0.12,0.81,-8.91,0.62,4.03,27
267.63,-65.38,-8.75,0.09,-1.39,-0.40,9.18,-0.72,-3.29,0.32,-0.12,0.85,-8.86,0.59,4.15,27
