orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps
106.50,-59.19,171.94,0.49,-4.94,0.89,-4.12,-0.91,-10.74,-12.20,-1.46,-15.37,-8.66,-0.64,-4.54,27
106.00,-62.06,171.94,0.41,-5.22,1.01,-2.94,-0.56,-11.08,-11.83,-1.13,-15.18,-8.88,-0.57,-4.10,27
104.94,-68.00,172.19,0.36,-5.27,1.04,-2.29,0.32,-11.39,-11.45,0.23,-14.77,-9.27,-0.41,-3.16,27
104.44,-70.94,172.50,0.31,-5.28,1.04,-2.04,0.52,-11.57,-11.46,0.19,-14.27,-9.42,-0.33,-2.69,27
103.31,-76.81,173.56,0.09,-5.22,0.92,-1.54,0.22,-11.59,-11.09,-0.02,-13.80,-9.55,-0.24,-2.21,27
102.75,-79.75,174.44,-0.05,-5.18,0.88,-1.38,-0.02,-10.83,-10.96,-0.18,-12.35,-9.72,-0.08,-1.24,27
102.13,-82.63,175.94,-0.21,-5.17,0.74,-0.76,0.06,-11.39,-10.54,0.05,-12.15,-9.77,-0.01,-0.76,27
101.06,-88.38,-179.69,-0.25,-5.24,0.65,-0.39,0.32,-11.41,-10.19,0.36,-11.68,-9.80,0.04,-0.26,27
100.63,-88.44,-0.56,-0.28,-5.33,0.54,0.09,0.34,-12.29,-9.41,0.38,-12.56,-9.77,0.14,0.76,27
100.25,-85.44,-0.81,-0.18,-5.73,0.43,0.60,-0.10,-12.55,-9.11,0.07,-11.25,-9.71,0.18,1.30,27
99.75,-79.00,-6.56,-0.14,-5.93,0.39,0.53,-0.30,-12.59,-9.09,-0.08,-10.73,-9.62,0.21,1.85,27
99.56,-75.63,-5.75,-0.16,-6.08,0.35,1.22,-0.57,-12.36,-8.27,-0.32,-9.94,-9.33,0.26,2.98,27
99.31,-72.19,-5.13,-0.25,-6.15,0.35,2.95,-1.22,-12.47,-6.19,-0.92,-8.93,-9.14,0.29,3.53,27
98.69,-65.31,-4.50,-0.41,-6.19,0.49,2.76,-1.15,-12.22,-6.14,-0.83,-8.14,-8.91,0.32,4.07,27
98.31,-61.88,-4.31,-0.46,-6.16,0.53,2.58,-0.84,-12.11,-6.07,-0.49,-7.51,-8.36,0.36,5.10,27
97.94,-58.50,-4.06,-0.51,-6.08,0.49,2.61,-0.69,-12.05,-5.30,-0.57,-6.53,-8.05,0.37,5.58,27
97.69,-55.19,-3.75,-0.54,-5.92,0.31,2.89,-1.12,-12.01,-4.82,-0.76,-5.98,-7.71,0.36,6.03,27
97.19,-48.63,-3.06,-0.56,-5.86,0.24,3.00,-1.40,-11.90,-4.35,-1.05,-5.43,-6.98,0.32,6.87,27
97.00,-45.44,-2.69,-0.59,-5.82,0.19,3.51,-2.79,-11.69,-3.34,-2.60,-4.39,-6.59,0.28,7.25,27
96.88,-42.19,-2.25,-0.63,-5.78,0.15,2.61,-2.52,-11.23,-3.56,-2.26,-3.62,-6.17,0.25,7.61,27
96.63,-35.88,-1.50,-0.54,-5.66,0.07,2.69,-0.63,-13.85,-3.05,-0.42,-5.91,-5.75,0.21,7.93,27
96.56,-32.81,-1.25,-0.43,-5.59,-0.00,2.38,-0.86,-12.71,-2.47,-0.71,-4.20,-4.86,0.14,8.51,27
96.63,-29.69,-1.00,-0.24,-5.61,-0.31,2.16,-0.62,-11.67,-2.23,-0.51,-2.90,-4.39,0.11,8.76,27
97.06,-23.50,-0.50,-0.20,-5.57,-0.46,2.05,1.97,-8.67,-1.86,2.04,0.31,-3.91,0.07,8.99,27
97.31,-20.44,-0.25,-0.19,-5.47,-0.55,1.79,1.75,-10.56,-1.18,2.13,-1.50,-2.95,0.00,9.35,27
98.06,-14.56,0.13,-0.18,-5.29,-0.75,1.73,2.02,-9.62,-0.73,2.00,-0.13,-2.47,-0.02,9.49,27
98.56,-11.63,0.38,-0.23,-5.27,-0.89,1.59,1.63,-9.86,-0.38,1.57,-0.26,-1.98,-0.06,9.60,27
99.06,-8.69,0.63,-0.25,-5.27,-0.98,1.61,1.19,-10.34,0.79,0.94,-0.97,-0.99,-0.13,9.75,27
99.56,-5.75,0.75,-0.19,-5.30,-0.99,1.97,1.22,-10.18,1.49,1.06,-0.39,-0.48,-0.15,9.79,27
100.50,0.13,0.94,-0.07,-5.35,-0.78,1.81,1.14,-9.86,1.84,0.98,-0.05,0.02,-0.16,9.80,27
100.81,3.06,0.94,-0.04,-5.27,-0.65,1.83,1.16,-9.56,2.36,1.00,0.22,0.52,-0.16,9.79,27
101.06,5.94,0.94,-0.01,-5.16,-0.53,2.16,1.52,-9.84,3.19,0.93,0.26,1.49,-0.15,9.69,27
101.31,8.69,0.88,0.04,-4.93,-0.31,1.23,0.38,-8.98,3.18,0.23,0.62,1.95,-0.14,9.60,27
101.56,14.13,0.81,0.03,-4.81,-0.24,0.89,0.44,-8.39,3.29,0.30,1.10,2.39,-0.13,9.50,27
101.63,16.69,0.75,0.03,-4.68,-0.21,1.02,-0.32,-8.22,3.83,-0.54,1.09,3.23,-0.12,9.25,27
101.75,19.25,0.75,-0.05,-4.50,-0.22,0.71,-0.11,-8.50,4.34,-0.23,0.59,3.63,-0.12,9.10,27
102.00,24.25,0.75,-0.12,-4.48,-0.26,0.19,0.93,-8.78,4.22,0.81,0.15,4.41,-0.12,8.75,27
102.19,26.75,0.81,-0.19,-4.49,-0.29,0.77,1.10,-8.48,6.83,1.06,0.56,4.79,-0.13,8.55,27
102.31,29.25,0.88,-0.24,-4.49,-0.29,0.08,1.17,-8.42,5.23,1.03,-0.08,5.15,-0.13,8.33,27
102.69,34.13,1.00,-0.22,-4.33,-0.25,0.12,0.11,-7.63,5.62,-0.02,0.48,5.50,-0.14,8.11,27
102.69,36.44,1.06,-0.14,-4.24,0.04,0.48,0.42,-8.21,7.26,-0.11,-0.50,6.14,-0.17,7.63,27
102.56,38.81,1.31,-0.27,-4.15,0.17,2.73,-0.12,-6.07,9.18,-0.33,1.31,6.44,-0.20,7.38,27
102.56,43.31,1.81,-0.29,-4.03,-0.05,2.59,-0.29,-5.46,9.32,-0.51,1.66,6.73,-0.22,7.12,27
102.69,45.44,1.81,-0.16,-3.85,-0.20,2.17,-0.44,-5.29,8.89,-0.30,1.66,7.22,-0.21,6.62,27
102.75,47.44,1.81,-0.01,-3.35,-0.13,-0.44,-0.01,-3.04,6.99,-0.21,3.33,7.44,-0.20,6.38,27
103.00,51.06,1.88,0.09,-3.14,0.06,2.31,-1.94,-5.36,9.94,-2.15,0.79,7.63,-0.20,6.15,27
102.75,52.75,2.06,0.17,-3.09,0.27,1.12,-1.47,-5.40,8.94,-1.69,0.51,7.98,-0.22,5.69,27
102.63,54.44,2.19,0.11,-3.06,0.20,0.34,0.08,-6.33,8.49,-0.13,-0.87,8.14,-0.22,5.45,27
102.44,57.81,2.31,0.16,-2.99,-0.02,0.79,-0.21,-6.26,9.09,-0.42,-1.04,8.30,-0.21,5.21,27
102.75,59.44,2.25,0.11,-3.01,-0.11,0.75,0.30,-7.25,9.20,0.11,-2.28,8.44,-0.19,4.97,27
102.88,61.19,2.06,0.02,-3.06,-0.26,0.45,0.73,-5.81,9.50,0.25,-0.82,8.73,-0.14,4.46,27
103.06,62.88,1.88,-0.06,-3.08,-0.33,1.01,0.16,-5.10,9.87,0.03,-0.90,8.86,-0.12,4.20,27
103.38,66.31,1.44,-0.07,-3.10,-0.28,1.39,0.22,-4.76,10.37,0.11,-0.83,8.98,-0.10,3.93,27
103.75,68.06,1.25,-0.07,-3.14,-0.25,1.62,0.39,-4.55,10.72,0.31,-0.89,9.09,-0.08,3.65,27
103.94,69.81,1.00,-0.09,-3.18,-0.28,1.86,0.52,-4.45,11.41,0.49,-1.06,9.30,-0.03,3.08,27
104.44,73.44,-0.06,-0.07,-3.24,-0.43,2.54,0.30,-3.49,11.94,0.31,-0.70,9.40,0.00,2.79,27
104.75,75.19,-1.13,0.00,-3.22,-0.51,2.87,0.25,-3.23,12.65,0.36,-0.70,9.55,0.10,2.20,27
105.19,76.94,-2.75,0.08,-3.14,-0.60,3.09,0.26,-2.90,13.23,0.57,-0.80,9.61,0.17,1.92,27
105.50,78.63,-5.06,0.24,-2.96,-0.67,3.80,0.81,-2.62,13.46,1.05,-0.97,9.66,0.23,1.64,27
106.06,81.69,-12.50,0.30,-2.84,-0.68,3.84,0.86,-2.86,14.38,2.27,-1.66,9.73,0.37,1.12,27
106.38,83.00,-18.44,0.29,-2.72,-0.69,5.02,1.94,-2.36,14.78,2.38,-1.48,9.75,0.44,0.88,27
106.69,84.19,-2.56,0.14,-2.41,-0.76,5.26,1.82,-1.83,15.03,2.34,-1.18,9.77,0.51,0.65,27
107.56,85.63,-3.44,0.05,-2.19,-0.81,5.33,1.63,-1.45,15.16,1.91,-0.62,9.78,0.67,0.26,27
108.13,85.75,-3.88,-0.16,-1.37,-0.66,5.19,0.97,-0.67,14.96,1.70,-0.54,9.77,0.73,0.13,27
109.06,85.38,-4.56,-0.22,-1.09,-0.54,5.09,0.77,-0.84,14.86,1.56,-0.82,9.77,0.78,0.02,27
109.50,85.13,-175.13,-0.27,-0.86,-0.45,4.84,0.58,-0.88,14.62,1.41,-0.93,9.76,0.86,-0.10,27
109.94,84.88,-174.94,-0.30,-0.66,-0.39,4.34,0.55,-0.73,14.10,1.45,-0.88,9.76,0.89,-0.15,27
110.69,84.44,-174.56,-0.29,-0.34,-0.29,4.16,0.62,-0.61,13.92,1.54,-0.79,9.76,0.92,-0.18,27
111.50,84.31,-174.44,-0.28,-0.22,-0.23,3.77,0.56,-0.67,13.53,1.51,-0.87,9.75,0.94,-0.20,27
111.75,84.19,-174.31,-0.29,-0.13,-0.15,3.64,0.56,-0.78,13.32,1.46,-0.98,9.75,0.97,-0.21,27
111.94,84.13,-174.31,-0.26,-0.07,-0.08,3.55,0.66,-1.16,13.30,1.63,-1.38,9.75,0.97,-0.21,27
112.25,84.06,-174.25,-0.18,-0.04,-0.05,3.61,0.88,-1.27,13.36,1.86,-1.49,9.75,0.98,-0.21,27
112.38,84.06,-174.19,-0.13,-0.05,-0.07,3.72,1.16,-1.26,13.47,2.15,-1.49,9.75,0.98,-0.22,27
112.50,84.00,-174.13,-0.08,-0.05,-0.10,3.78,1.53,-1.10,13.69,2.73,-1.00,9.75,1.00,-0.22,27
112.56,83.94,-174.06,-0.04,0.06,-0.12,4.10,1.68,-0.63,13.85,2.70,-0.85,9.75,1.02,-0.22,27
112.75,83.81,-173.94,-0.05,0.16,-0.10,4.30,1.55,-0.51,14.05,2.58,-0.71,9.75,1.03,-0.17,27
112.81,83.81,-173.88,-0.07,0.28,-0.06,4.69,1.21,-0.53,14.70,2.09,-0.68,9.75,1.03,-0.13,27
112.81,83.88,-173.88,-0.10,0.42,0.01,5.22,0.97,-0.56,14.97,2.00,-0.64,9.75,1.03,-0.08,27
112.81,84.00,-174.00,-0.16,0.79,0.09,5.42,0.86,-0.78,15.18,1.89,-0.79,9.75,1.01,0.09,27
112.81,84.00,-5.88,-0.16,1.01,0.09,5.39,0.82,-0.92,15.14,1.76,-0.82,9.75,1.00,0.20,27
113.19,83.94,-5.88,-0.15,1.22,0.09,5.29,0.88,-1.23,15.04,1.87,-0.88,9.74,0.99,0.34,27
113.13,83.81,-5.81,-0.16,1.62,0.10,5.21,0.99,-1.70,14.95,1.97,-1.20,9.74,0.98,0.49,27
113.00,83.06,-55.38,-0.17,1.82,0.13,4.98,1.03,-1.89,14.66,2.14,-1.34,9.72,0.95,0.86,27
112.94,82.44,-47.94,-0.20,2.01,0.15,4.81,1.39,-2.70,14.51,2.33,-1.63,9.70,0.93,1.06,27
113.13,80.69,-35.50,-0.22,2.32,0.17,4.78,1.71,-3.19,14.46,2.63,-1.90,9.67,0.92,1.28,27
113.06,79.63,-30.63,-0.23,2.43,0.17,4.97,1.84,-3.37,14.72,2.71,-1.86,9.60,0.88,1.75,27
112.94,78.38,-26.63,-0.23,2.55,0.17,5.26,1.79,-3.92,14.82,2.65,-1.92,9.56,0.86,2.00,27
112.88,75.69,-20.25,-0.22,2.83,0.18,5.39,1.71,-4.08,14.89,2.55,-1.81,9.50,0.84,2.27,27
112.81,74.13,-17.81,-0.23,2.98,0.18,5.64,1.59,-4.33,15.08,2.41,-1.79,9.35,0.79,2.83,27
112.63,72.50,-15.63,-0.22,3.15,0.20,6.20,1.64,-4.75,15.46,2.41,-1.61,9.26,0.76,3.13,27
112.31,68.88,-12.06,-0.18,3.50,0.26,6.23,1.64,-4.98,15.38,2.38,-1.53,9.15,0.73,3.44,27
112.13,66.94,-10.56,-0.21,3.67,0.28,6.30,1.56,-4.89,15.32,2.27,-1.12,9.02,0.70,3.77,27
112.00,64.88,-9.19,-0.36,3.82,0.32,7.17,1.28,-5.59,16.20,2.55,-2.29,8.71,0.61,4.44,27
111.88,62.75,-7.81,-0.53,3.96,0.38,7.54,2.66,-8.53,16.08,3.21,-3.74,8.53,0.55,4.79,27
111.63,58.13,-5.44,-0.54,4.35,0.38,7.83,2.90,-10.22,16.16,3.39,-5.07,8.32,0.49,5.15,27
111.44,55.56,-4.56,-0.44,4.62,0.38,8.48,2.97,-11.12,16.57,3.41,-5.59,8.09,0.44,5.52,27
111.25,52.94,-3.75,-0.35,4.85,0.38,9.17,3.11,-11.19,17.58,3.93,-4.93,7.53,0.34,6.27,27
111.13,50.13,-3.19,-0.28,5.12,0.32,12.78,3.74,-11.71,19.99,4.05,-5.08,7.21,0.30,6.63,27
110.75,44.44,-2.13,-0.32,5.18,0.39,14.90,4.14,-11.41,21.77,4.40,-4.42,6.87,0.26,6.99,27
110.50,41.63,-1.56,-0.35,5.17,0.54,17.47,4.59,-11.86,26.65,5.39,-4.73,6.14,0.13,7.64,27
110.13,38.75,-1.00,-0.33,5.16,0.69,28.46,4.87,-13.60,34.21,4.94,-5.66,5.75,0.06,7.94,27
109.19,33.00,0.00,-0.15,5.25,1.00,33.58,5.37,-9.06,38.92,5.37,-0.83,5.34,0.00,8.22,27
108.56,30.31,0.31,-0.02,4.81,1.07,31.94,3.56,-8.06,36.98,2.12,-9.79,4.60,-0.12,8.65,27
108.06,28.00,0.75,-0.24,4.16,1.04,32.37,2.24,-18.45,32.50,1.20,-13.25,4.34,-0.20,8.78,27
107.19,25.31,1.69,-0.35,1.71,0.83,24.94,2.54,-30.33,29.14,2.27,-21.47,4.19,-0.26,8.85,27
106.88,25.25,1.88,-0.05,0.13,0.64,5.98,4.68,-35.89,4.56,3.65,-20.17,4.28,-0.27,8.81,27
106.63,25.88,1.75,0.42,-1.24,0.32,-4.39,3.53,-21.41,0.08,3.33,-12.69,4.47,-0.20,8.72,27
107.06,28.69,0.50,1.31,-2.79,-0.15,-7.05,3.86,-13.37,-2.34,3.78,-4.77,4.71,-0.08,8.59,27
106.94,30.38,-0.56,1.93,-3.01,-0.33,-6.15,0.45,-6.86,-0.69,-0.52,1.10,5.20,0.29,8.30,27
106.88,32.06,-2.00,2.28,-3.02,-0.43,-6.12,-0.73,-6.52,-0.68,-0.23,1.61,5.44,0.50,8.14,27
106.75,33.69,-3.50,2.28,-3.00,-0.41,-6.27,-0.88,-6.30,-0.59,-0.18,1.66,5.67,0.70,7.96,27
106.50,36.94,-6.56,2.28,-2.97,-0.40,-6.92,-0.85,-6.57,-1.02,0.03,1.21,6.11,1.08,7.58,27
106.38,38.56,-8.13,2.28,-2.95,-0.39,-7.26,-1.25,-6.11,-0.94,0.01,1.27,6.32,1.27,7.38,27
106.13,41.63,-11.50,2.27,-2.88,-0.37,-7.48,-1.43,-6.01,-0.96,0.02,1.16,6.52,1.46,7.17,27
106.00,43.13,-13.19,2.27,-2.85,-0.35,-7.80,-1.50,-5.73,-1.09,0.13,1.22,6.70,1.63,6.96,27
105.81,44.63,-15.00,2.27,-2.83,-0.34,-7.87,-1.63,-5.57,-0.98,0.24,1.12,7.06,1.97,6.50,27
105.63,46.06,-16.88,2.27,-2.80,-0.31,-8.15,-1.82,-5.07,-0.91,0.31,1.19,7.23,2.14,6.26,27
105.25,48.88,-20.81,2.27,-2.78,-0.29,-8.24,-1.99,-4.85,-0.85,0.29,1.16,7.39,2.29,6.02,27
105.06,50.25,-22.94,2.27,-2.77,-0.28,-8.31,-2.07,-4.58,-0.77,0.36,1.18,7.54,2.44,5.76,27
104.81,51.56,-25.13,2.27,-2.76,-0.27,-8.42,-2.15,-4.36,-0.68,0.47,1.06,7.82,2.72,5.24,27
104.31,54.13,-29.88,2.27,-2.74,-0.25,-8.58,-2.34,-3.89,-0.63,0.51,1.07,7.95,2.85,4.97,27
104.06,55.38,-32.38,2.27,-2.74,-0.24,-8.57,-2.37,-3.60,-0.50,0.61,1.09,8.18,3.10,4.41,27
103.81,56.56,-35.06,2.27,-2.73,-0.23,-8.63,-2.45,-3.29,-0.36,0.71,1.11,8.29,3.21,4.13,27
103.56,57.69,-37.88,2.26,-2.73,-0.23,-8.70,-2.53,-2.71,-0.30,0.78,1.12,8.39,3.31,3.83,27
103.00,59.81,-43.94,2.27,-2.73,-0.22,-8.63,-2.48,-2.48,-0.15,0.92,1.05,8.56,3.51,3.23,27
102.69,60.81,-47.25,2.26,-2.73,-0.22,-8.64,-2.56,-2.14,0.03,0.97,1.07,8.63,3.59,2.93,27
102.44,61.75,-50.75,2.26,-2.75,-0.21,-8.49,-2.59,-1.61,0.20,1.07,1.00,8.70,3.67,2.62,27
101.81,63.31,-58.31,2.26,-2.75,-0.20,-8.45,-2.59,-1.31,0.31,1.14,0.99,8.81,3.80,1.99,27
101.44,64.00,-62.38,2.25,-2.77,-0.20,-8.30,-2.70,-0.62,0.55,1.15,1.04,8.85,3.86,1.67,27
100.81,65.00,-71.00,2.24,-2.78,-0.19,-8.18,-2.75,-0.29,0.70,1.15,1.05,8.88,3.91,1.34,27
100.44,65.38,-75.50,2.23,-2.79,-0.19,-8.20,-2.80,0.01,0.71,1.15,1.03,8.91,3.95,1.02,27
100.06,65.56,-80.06,2.22,-2.79,-0.18,-8.06,-2.82,0.71,0.87,1.18,1.08,8.93,4.01,0.36,27
99.38,65.69,-89.44,2.20,-2.81,-0.16,-7.99,-2.83,1.09,0.93,1.19,1.13,8.93,4.03,0.03,27
98.94,65.56,-94.06,2.19,-2.82,-0.15,-7.88,-2.83,1.49,1.04,1.21,1.20,8.92,4.04,-0.29,27
98.56,65.31,-98.69,2.18,-2.82,-0.14,-7.80,-2.81,1.81,1.26,1.28,1.18,8.88,4.04,-0.94,27
98.13,64.94,-103.19,2.18,-2.82,-0.12,-7.53,-2.67,2.45,1.31,1.35,1.17,8.84,4.02,-1.27,27
97.25,63.88,-111.75,2.17,-2.83,-0.12,-7.46,-2.62,2.75,1.34,1.38,1.14,8.80,4.00,-1.60,27
96.81,63.19,-115.81,2.17,-2.83,-0.11,-7.33,-2.57,3.10,1.41,1.40,1.17,8.69,3.94,-2.24,27
96.31,62.38,-119.63,2.17,-2.83,-0.11,-7.13,-2.50,3.75,1.48,1.40,1.18,8.62,3.90,-2.56,27
95.25,60.56,-126.75,2.17,-2.83,-0.10,-6.98,-2.47,4.06,1.55,1.37,1.17,8.54,3.85,-2.88,27
94.69,59.56,-130.06,2.17,-2.84,-0.10,-6.81,-2.32,4.24,1.70,1.48,1.00,8.35,3.73,-3.50,27
94.06,58.44,-133.19,2.16,-2.84,-0.10,-6.65,-2.25,4.51,1.73,1.52,0.88,8.25,3.66,-3.81,27
93.50,57.31,-136.06,2.16,-2.83,-0.11,-6.40,-2.10,4.77,1.73,1.49,0.66,8.14,3.59,-4.11,27
92.19,54.88,-141.44,2.16,-2.83,-0.12,-6.32,-2.04,4.97,1.70,1.45,0.52,7.89,3.42,-4.70,27
91.44,53.56,-143.88,2.15,-2.83,-0.12,-6.08,-1.87,5.40,1.67,1.46,0.42,7.75,3.33,-4.98,27
89.94,50.88,-148.38,2.14,-2.82,-0.12,-6.00,-1.80,5.48,1.60,1.43,0.21,7.61,3.24,-5.26,27
89.13,49.50,-150.44,2.14,-2.83,-0.13,-5.89,-1.71,5.68,1.57,1.42,0.02,7.30,3.03,-5.80,27
88.25,48.13,-152.38,2.13,-2.83,-0.13,-5.62,-1.55,5.97,1.51,1.36,-0.08,7.13,2.91,-6.06,27
86.38,45.19,-156.06,2.11,-2.85,-0.14,-5.49,-1.48,6.20,1.46,1.31,-0.11,6.96,2.80,-6.31,27
85.38,43.69,-157.75,2.09,-2.86,-0.15,-5.30,-1.38,6.40,1.47,1.29,-0.14,6.58,2.55,-6.79,27
84.31,42.19,-159.38,2.08,-2.87,-0.16,-4.80,-1.00,6.55,1.58,1.42,-0.47,6.39,2.43,-7.02,27
41.31,39.13,-162.38,2.05,-2.89,-0.18,-4.57,-0.87,6.68,1.61,1.42,-0.56,6.18,2.29,-7.25,27
41.00,37.56,-163.81,2.03,-2.90,-0.19,-4.41,-0.74,6.73,1.56,1.42,-0.72,5.97,2.16,-7.46,27
40.75,35.94,-165.13,2.01,-2.92,-0.20,-4.16,-0.60,6.62,1.63,1.42,-1.18,5.53,1.89,-7.86,27
40.44,34.38,-166.44,1.99,-2.92,-0.21,-3.65,-0.32,6.79,1.65,1.42,-1.26,5.30,1.75,-8.05,27
39.88,31.13,-168.94,1.95,-2.95,-0.22,-3.43,-0.16,6.84,1.63,1.44,-1.38,5.07,1.60,-8.23,27
39.56,29.50,-170.06,1.92,-2.96,-0.23,-3.19,-0.03,6.98,1.63,1.42,-1.42,4.82,1.46,-8.40,27
39.31,27.81,-171.25,1.90,-2.97,-0.23,-2.93,0.14,7.08,1.60,1.43,-1.59,4.33,1.17,-8.72,27
39.06,26.19,-172.31,1.88,-2.99,-0.23,-2.43,0.53,7.10,1.63,1.55,-1.75,4.07,1.02,-8.86,27
38.50,22.81,-174.44,1.86,-3.00,-0.23,-2.13,0.71,7.15,1.67,1.58,-1.83,3.81,0.86,-8.99,27
38.25,21.19,-175.50,1.85,-3.01,-0.23,-1.92,0.90,7.17,1.60,1.67,-2.18,3.27,0.55,-9.22,27
38.00,19.50,-176.50,1.85,-3.01,-0.24,-1.39,1.31,6.83,1.61,1.71,-2.49,3.00,0.40,-9.32,27
37.44,16.13,-178.50,1.84,-3.03,-0.26,-1.07,1.55,6.06,1.65,1.80,-3.34,2.73,0.24,-9.41,27
37.19,14.44,-179.50,1.86,-3.06,-0.27,1.81,6.22,-3.62,39.28,33.73,-30.79,1.71,0.25,-9.65,27
36.13,10.00,-178.44,-1.45,-7.91,-2.14,37.56,33.48,-21.13,-27.62,-28.77,39.57,0.61,2.25,-9.52,27
32.00,3.56,-166.63,9.13,3.04,0.81,-17.13,31.80,15.79,-16.22,33.21,6.13,0.91,1.40,-9.66,27
30.19,-0.38,-168.63,-5.44,-9.71,-4.35,-27.95,-9.58,40.22,13.61,12.59,-11.00,-0.37,2.13,-9.56,27
29.88,-2.13,-167.38,-3.76,-5.91,-2.13,-2.93,-14.17,6.68,-3.90,-11.70,-2.75,-0.96,2.46,-9.44,27
28.38,-8.31,-163.56,-3.26,-4.57,-1.62,2.98,6.48,16.07,1.56,9.22,6.76,-1.42,2.74,-9.30,27
27.69,-11.38,-161.63,-3.50,-5.28,-1.71,2.79,1.55,13.76,0.34,-3.50,-2.13,-2.41,3.28,-8.92,27
26.94,-14.25,-159.75,-3.38,-5.06,-1.68,4.25,-1.41,10.38,1.35,2.11,1.70,-2.90,3.52,-8.67,27
25.50,-20.13,-155.94,-3.35,-4.96,-1.73,4.75,-3.08,8.84,1.38,0.66,0.43,-3.37,3.74,-8.40,27
24.81,-23.00,-153.94,-3.35,-4.97,-1.72,3.89,-4.61,8.23,1.14,0.05,-0.02,-4.28,4.14,-7.78,27
24.06,-25.88,-151.94,-3.34,-4.96,-1.71,4.94,-4.57,7.61,0.23,-0.25,0.18,-4.71,4.31,-7.43,27
22.50,-31.56,-147.63,-3.33,-4.94,-1.70,5.51,-4.55,7.23,0.37,-0.08,0.17,-5.13,4.47,-7.05,27
302.25,-34.38,-145.31,-3.32,-4.92,-1.70,6.13,-4.90,6.55,0.59,-0.29,-0.09,-5.53,4.60,-6.65,27
303.81,-37.13,-142.88,-3.32,-4.91,-1.69,6.39,-4.78,6.33,0.48,-0.10,0.07,-6.28,4.81,-5.79,27
305.19,-39.81,-140.25,-3.30,-4.87,-1.68,7.04,-5.07,5.27,0.41,-0.19,-0.05,-6.62,4.88,-5.33,27
307.56,-45.06,-134.50,-3.30,-4.87,-1.68,7.37,-5.04,4.88,0.42,-0.10,0.03,-6.94,4.93,-4.85,27
308.56,-47.56,-131.25,-3.29,-4.85,-1.67,7.62,-5.13,4.36,0.34,-0.14,0.00,-7.51,4.98,-3.86,27
309.44,-50.00,-127.75,-3.29,-4.85,-1.67,8.09,-5.08,3.38,0.33,-0.11,0.04,-7.76,4.97,-3.34,27
311.06,-54.50,-119.69,-3.28,-4.83,-1.66,8.29,-5.01,2.80,0.31,-0.06,-0.01,-8.18,4.89,-2.28,27
311.75,-56.56,-115.00,-3.28,-4.83,-1.66,8.41,-4.94,2.31,0.23,-0.04,0.05,-8.35,4.82,-1.74,27
312.44,-58.44,-109.88,-3.27,-4.82,-1.66,8.69,-4.78,1.22,0.18,-0.04,0.02,-8.50,4.73,-1.20,27
313.63,-61.50,-98.00,-3.27,-4.80,-1.67,8.82,-4.66,0.71,0.20,-0.03,0.06,-8.62,4.62,-0.65,27
314.19,-62.63,-91.38,-3.26,-4.79,-1.67,8.92,-4.52,0.22,0.18,0.00,0.12,-8.77,4.35,0.43,27
314.69,-63.50,-84.25,-3.26,-4.79,-1.67,9.01,-4.16,-0.87,0.20,0.01,0.09,-8.81,4.18,0.97,27
315.69,-64.06,-69.31,-3.24,-4.77,-1.67,8.98,-3.98,-1.36,0.15,0.01,0.14,-8.82,4.00,1.51,27
316.13,-63.81,-61.75,-3.24,-4.76,-1.67,8.98,-3.77,-1.85,0.13,0.02,0.25,-8.75,3.59,2.56,27
316.56,-63.25,-54.50,-3.23,-4.74,-1.67,8.79,-3.32,-2.79,0.11,0.03,0.27,-8.68,3.36,3.06,27
317.38,-61.06,-41.19,-3.22,-4.72,-1.67,8.68,-3.07,-3.24,0.10,0.04,0.32,-8.58,3.12,3.56,27
317.75,-59.56,-35.25,-3.21,-4.70,-1.67,8.53,-2.80,-3.66,0.06,0.07,0.41,-8.31,2.59,4.51,27
318.13,-57.88,-29.88,-3.20,-4.69,-1.67,7.94,-2.17,-4.15,-0.19,0.14,0.80,-8.13,2.31,4.95,27
318.81,-54.31,-20.63,-3.22,-4.15,-1.75,-22.29,25.02,26.85,-30.26,27.04,32.20,-7.96,2.02,5.35,27
320.75,-55.06,-14.19,-4.07,-0.26,-5.57,-5.73,38.65,34.13,-13.77,40.03,39.57,-8.04,1.37,5.43,27
320.31,-53.56,-6.88,-8.02,-3.35,-3.15,47.06,18.46,19.27,7.18,7.38,9.36,-7.90,0.09,5.80,27
319.81,-53.75,5.13,-6.63,0.26,-3.13,2.41,-5.22,-10.41,-5.49,-5.74,-4.64,-7.91,-0.52,5.77,27
319.81,-53.81,10.75,-6.02,0.53,-2.97,-9.41,-13.98,19.62,-17.33,-15.06,25.31,-7.83,-1.50,5.70,27
319.81,-53.00,14.75,-4.49,-0.98,-2.35,-4.93,-20.19,-3.01,-7.75,-2.60,7.84,-7.77,-1.92,5.65,27
319.75,-52.44,18.75,-4.46,-0.17,-1.83,6.32,1.74,-4.62,-1.40,-0.56,0.95,-7.72,-2.30,5.57,27
319.19,-51.56,25.75,-4.27,-0.07,-1.57,7.05,1.61,-4.56,0.19,-1.20,0.30,-7.63,-2.98,5.37,27
318.81,-51.13,29.00,-4.23,-0.13,-1.56,7.83,1.78,-5.06,-0.43,0.30,0.17,-7.58,-3.31,5.25,27
