orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temp
69.06,-1.88,-10.06,-0.07,0.07,-0.01,-0.23,-0.68,0.06,-0.75,0.88,9.68,-0.32,1.71,9.65,28
69.06,-1.94,-9.94,-0.02,0.02,-0.00,-0.47,-1.03,0.10,-0.81,0.66,9.75,-0.33,1.70,9.65,28
68.88,-1.94,-9.94,0.05,-0.05,0.01,-0.24,-0.71,0.01,-0.57,0.98,9.67,-0.33,1.69,9.65,28
68.81,-1.94,-9.88,0.01,-0.01,0.00,-0.05,-0.50,-0.04,-0.39,1.19,9.60,-0.33,1.69,9.65,28
68.75,-1.94,-9.81,-0.04,0.04,-0.00,-0.27,-0.69,0.04,-0.62,0.96,9.70,-0.34,1.66,9.65,28
68.75,-2.13,-9.44,-0.02,0.01,-0.00,-0.35,-0.79,0.06,-0.73,0.80,9.72,-0.37,1.59,9.66,28
68.69,-2.25,-9.13,0.03,-0.03,0.00,-0.22,-0.59,0.02,-0.56,1.01,9.66,-0.39,1.55,9.67,28
68.63,-2.31,-9.00,0.01,-0.01,-0.00,-0.08,-0.43,-0.07,-0.51,1.06,9.64,-0.39,1.52,9.67,28
68.63,-2.38,-8.81,-0.02,0.02,-0.00,-0.18,-0.50,0.02,-0.63,0.90,9.65,-0.41,1.49,9.68,28
68.63,-2.44,-8.56,0.00,0.00,-0.00,-0.22,-0.56,0.02,-0.64,0.90,9.67,-0.42,1.45,9.68,28
68.63,-2.50,-8.44,0.01,-0.01,0.00,-0.12,-0.43,-0.02,-0.55,1.00,9.66,-0.43,1.43,9.69,28
68.63,-2.50,-8.31,-0.00,0.00,0.00,-0.11,-0.40,-0.01,-0.54,1.01,9.67,-0.43,1.41,9.69,28
68.81,-2.56,-8.19,-0.01,0.01,-0.00,-0.17,-0.47,-0.01,-0.62,0.92,9.68,-0.44,1.39,9.69,28
68.75,-2.63,-8.06,0.01,-0.00,0.00,-0.14,-0.42,-0.02,-0.60,0.94,9.67,-0.45,1.37,9.69,28
68.81,-2.63,-8.00,0.01,-0.01,0.00,-0.09,-0.36,-0.02,-0.55,0.99,9.67,-0.45,1.35,9.70,28
68.94,-3.00,-7.69,-0.37,0.42,-0.10,-3.42,-0.08,-2.13,-3.96,1.17,7.57,-0.54,1.26,9.70,28
69.63,-3.69,-6.75,-0.33,0.31,-0.25,-0.19,-6.23,6.65,-0.86,-5.09,16.37,-0.67,1.13,9.71,28
69.50,-4.38,-7.25,0.54,0.11,0.22,1.29,-3.44,2.95,0.53,-2.16,12.65,-0.76,1.28,9.69,28
69.69,-5.00,-7.19,-0.51,0.44,-0.34,0.67,-3.78,4.06,-0.17,-2.55,13.75,-0.91,1.16,9.69,28
70.25,-6.31,-5.81,-0.47,0.61,-0.16,-1.50,-3.46,4.50,-2.58,-2.47,14.19,-1.08,0.99,9.69,28
70.19,-7.38,-5.50,-0.07,0.58,-0.04,-2.19,-3.51,2.50,-3.51,-2.58,12.18,-1.31,0.93,9.67,28
70.19,-8.63,-5.31,-0.21,0.46,0.01,-1.16,-3.78,2.13,-2.68,-2.90,11.78,-1.51,0.87,9.64,28
69.75,-9.19,-4.50,-0.58,0.09,0.31,-1.37,-2.61,1.88,-2.94,-1.91,11.53,-1.56,0.70,9.65,28
68.13,-8.88,-2.63,-1.10,-0.17,0.84,0.86,-1.17,2.34,-0.63,-0.81,12.02,-1.49,0.36,9.68,28
66.06,-8.44,-0.69,-0.89,-0.19,0.77,1.16,-0.45,2.56,-0.46,-0.20,11.95,-1.42,0.05,9.70,28
64.31,-8.06,0.69,-0.72,-0.11,0.70,0.15,0.13,1.39,-1.54,0.20,10.88,-1.37,-0.18,9.70,28
62.63,-7.81,2.31,-0.90,-0.15,0.70,-0.54,0.75,0.58,-2.03,0.26,10.39,-1.33,-0.47,9.70,28
60.81,-7.50,4.13,-0.87,-0.24,0.77,-1.44,0.72,0.94,-2.75,-0.03,10.59,-1.26,-0.76,9.69,28
58.88,-7.19,5.38,-0.59,-0.09,0.87,-0.94,0.90,0.75,-2.18,-0.01,10.44,-1.23,-0.92,9.68,28
56.69,-7.63,6.50,-0.74,0.07,1.05,-1.91,0.97,-0.40,-3.22,-0.13,9.24,-1.30,-1.10,9.65,28
54.63,-7.75,7.63,-0.77,-0.03,1.14,-1.22,1.17,-0.56,-2.56,-0.17,9.05,-1.34,-1.35,9.61,28
52.00,-8.56,8.75,-0.39,0.58,1.24,-0.24,1.13,-1.28,-1.78,-0.35,8.28,-1.54,-1.49,9.56,28
49.13,-10.25,8.75,0.01,0.45,1.39,-0.32,-0.38,-0.78,-2.11,-1.81,8.74,-1.79,-1.43,9.53,28
45.88,-11.00,7.38,0.44,-0.05,1.61,-0.62,0.37,-1.45,-2.50,-0.79,8.09,-1.88,-1.17,9.55,28
42.44,-11.25,5.81,0.38,0.00,1.51,0.49,0.36,-1.90,-1.43,-0.54,7.66,-1.93,-0.91,9.56,28
39.75,-11.81,4.38,0.39,0.18,1.22,0.06,0.58,-2.61,-2.34,-0.24,7.13,-2.03,-0.67,9.56,28
37.56,-12.00,3.06,0.33,-0.10,0.93,-0.75,0.44,-2.58,-2.79,-0.07,6.99,-2.03,-0.47,9.58,28
36.00,-12.00,2.00,0.32,0.05,0.63,-0.14,0.27,-1.83,-2.18,-0.06,7.75,-2.03,-0.34,9.58,28
35.31,-12.25,1.25,0.38,0.23,0.44,0.15,0.13,-2.82,-1.96,-0.03,6.74,-2.11,-0.16,9.57,28
34.81,-12.75,0.19,0.39,0.18,0.27,0.32,-0.59,-2.99,-1.86,-0.59,6.56,-2.18,0.00,9.55,28
34.44,-13.00,-0.75,0.43,0.01,0.31,1.01,0.15,-3.87,-1.19,0.33,5.68,-2.20,0.18,9.55,28
33.69,-12.81,-1.94,0.43,-0.08,0.43,1.05,0.63,-4.86,-1.42,0.88,4.62,-2.17,0.37,9.55,28
32.94,-12.44,-3.00,0.31,-0.23,0.49,0.83,0.13,-3.90,-1.18,0.54,5.88,-2.09,0.54,9.56,28
32.56,-11.81,-3.56,0.07,-0.26,0.20,0.51,-0.26,-3.17,-1.62,0.26,6.74,-1.98,0.60,9.58,28
32.88,-11.13,-2.94,-0.50,-0.32,-0.21,0.33,-0.40,-2.38,-1.42,0.07,7.37,-1.87,0.43,9.61,28
34.06,-10.75,-1.00,-0.91,-0.03,-0.71,0.10,0.22,-0.69,-1.72,0.39,8.94,-1.83,0.17,9.63,28
35.50,-11.25,1.25,-0.82,0.29,-0.69,-0.54,0.70,-0.75,-2.46,0.48,8.86,-1.91,-0.21,9.61,28
36.56,-11.63,2.50,-0.35,0.19,-0.56,-0.52,-0.37,0.38,-2.52,-0.83,9.97,-1.99,-0.46,9.59,28
37.88,-12.00,3.13,0.04,0.29,-0.49,-0.56,-1.40,0.96,-2.63,-1.94,10.53,-2.07,-0.53,9.57,28
38.94,-12.63,3.19,0.04,0.24,-0.25,-0.78,-1.75,1.46,-2.84,-2.28,11.14,-2.16,-0.54,9.54,28
39.06,-13.13,3.69,-0.35,0.28,-0.03,-0.75,-1.59,1.69,-2.99,-2.21,11.22,-2.25,-0.65,9.52,28
39.19,-13.75,4.81,-0.51,0.29,-0.15,-0.77,-0.86,0.50,-3.11,-1.66,9.99,-2.35,-0.85,9.48,28
39.63,-14.25,5.94,-0.41,0.23,-0.30,0.15,-0.48,0.93,-2.07,-1.40,10.59,-2.43,-1.02,9.44,28
40.44,-14.44,6.94,-0.32,0.02,-0.48,1.21,0.06,1.01,-1.22,-1.08,10.44,-2.43,-1.19,9.42,28
41.75,-13.56,7.56,-0.02,-0.58,-0.54,0.75,-0.48,0.29,-1.54,-1.74,9.74,-2.29,-1.26,9.44,28
42.44,-12.00,7.63,0.00,-0.98,-0.38,0.40,-0.56,-0.10,-1.54,-1.84,9.41,-1.95,-1.28,9.52,28
43.19,-10.13,7.94,-0.29,-0.46,-0.08,0.77,-0.27,0.94,-0.91,-1.64,10.50,-1.69,-1.36,9.56,28
43.56,-9.50,8.38,-0.06,-0.15,-0.09,0.29,-0.14,0.63,-1.31,-1.55,10.20,-1.61,-1.40,9.57,28
43.44,-9.31,7.88,0.28,-0.10,0.41,-1.11,0.20,0.07,-2.55,-1.27,9.98,-1.58,-1.29,9.58,28
42.06,-9.13,7.13,0.20,-0.20,0.64,-0.60,-0.84,0.18,-2.16,-2.05,9.79,-1.54,-1.17,9.61,28
41.13,-9.00,6.44,0.21,-0.08,0.45,-0.68,-0.12,-0.46,-2.22,-1.21,9.16,-1.53,-1.06,9.62,28
40.63,-8.69,5.94,0.22,-0.20,0.16,0.02,-0.02,-0.72,-1.45,-1.03,8.91,-1.47,-0.97,9.64,28
40.63,-8.63,5.31,0.25,-0.00,0.03,0.19,0.31,0.32,-1.27,-0.58,9.97,-1.47,-0.88,9.65,28
40.88,-8.69,5.00,0.14,0.14,-0.11,0.53,-0.30,0.26,-0.96,-1.15,9.91,-1.49,-0.84,9.65,28
41.25,-9.06,4.75,0.16,0.17,-0.26,-0.36,-0.49,0.90,-1.93,-1.28,10.54,-1.56,-0.79,9.64,28
42.06,-9.13,4.81,-0.13,-0.04,-0.31,0.38,-0.28,0.63,-1.16,-1.13,10.28,-1.55,-0.84,9.64,28
42.88,-8.81,5.56,-0.35,-0.15,-0.39,0.04,-0.06,0.33,-1.44,-1.05,9.97,-1.49,-0.98,9.64,28
43.75,-8.50,6.56,-0.35,0.03,-0.34,-0.31,0.45,-0.03,-2.12,-0.33,9.50,-1.45,-1.14,9.62,28
44.56,-8.63,7.06,-0.03,0.04,-0.43,0.07,0.73,0.00,-1.39,-0.46,9.62,-1.45,-1.20,9.62,28
45.75,-8.00,7.44,-0.13,-0.27,-0.64,0.57,0.22,-1.07,-0.80,-1.04,8.55,-1.33,-1.28,9.62,28
47.63,-7.25,8.25,-0.38,-0.20,-0.95,0.63,-0.15,-1.85,-0.61,-1.55,7.77,-1.21,-1.45,9.62,28
49.69,-6.56,9.50,-0.47,-0.11,-0.94,0.95,-0.25,-0.23,-0.17,-1.87,9.37,-1.13,-1.61,9.60,28
51.75,-5.81,10.88,-0.55,-0.26,-0.95,-0.30,0.72,-1.18,-1.30,-1.12,8.39,-0.99,-1.84,9.58,28
53.19,-5.25,12.06,-0.77,0.22,-0.85,-2.67,0.93,-2.80,-3.57,-1.18,6.72,-0.90,-2.12,9.53,28
55.00,-6.00,14.00,-0.81,0.77,-0.61,-0.70,0.78,-1.43,-1.80,-1.66,7.99,-1.09,-2.44,9.43,28
56.00,-7.63,15.88,-0.75,0.65,-0.25,1.32,0.06,0.00,-0.01,-2.66,9.31,-1.34,-2.73,9.32,28
56.50,-8.19,17.00,-0.25,0.19,-0.19,0.03,0.03,0.12,-2.32,-2.77,8.23,-1.40,-2.85,9.27,28
56.63,-8.44,17.50,-0.31,0.15,0.02,-2.01,-0.43,-2.24,-3.45,-3.35,7.00,-1.45,-2.96,9.23,28
56.44,-8.75,18.69,-0.59,0.12,0.08,-0.95,0.24,-0.88,-2.44,-2.86,8.29,-1.50,-3.15,9.16,28
56.25,-9.13,19.81,-0.43,0.18,0.07,-1.20,0.13,-0.33,-2.75,-3.15,8.77,-1.57,-3.31,9.09,28
56.19,-9.63,20.13,0.07,0.28,0.03,-1.20,0.72,0.03,-2.85,-2.61,9.10,-1.67,-3.30,9.07,28
56.56,-10.44,19.06,0.75,0.54,-0.07,-0.81,1.33,-0.63,-2.60,-1.82,8.47,-1.78,-3.15,9.11,28
57.00,-11.13,17.38,1.25,0.28,-0.09,0.47,0.20,-0.74,-1.45,-2.56,8.46,-1.92,-2.76,9.20,28
57.63,-11.56,14.81,1.07,0.18,-0.15,0.29,-0.90,-0.54,-1.68,-3.29,8.75,-1.98,-2.38,9.30,28
58.19,-11.69,14.00,-0.03,-0.02,-0.14,0.62,0.03,-1.40,-1.35,-2.32,7.90,-1.98,-2.35,9.31,28
58.31,-11.63,15.19,-0.64,0.05,-0.11,1.21,1.44,-2.09,-0.38,-0.81,7.80,-1.98,-2.57,9.25,28
58.94,-11.25,16.44,-0.38,-0.20,-0.53,1.02,1.35,-0.51,-0.88,-1.36,8.71,-1.88,-2.76,9.21,28
60.06,-11.00,17.31,-0.36,0.19,-0.50,0.11,-1.45,1.04,-1.75,-4.32,10.22,-1.88,-2.91,9.17,28
60.94,-11.63,18.81,-0.67,0.61,-0.31,0.61,1.01,1.50,-1.89,-2.37,9.98,-2.03,-3.16,9.05,28
61.69,-13.31,20.44,-0.58,0.96,-0.19,1.40,1.34,-1.12,-0.85,-1.98,7.82,-2.33,-3.38,8.90,28
62.19,-14.56,21.75,-0.40,0.45,-0.26,1.00,1.41,-1.79,-1.47,-2.10,7.01,-2.47,-3.51,8.81,28
63.19,-14.31,22.31,0.02,-0.07,-0.49,1.62,0.79,1.78,-0.81,-2.81,10.56,-2.43,-3.61,8.78,28
63.81,-14.00,21.94,0.63,-0.06,-0.24,-0.27,-1.06,0.66,-2.64,-4.56,9.51,-2.36,-3.50,8.84,28
64.31,-13.75,20.31,0.84,-0.14,-0.03,-0.10,-0.98,-0.40,-2.43,-4.22,8.55,-2.32,-3.23,8.96,28
64.56,-13.25,18.69,0.59,-0.27,-0.14,-0.70,-1.44,0.92,-2.93,-4.46,9.97,-2.23,-3.01,9.05,28
65.13,-13.19,17.69,0.47,0.23,-0.21,0.85,-1.74,1.33,-0.67,-3.74,10.33,-2.26,-2.87,9.09,28
65.88,-13.69,17.06,0.32,0.27,-0.36,0.57,-2.27,1.74,-2.54,-5.28,11.39,-2.33,-2.78,9.10,28
66.69,-13.81,16.88,0.13,0.14,-0.18,-1.78,-2.75,3.11,-4.04,-5.91,11.68,-2.35,-2.75,9.11,28
66.44,-13.75,16.25,0.27,-0.16,0.07,-2.06,-2.52,3.33,-3.93,-5.60,12.61,-2.30,-2.64,9.15,28
66.06,-12.81,15.19,0.60,-0.63,0.21,-0.91,-1.82,4.69,-3.09,-4.33,13.92,-2.12,-2.44,9.25,28
65.63,-11.00,13.00,1.04,-0.99,0.08,-2.41,-2.33,3.58,-4.29,-4.50,12.95,-1.88,-2.16,9.37,28
65.25,-9.44,11.63,0.27,-1.09,0.36,0.58,-3.83,3.47,-0.93,-5.76,12.97,-1.52,-1.92,9.49,28
64.13,-7.38,11.25,0.13,-0.89,0.31,0.62,-4.73,4.07,-0.55,-6.61,13.62,-1.18,-1.88,9.55,28
63.75,-5.75,10.50,0.47,-0.56,-0.10,-4.18,-1.40,4.66,-5.11,-3.14,14.27,-0.93,-1.74,9.60,28
63.50,-4.63,9.44,0.50,-0.44,0.31,-0.84,-1.31,5.77,-1.63,-2.85,15.42,-0.79,-1.53,9.65,28
62.06,-4.81,6.94,1.40,0.06,0.72,0.05,-2.83,5.59,-0.79,-3.86,15.31,-0.84,-1.03,9.71,28
61.13,-5.56,2.88,1.94,0.41,0.37,-1.22,-1.68,4.02,-1.94,-2.22,13.32,-0.99,-0.29,9.75,28
60.88,-6.50,-1.81,2.18,0.40,0.22,-0.23,-2.87,2.93,-1.33,-2.51,12.46,-1.14,0.52,9.72,28
60.88,-6.88,-6.75,2.18,0.00,0.15,-0.35,-3.76,1.81,-1.53,-2.62,11.47,-1.16,1.34,9.64,28
61.00,-6.25,-11.44,2.10,-0.44,0.05,-0.42,-4.11,1.11,-1.49,-2.17,10.66,-1.07,1.93,9.55,28
61.56,-5.31,-15.13,2.46,-0.57,-0.09,0.51,-4.07,-0.16,-0.34,-1.29,9.20,-0.86,2.77,9.36,28
62.31,-4.38,-20.88,2.86,-0.22,0.03,-0.21,-3.60,-0.43,-0.95,0.13,8.60,-0.73,3.74,9.03,28
62.44,-4.19,-27.50,3.13,0.17,0.19,-0.14,-3.56,-1.42,-0.87,1.21,7.11,-0.72,4.77,8.53,28
61.94,-4.50,-34.75,3.38,0.49,0.32,-0.17,-3.66,-2.26,-0.97,2.18,5.56,-0.79,5.84,7.83,28
60.88,-5.00,-42.38,3.29,0.71,0.49,0.74,-3.90,-2.99,-0.13,2.91,3.99,-0.88,6.81,6.99,28
59.31,-5.38,-49.44,3.02,0.82,0.50,0.67,-3.74,-2.96,-0.17,3.89,3.11,-0.94,7.60,6.11,28
58.19,-5.81,-56.00,2.77,0.60,0.24,0.43,-3.30,-2.59,-0.49,4.98,2.52,-1.00,8.23,5.22,28
57.44,-5.88,-62.25,2.82,0.43,0.34,-0.24,-2.80,-3.07,-1.38,6.12,1.08,-0.98,8.76,4.29,28
56.25,-5.13,-68.50,2.65,0.28,0.55,-0.31,-2.50,-2.77,-1.19,6.58,0.80,-0.88,9.08,3.57,28
55.31,-4.44,-72.63,2.25,0.24,0.54,-0.19,-1.76,-2.13,-0.91,7.63,0.58,-0.71,9.39,2.71,28
54.06,-3.44,-77.31,1.85,0.10,0.40,-0.05,-2.00,-1.68,-0.61,7.58,0.28,-0.56,9.59,1.96,28
53.44,-2.81,-81.19,1.51,0.02,0.12,0.98,-0.80,-1.32,0.50,8.89,0.02,-0.47,9.70,1.35,28
53.44,-2.75,-84.25,1.27,0.03,-0.02,0.51,-0.64,-1.31,0.04,9.11,-0.45,-0.47,9.75,0.86,28
53.44,-2.88,-86.75,1.03,0.16,-0.10,0.69,-1.83,0.19,0.18,7.94,0.65,-0.50,9.78,0.45,28
53.44,-3.19,-88.94,1.00,0.23,-0.11,0.56,-1.92,1.19,0.00,7.86,1.26,-0.55,9.79,0.07,28
52.69,-3.19,-91.44,1.20,0.56,0.03,0.59,-2.41,1.49,0.55,7.12,1.10,-0.54,9.78,-0.37,28
51.00,-3.00,-94.69,1.59,0.79,0.04,1.16,-2.93,1.53,0.65,6.82,0.72,-0.50,9.74,-0.97,28
49.31,-2.75,-98.94,2.03,0.76,0.00,0.83,-2.92,0.39,0.35,6.75,-1.13,-0.47,9.67,-1.53,28
49.44,-2.56,-102.56,2.17,0.55,0.05,0.83,-2.27,-0.66,0.41,7.23,-3.00,-0.42,9.51,-2.33,28
49.63,-2.13,-107.31,2.01,0.36,0.04,-0.01,-1.93,-0.29,-0.36,7.36,-3.40,-0.35,9.29,-3.10,28
48.88,-1.88,-111.63,1.88,0.27,-0.06,-0.26,-1.59,0.18,-0.58,7.44,-3.59,-0.32,9.03,-3.78,28
48.38,-1.81,-115.88,1.95,0.27,-0.04,0.23,-2.23,0.64,-0.06,6.50,-3.81,-0.30,8.73,-4.45,28
47.75,-1.56,-120.38,2.09,0.18,0.02,-0.23,-2.55,0.86,-0.50,5.79,-4.27,-0.26,8.34,-5.13,28
48.06,-1.50,-125.56,2.51,-0.19,0.09,-1.76,-2.38,0.69,-2.03,5.44,-5.20,-0.26,7.82,-5.90,28
49.94,-1.69,-131.44,2.72,-0.47,0.26,-2.38,-1.94,-0.25,-2.68,5.22,-6.94,-0.30,7.16,-6.68,28
226.88,-1.75,-137.56,2.78,-0.49,0.59,-1.91,-1.43,-0.94,-1.82,5.00,-8.92,-0.29,6.41,-7.41,28
228.94,-1.56,-143.50,2.61,-0.48,0.77,-0.83,-1.28,-1.99,-1.10,4.54,-9.88,-0.26,5.63,-8.02,28
231.19,-1.31,-148.63,2.17,-0.42,0.87,-0.59,-1.46,-2.27,-0.82,3.62,-10.65,-0.22,4.93,-8.47,28
233.38,-1.19,-152.75,1.69,-0.41,0.87,-0.51,-1.76,-2.04,-0.71,2.72,-10.75,-0.20,4.35,-8.78,28
235.50,-1.38,-155.81,1.24,-0.51,0.78,-0.49,-1.86,-1.34,-0.53,2.13,-10.36,-0.24,3.91,-8.98,28
237.50,-1.56,-158.31,1.11,-0.38,0.82,-0.14,-1.16,-1.73,-0.41,2.46,-10.83,-0.27,3.62,-9.10,28
239.50,-1.56,-160.56,0.99,-0.27,0.82,-0.51,-0.26,-2.02,-0.78,2.98,-11.27,-0.26,3.25,-9.24,28
240.94,-1.44,-161.94,0.66,-0.13,0.79,-0.52,0.22,-1.46,-0.76,3.20,-10.80,-0.23,2.98,-9.33,28
242.69,-1.19,-163.13,0.39,-0.13,0.71,-0.40,-0.10,-0.69,-0.60,2.70,-10.09,-0.19,2.80,-9.39,28
244.25,-1.06,-163.81,0.37,-0.16,0.64,-0.34,-0.51,0.46,-0.52,2.17,-8.96,-0.18,2.69,-9.42,28
245.63,-1.06,-164.88,0.68,-0.21,0.56,0.33,-0.74,0.44,0.14,1.74,-9.03,-0.19,2.49,-9.48,28
246.94,-1.25,-166.56,0.84,-0.23,0.53,0.54,-0.59,-0.36,0.31,1.60,-9.91,-0.22,2.19,-9.55,28
248.06,-1.44,-168.38,0.79,-0.14,0.43,0.42,0.00,-1.57,0.17,1.90,-11.19,-0.25,1.90,-9.61,28
250.31,-1.31,-169.44,0.26,0.06,0.42,-0.08,1.45,-6.46,-0.29,3.24,-16.10,-0.21,1.78,-9.64,28
252.56,-0.94,-168.56,-0.80,0.03,0.45,0.59,-0.40,-4.30,0.59,1.42,-12.79,-0.16,2.02,-9.59,28
253.38,-1.25,-166.50,-0.82,-0.37,0.32,0.60,-1.09,0.14,0.38,1.19,-9.39,-0.24,2.34,-9.51,28
255.19,-2.06,-165.19,-0.48,-0.50,0.27,0.46,-0.33,0.66,0.10,2.16,-8.81,-0.40,2.54,-9.46,28
257.00,-2.94,-164.13,-0.51,-0.43,0.26,0.22,0.84,0.83,-0.28,3.51,-8.58,-0.53,2.72,-9.40,28
258.50,-3.50,-162.88,-0.50,-0.26,0.26,-0.21,1.47,1.69,-0.81,4.35,-7.66,-0.60,2.87,-9.35,28
259.94,-3.69,-162.19,-0.15,-0.15,0.22,-0.17,1.59,2.08,-0.81,4.59,-7.23,-0.63,2.99,-9.31,28
260.31,-3.88,-162.19,0.13,-0.21,0.24,-0.41,1.66,1.56,-1.08,4.64,-7.75,-0.67,2.98,-9.31,28
261.81,-4.13,-162.44,0.14,-0.17,0.24,-0.20,1.53,1.28,-0.91,4.47,-8.04,-0.71,2.93,-9.32,28
263.13,-4.06,-162.75,0.18,0.03,0.26,0.58,0.77,0.81,-0.10,3.65,-8.53,-0.68,2.88,-9.34,28
264.50,-3.63,-163.25,0.29,0.15,0.32,0.80,0.61,-0.74,0.20,3.40,-10.12,-0.60,2.78,-9.38,28
265.13,-3.25,-163.75,0.14,0.00,0.30,0.68,0.66,-1.20,0.15,3.33,-10.37,-0.56,2.73,-9.40,28
266.50,-3.44,-163.50,-0.18,-0.27,0.25,0.43,0.25,0.10,-0.16,3.02,-9.27,-0.61,2.79,-9.38,28
267.63,-4.00,-163.00,-0.20,-0.31,0.17,0.76,-0.01,0.69,0.18,2.90,-8.67,-0.70,2.87,-9.35,28
268.38,-4.44,-162.63,-0.11,-0.21,0.04,0.73,0.00,0.09,-0.11,2.83,-9.46,-0.78,2.91,-9.32,28
268.88,-4.75,-162.50,-0.06,-0.09,0.01,-0.18,-0.40,-1.31,-0.99,2.53,-10.63,-0.81,2.93,-9.32,28
269.19,-5.25,-162.38,-0.04,-0.48,0.13,0.40,-0.01,-2.67,-0.49,2.93,-11.98,-0.90,2.95,-9.30,28
269.75,-6.25,-162.19,-0.14,-0.50,-0.02,0.00,-0.16,-3.75,-1.10,2.82,-13.02,-1.11,2.98,-9.27,28
270.06,-6.75,-161.69,-0.56,0.36,-0.11,0.40,-0.16,-6.65,-0.72,2.93,-15.88,-1.12,3.10,-9.23,28
269.94,-5.38,-159.94,-1.35,1.08,-0.05,-0.09,-1.14,-9.64,-0.91,2.32,-18.78,-0.82,3.46,-9.13,28
269.50,-3.50,-156.19,-1.97,0.47,0.14,-0.54,-1.98,-14.55,-1.15,2.14,-23.42,-0.60,4.13,-8.87,28
269.69,-5.50,-149.88,-3.50,-1.82,-0.38,1.78,-4.47,-14.02,0.62,0.72,-22.26,-1.15,5.19,-8.23,28
269.31,-11.50,-140.31,-4.53,-3.12,-0.80,-0.98,-12.18,-8.06,-3.20,-5.73,-15.11,-2.21,6.44,-7.04,28
127.94,-15.81,-128.75,-5.21,-0.84,-0.59,-4.32,-16.46,-10.22,-7.01,-8.82,-15.75,-2.68,7.64,-5.52,28
112.31,-12.56,-116.50,-6.41,3.67,1.55,-0.45,-10.65,-12.90,-2.24,-1.79,-16.71,-1.78,8.85,-3.81,28
91.19,-4.19,-103.50,-6.10,2.93,2.76,3.51,-10.98,-11.04,0.38,-3.63,-2.92,-0.47,9.63,-1.75,28
83.69,-0.56,-91.44,-5.25,1.16,0.92,-0.14,-10.55,0.67,-0.42,-0.71,0.43,-0.01,9.80,0.24,28
79.44,1.13,-79.81,-5.24,1.17,0.89,-0.64,-10.62,-1.72,-0.38,-1.07,0.48,0.26,9.54,2.21,28
75.75,2.31,-68.13,-5.23,1.20,0.87,-0.81,-10.21,-3.14,-0.39,-1.09,0.54,0.42,8.89,4.10,28
72.56,2.75,-56.38,-5.21,1.24,0.86,-0.92,-9.30,-4.85,-0.45,-1.15,0.57,0.47,7.87,5.82,28
69.69,2.44,-44.69,-5.21,1.27,0.85,-0.87,-8.09,-6.34,-0.45,-1.19,0.61,0.41,6.89,6.96,28
67.00,1.38,-33.06,-5.16,1.29,0.84,-0.79,-6.58,-7.56,-0.54,-1.22,0.65,0.24,5.35,8.21,28
64.50,-0.25,-21.63,-5.15,1.31,0.84,-0.58,-4.89,-8.43,-0.63,-1.27,0.67,-0.05,3.61,9.11,28
62.06,-2.56,-10.31,-5.11,1.33,0.85,-0.30,-3.11,-8.98,-0.75,-1.35,0.65,-0.44,1.75,9.63,28
60.25,-4.63,-1.94,-5.08,1.36,0.87,0.04,-1.24,-9.21,-0.87,-1.37,0.54,-0.92,-0.13,9.76,28
57.81,-7.81,9.06,-5.06,1.37,0.89,0.58,0.50,-9.00,-0.88,-1.49,0.47,-1.47,-1.99,9.48,28
55.19,-11.25,20.06,-5.06,1.37,0.92,1.14,2.15,-8.46,-0.92,-1.57,0.36,-2.06,-3.72,8.83,28
52.44,-14.88,31.13,-5.04,1.37,0.95,1.77,3.69,-7.54,-0.90,-1.57,0.27,-2.67,-5.27,7.82,28
49.44,-18.56,42.31,-5.03,1.34,0.99,2.21,4.58,-6.63,-0.95,-1.73,0.23,-3.27,-6.55,6.51,28
46.00,-22.19,53.75,-5.02,1.29,1.05,2.71,5.56,-5.37,-0.99,-1.75,0.00,-3.71,-7.32,5.36,28
42.00,-25.69,65.44,-5.04,1.24,1.11,3.27,6.23,-4.14,-0.98,-1.80,-0.47,-4.25,-8.03,3.66,28
37.13,-28.94,77.56,-5.09,1.18,1.18,3.67,6.59,-2.91,-1.07,-1.78,-1.07,-4.75,-8.37,1.84,28
32.69,-31.25,87.00,-5.02,1.02,1.25,-0.80,2.67,-4.60,-6.00,-5.64,-4.62,-5.19,-8.31,-0.02,28
11.56,-45.31,111.19,-4.49,7.07,10.31,-4.06,22.36,26.49,-11.43,16.77,23.24,-7.37,-5.58,-3.24,28
347.75,-55.69,148.69,-3.37,4.63,10.15,11.04,-4.42,4.66,2.93,-6.34,-0.50,-8.11,-1.91,-5.16,28
313.88,-49.75,-171.56,-3.26,4.57,10.05,7.82,-4.66,8.57,0.74,-2.82,2.04,-7.07,1.83,-6.53,28
345.75,-32.63,-148.56,-3.27,4.43,10.00,5.72,-8.26,8.78,1.18,-3.26,1.67,-4.53,4.99,-7.11,28
3.06,-11.44,-136.44,-3.29,4.32,9.96,3.09,-9.87,8.65,1.14,-3.31,1.63,-1.00,6.98,-6.80,28
172.56,11.06,-128.94,-3.32,4.20,9.93,-0.71,-10.74,7.68,1.18,-3.26,1.62,2.84,7.44,-5.71,28
141.69,34.19,-123.88,-3.36,4.09,9.89,-4.27,-10.06,6.14,1.24,-3.33,1.62,6.30,6.30,-4.07,28
119.88,57.50,-120.63,-3.39,3.98,9.88,-7.05,-7.86,4.34,1.21,-3.32,1.65,8.76,3.79,-2.22,28
