orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temp
174.81,85.94,-1.06,0.00,0.00,0.00,-0.06,0.11,0.06,9.71,0.29,0.72,9.78,0.18,0.66,28
174.75,85.94,-1.06,0.00,0.00,-0.00,-0.04,0.12,0.02,9.73,0.31,0.69,9.78,0.18,0.66,28
174.81,85.94,-1.06,0.00,-0.00,-0.00,-0.07,0.12,0.00,9.70,0.30,0.67,9.78,0.18,0.66,28
174.75,85.94,-1.06,0.00,-0.00,-0.00,-0.06,0.12,0.03,9.71,0.31,0.70,9.78,0.18,0.66,28
174.88,85.94,-1.06,0.00,-0.00,-0.00,-0.05,0.13,0.05,9.72,0.31,0.71,9.78,0.18,0.66,28
174.88,85.94,-1.06,-0.00,-0.00,-0.00,-0.06,0.10,0.03,9.71,0.29,0.70,9.78,0.18,0.66,28
174.88,85.94,-1.06,-0.00,-0.00,-0.00,-0.09,0.13,0.04,9.69,0.32,0.71,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.05,0.09,0.01,9.72,0.28,0.68,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.06,0.12,0.02,9.71,0.31,0.68,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.00,0.00,-0.05,0.10,0.04,9.72,0.31,0.72,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.00,-0.00,-0.04,0.10,0.02,9.73,0.29,0.68,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,-0.00,0.00,-0.04,0.11,0.03,9.73,0.29,0.69,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.05,0.10,0.04,9.72,0.29,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,-0.00,-0.00,-0.05,0.12,0.07,9.72,0.30,0.73,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.04,0.12,0.03,9.73,0.31,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,-0.00,0.00,-0.06,0.12,0.02,9.71,0.31,0.68,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,-0.00,-0.00,-0.05,0.12,0.02,9.72,0.30,0.69,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.00,-0.00,-0.07,0.10,0.02,9.70,0.29,0.68,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.05,0.12,0.04,9.70,0.31,0.71,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.05,0.11,0.03,9.72,0.29,0.73,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,-0.00,-0.00,-0.05,0.10,0.00,9.72,0.29,0.72,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,-0.00,0.00,-0.04,0.13,0.04,9.73,0.31,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,0.00,0.00,-0.05,0.14,0.03,9.72,0.33,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.06,0.10,0.01,9.71,0.28,0.68,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,0.00,0.00,-0.05,0.09,0.04,9.72,0.27,0.71,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,0.00,0.00,-0.07,0.09,0.03,9.70,0.27,0.69,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.07,0.12,0.06,9.70,0.30,0.72,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.06,0.10,0.04,9.71,0.26,0.72,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.05,0.10,0.03,9.70,0.29,0.69,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.01,0.00,-0.04,0.12,0.05,9.72,0.30,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.06,0.12,0.06,9.70,0.29,0.68,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.05,0.10,0.06,9.72,0.29,0.72,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.00,-0.00,-0.06,0.12,0.04,9.71,0.30,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.05,0.12,0.02,9.72,0.31,0.69,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.04,0.11,0.05,9.73,0.29,0.71,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.04,0.12,0.05,9.73,0.30,0.71,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,-0.00,0.00,-0.06,0.11,0.06,9.71,0.30,0.72,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.08,0.11,0.06,9.70,0.29,0.72,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,-0.00,0.00,-0.05,0.10,0.03,9.72,0.29,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.00,0.00,-0.04,0.10,0.04,9.72,0.28,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.00,0.00,-0.05,0.13,0.04,9.71,0.29,0.73,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,0.00,-0.00,-0.05,0.12,0.04,9.72,0.31,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.08,0.12,0.02,9.70,0.30,0.68,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.05,0.14,0.00,9.72,0.32,0.67,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.03,0.10,0.02,9.74,0.29,0.69,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.06,0.11,0.02,9.71,0.30,0.69,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.05,0.11,0.05,9.72,0.30,0.72,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,-0.00,-0.00,-0.07,0.09,0.04,9.70,0.28,0.71,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.04,0.11,0.01,9.73,0.29,0.68,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,0.00,-0.00,-0.06,0.12,0.03,9.71,0.31,0.71,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.04,0.12,0.03,9.73,0.30,0.72,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,-0.00,0.00,-0.07,0.09,0.03,9.70,0.28,0.69,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,0.00,-0.00,-0.06,0.12,0.03,9.71,0.31,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,0.00,0.00,-0.05,0.13,0.03,9.72,0.31,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.07,0.12,0.05,9.70,0.30,0.71,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.07,0.13,0.01,9.70,0.31,0.68,9.78,0.18,0.66,28
174.63,85.94,-1.06,-0.00,-0.00,0.00,-0.05,0.11,0.01,9.72,0.29,0.67,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.00,0.00,-0.07,0.13,0.01,9.70,0.32,0.67,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.07,0.09,0.05,9.70,0.28,0.71,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.05,0.10,0.05,9.72,0.30,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.00,0.00,-0.05,0.12,0.03,9.72,0.30,0.70,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.03,0.12,0.02,9.74,0.30,0.69,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.04,0.12,0.07,9.73,0.31,0.73,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,-0.00,-0.06,0.10,0.05,9.71,0.29,0.71,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.05,0.10,0.05,9.72,0.29,0.72,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.00,0.00,-0.05,0.09,0.05,9.72,0.27,0.72,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.04,0.11,0.02,9.73,0.30,0.68,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.00,0.00,-0.05,0.11,0.04,9.72,0.30,0.71,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.00,-0.00,-0.05,0.11,0.04,9.73,0.30,0.69,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.06,0.10,0.01,9.72,0.29,0.72,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,-0.00,0.00,-0.05,0.09,0.02,9.72,0.28,0.68,9.78,0.18,0.66,28
174.63,85.94,-1.06,0.00,0.00,0.00,-0.07,0.10,0.05,9.70,0.29,0.71,9.78,0.18,0.66,28
174.69,85.94,-1.13,0.01,-0.01,-0.07,0.00,0.24,0.17,9.78,0.44,0.84,9.78,0.19,0.66,28
174.75,85.94,-1.19,0.00,-0.02,0.01,-0.08,0.11,-0.11,9.69,0.32,0.53,9.78,0.20,0.65,28
174.75,85.94,-1.19,0.00,0.01,0.00,-0.04,0.23,0.07,9.73,0.44,0.72,9.78,0.21,0.65,28
174.75,85.94,-1.19,0.00,0.01,0.00,-0.05,0.16,-0.04,9.72,0.37,0.60,9.78,0.21,0.65,28
174.81,85.94,-1.25,0.01,0.01,-0.04,0.09,0.12,-0.03,9.87,0.34,0.61,9.78,0.22,0.65,28
174.69,85.88,-1.19,0.09,0.02,0.09,0.07,0.41,0.61,9.85,0.62,1.28,9.78,0.21,0.66,28
173.75,85.94,-1.13,1.05,-0.02,0.08,-0.12,-0.23,1.53,9.66,-0.03,2.19,9.78,0.19,0.65,28
170.50,86.06,-1.13,2.13,-0.02,0.13,-0.10,-0.37,2.37,9.67,-0.17,3.00,9.78,0.19,0.63,28
164.88,86.19,-1.06,2.84,0.04,0.20,0.32,-0.85,2.06,9.66,-0.59,2.39,9.78,0.18,0.61,28
157.06,86.25,-1.06,3.89,0.03,0.28,-1.08,-1.56,0.78,8.70,-1.38,1.39,9.78,0.17,0.60,28
146.69,86.50,-0.69,4.92,-0.05,0.48,0.24,-1.02,0.22,10.03,-0.90,0.80,9.78,0.11,0.57,28
134.56,86.69,-0.44,5.47,-0.03,0.45,-0.13,-0.38,-0.56,9.65,-0.30,-0.01,9.79,0.06,0.55,28
121.94,86.75,-0.06,5.59,0.01,0.50,0.31,-0.44,-1.70,10.10,-0.43,-1.15,9.79,0.00,0.54,28
108.88,86.81,0.25,5.69,0.02,0.50,-0.56,-1.25,-2.05,9.22,-1.29,-1.51,9.79,-0.04,0.54,28
99.88,86.75,0.38,4.80,0.14,0.34,-0.23,-1.30,-1.40,9.55,-1.37,-0.84,9.79,-0.07,0.56,28
89.81,86.56,0.56,4.07,0.04,0.29,-0.16,-0.48,-1.61,9.62,-0.60,-1.02,9.78,-0.11,0.58,28
82.63,86.44,0.75,2.37,-0.03,0.18,-0.07,0.78,-0.34,9.71,0.65,0.25,9.78,-0.13,0.59,28
79.56,86.44,0.63,0.73,-0.01,-0.06,0.15,3.91,0.25,8.83,3.03,0.49,9.78,-0.09,0.60,28
79.19,86.50,0.56,0.00,-0.08,0.16,0.18,0.72,-0.20,9.97,0.62,0.37,9.78,-0.09,0.58,28
78.75,86.50,0.94,-0.01,-0.07,0.08,0.09,0.34,-0.49,9.88,0.17,0.06,9.78,-0.17,0.56,28
78.56,86.50,1.00,-0.03,-0.01,0.06,-0.01,0.60,0.00,9.77,0.42,0.56,9.78,-0.18,0.56,28
78.56,86.50,1.13,-0.08,0.01,-0.02,0.07,0.00,-0.18,9.86,-0.19,0.37,9.78,-0.19,0.55,28
78.75,86.50,1.00,-0.01,0.06,-0.09,0.05,0.59,0.01,9.82,0.36,0.48,9.78,-0.16,0.57,28
78.81,86.44,0.88,-0.01,0.01,-0.02,-0.62,1.34,1.30,9.16,1.18,1.89,9.78,-0.15,0.58,28
78.56,86.50,1.00,-0.01,-0.03,0.06,0.16,0.11,-0.21,9.94,-0.06,0.35,9.78,-0.17,0.57,28
78.50,86.44,0.94,0.00,0.01,-0.02,-0.13,0.81,0.19,9.65,0.64,0.77,9.78,-0.16,0.57,28
78.31,86.50,1.00,0.00,0.00,0.00,0.00,0.33,-0.04,9.79,0.16,0.52,9.78,-0.17,0.57,28
78.50,86.50,0.75,0.00,-0.00,0.01,-0.08,0.53,0.07,9.70,0.39,0.64,9.78,-0.13,0.57,28
78.50,86.50,0.69,0.00,0.00,0.00,-0.05,0.43,0.02,9.73,0.32,0.60,9.78,-0.11,0.57,28
78.44,86.56,0.50,-0.00,-0.00,0.01,-0.03,0.36,0.00,9.75,0.27,0.57,9.78,-0.08,0.57,28
78.44,86.56,0.38,0.00,0.01,-0.00,-0.06,0.42,0.05,9.71,0.36,0.61,9.78,-0.06,0.58,28
78.56,86.56,0.25,0.00,0.00,0.00,-0.05,0.37,0.00,9.73,0.32,0.57,9.78,-0.04,0.58,28
78.56,86.56,0.19,0.00,0.00,0.00,-0.06,0.36,0.00,9.72,0.33,0.59,9.78,-0.03,0.58,28
78.25,86.56,0.06,-0.00,-0.00,0.00,-0.06,0.34,0.01,9.72,0.32,0.59,9.78,-0.01,0.58,28
78.06,86.56,0.00,0.00,0.00,0.00,-0.06,0.32,0.00,9.71,0.32,0.58,9.78,0.00,0.58,28
78.13,86.56,0.00,0.00,-0.00,-0.00,-0.06,0.33,0.04,9.72,0.34,0.63,9.78,0.01,0.58,28
78.00,86.50,-0.06,0.00,0.00,-0.00,-0.05,0.31,0.02,9.71,0.31,0.62,9.78,0.02,0.58,28
77.81,86.50,-0.19,0.00,0.00,0.00,-0.05,0.29,0.03,9.71,0.33,0.59,9.78,0.03,0.58,28
77.69,86.50,-0.25,0.00,0.00,0.00,-0.04,0.27,0.00,9.71,0.33,0.59,9.78,0.04,0.59,28
77.50,86.50,-0.31,0.00,-0.00,0.00,-0.07,0.29,0.03,9.70,0.34,0.62,9.78,0.05,0.59,28
77.56,86.50,-0.31,0.00,-0.00,0.00,-0.04,0.26,0.03,9.74,0.33,0.62,9.78,0.06,0.59,28
77.31,86.50,-0.38,0.00,0.00,0.00,-0.06,0.25,0.03,9.72,0.32,0.62,9.78,0.07,0.59,28
77.13,86.44,-0.44,-0.00,0.00,0.00,-0.05,0.25,0.00,9.72,0.33,0.59,9.78,0.08,0.59,28
77.13,86.44,-0.50,-0.00,0.00,0.00,-0.05,0.22,0.01,9.73,0.31,0.60,9.78,0.08,0.59,28
77.13,86.44,-0.50,0.00,-0.00,-0.00,-0.06,0.24,0.03,9.71,0.31,0.60,9.78,0.09,0.59,28
77.06,86.44,-0.56,0.00,-0.00,0.00,-0.05,0.24,0.01,9.73,0.34,0.61,9.78,0.10,0.59,28
77.06,86.44,-0.63,0.00,0.00,0.00,-0.06,0.24,-0.01,9.72,0.34,0.57,9.78,0.10,0.59,28
76.88,86.44,-0.63,-0.00,-0.01,0.00,-0.06,0.23,0.00,9.71,0.34,0.59,9.78,0.11,0.59,28
76.75,86.44,-0.69,0.00,-0.01,0.00,-0.03,0.20,-0.01,9.74,0.32,0.58,9.78,0.12,0.59,28
76.81,86.38,-0.69,0.00,-0.00,0.00,-0.05,0.20,0.00,9.72,0.33,0.60,9.78,0.12,0.59,28
76.63,86.38,-0.75,-0.00,0.00,-0.00,-0.04,0.20,0.00,9.74,0.34,0.59,9.78,0.13,0.59,28
76.56,86.38,-0.75,0.00,0.00,0.00,-0.05,0.19,0.02,9.72,0.33,0.61,9.78,0.13,0.59,28
76.50,86.38,-0.81,-0.00,-0.00,0.00,-0.04,0.18,-0.01,9.73,0.33,0.60,9.78,0.14,0.59,28
76.56,86.38,-0.81,0.00,-0.00,-0.00,-0.04,0.19,0.02,9.73,0.33,0.62,9.78,0.14,0.59,28
76.44,86.38,-0.81,0.00,0.00,-0.00,-0.05,0.16,0.00,9.73,0.31,0.60,9.78,0.14,0.59,28
76.31,86.38,-0.88,0.00,-0.00,0.00,-0.06,0.18,-0.01,9.71,0.34,0.58,9.78,0.15,0.59,28
76.19,86.38,-0.88,0.00,-0.00,0.00,-0.05,0.16,0.00,9.73,0.32,0.59,9.78,0.15,0.59,28
76.19,86.31,-0.94,0.00,0.00,0.00,-0.06,0.17,0.02,9.71,0.33,0.61,9.78,0.16,0.59,28
76.00,86.31,-0.94,0.00,0.00,-0.00,-0.05,0.17,0.00,9.72,0.33,0.59,9.78,0.16,0.59,28
75.94,86.31,-0.94,0.00,0.00,0.00,-0.05,0.14,0.00,9.72,0.32,0.60,9.78,0.16,0.59,28
75.75,86.31,-0.94,-0.00,0.00,0.00,-0.06,0.13,0.02,9.73,0.30,0.60,9.78,0.17,0.59,28
75.50,86.31,-1.00,0.00,0.00,0.00,-0.06,0.13,0.01,9.72,0.33,0.62,9.78,0.17,0.59,28
75.50,86.31,-1.00,-0.00,-0.00,-0.00,-0.05,0.15,0.00,9.72,0.33,0.60,9.78,0.17,0.60,28
75.44,86.31,-1.00,-0.00,-0.00,0.00,-0.07,0.13,0.01,9.71,0.31,0.61,9.78,0.18,0.60,28
75.31,86.31,-1.06,0.00,0.00,0.00,-0.05,0.14,-0.01,9.72,0.33,0.58,9.78,0.18,0.60,28
75.31,86.31,-1.06,0.00,0.00,0.00,-0.04,0.13,0.00,9.73,0.32,0.60,9.78,0.18,0.60,28
75.31,86.31,-1.06,-0.00,-0.00,0.00,-0.05,0.13,0.01,9.72,0.31,0.61,9.78,0.18,0.60,28
75.19,86.25,-1.06,-0.00,-0.00,0.00,-0.05,0.12,0.00,9.73,0.32,0.61,9.78,0.19,0.60,28
75.19,86.25,-1.13,-0.00,0.00,0.00,-0.08,0.13,0.01,9.70,0.32,0.61,9.78,0.19,0.60,28
75.19,86.25,-1.13,-0.00,-0.00,0.00,-0.05,0.13,0.06,9.72,0.33,0.66,9.78,0.19,0.60,28
75.13,86.25,-1.13,0.00,-0.00,0.00,-0.05,0.13,0.00,9.72,0.33,0.60,9.78,0.19,0.60,28
75.13,86.25,-1.13,-0.00,-0.00,0.00,-0.04,0.12,0.01,9.73,0.32,0.61,9.78,0.20,0.60,28
75.13,86.25,-1.13,0.00,-0.00,0.00,-0.04,0.12,0.00,9.73,0.32,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.07,0.11,-0.02,9.70,0.32,0.57,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.04,0.13,0.00,9.72,0.30,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.06,0.11,0.03,9.72,0.32,0.63,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.04,0.10,0.02,9.74,0.31,0.62,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.05,0.12,0.01,9.72,0.33,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,-0.00,-0.00,-0.04,0.11,0.01,9.73,0.32,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.07,0.12,-0.01,9.71,0.33,0.59,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.04,0.12,0.00,9.74,0.33,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,0.00,-0.04,0.12,0.02,9.73,0.33,0.62,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.06,0.12,-0.02,9.74,0.32,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,0.00,-0.06,0.12,0.01,9.72,0.34,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.06,0.11,0.00,9.72,0.32,0.59,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.04,0.10,0.00,9.73,0.31,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,-0.00,-0.00,-0.07,0.12,-0.02,9.70,0.33,0.57,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,-0.00,0.00,-0.05,0.13,0.03,9.73,0.34,0.63,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.07,0.11,0.00,9.71,0.32,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,-0.00,0.00,-0.06,0.11,0.00,9.72,0.32,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.05,0.10,0.00,9.72,0.31,0.59,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,-0.00,0.00,-0.05,0.12,0.00,9.73,0.33,0.59,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,-0.00,0.00,-0.03,0.12,0.00,9.74,0.33,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.08,0.10,-0.02,9.70,0.31,0.57,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.04,0.13,0.00,9.73,0.34,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.05,0.11,0.00,9.73,0.32,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,0.00,-0.04,0.12,0.02,9.74,0.33,0.62,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,0.00,-0.04,0.12,0.01,9.74,0.33,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.07,0.13,0.00,9.70,0.34,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.05,0.11,0.00,9.73,0.32,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.05,0.13,-0.04,9.72,0.34,0.56,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,-0.01,0.00,-0.04,0.13,0.02,9.72,0.32,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.06,0.10,0.02,9.73,0.32,0.62,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,-0.00,0.00,-0.05,0.10,0.02,9.72,0.31,0.62,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,-0.00,-0.06,0.11,0.00,9.71,0.32,0.59,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.06,0.12,0.01,9.71,0.33,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.05,0.13,0.01,9.73,0.34,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,-0.00,0.00,-0.06,0.12,0.00,9.71,0.33,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.06,0.11,-0.01,9.72,0.32,0.58,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,-0.00,0.00,-0.05,0.11,0.00,9.72,0.32,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,0.00,-0.04,0.11,0.00,9.72,0.34,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,-0.00,-0.04,0.14,0.00,9.73,0.33,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.07,0.10,0.00,9.71,0.31,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,-0.00,0.00,-0.08,0.11,-0.02,9.70,0.32,0.58,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,0.00,-0.04,0.11,-0.01,9.73,0.32,0.58,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.01,0.00,-0.05,0.13,0.00,9.72,0.34,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.06,0.13,0.01,9.72,0.34,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.06,0.10,0.00,9.72,0.31,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,0.00,-0.05,0.13,-0.01,9.73,0.34,0.58,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,-0.00,-0.06,0.11,0.01,9.72,0.32,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.05,0.11,-0.01,9.71,0.32,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.05,0.13,0.00,9.72,0.32,0.62,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.04,0.13,-0.03,9.73,0.34,0.57,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,-0.00,-0.00,-0.05,0.10,0.02,9.72,0.31,0.62,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.05,0.12,0.01,9.72,0.33,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,-0.00,0.00,-0.05,0.13,0.01,9.73,0.34,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,-0.00,0.00,-0.06,0.10,0.00,9.71,0.31,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,0.00,-0.05,0.12,0.00,9.72,0.33,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.04,0.12,0.00,9.73,0.33,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.04,0.11,0.03,9.72,0.31,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,-0.00,-0.00,-0.05,0.13,0.00,9.72,0.32,0.63,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.04,0.11,0.00,9.72,0.33,0.58,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,0.00,-0.06,0.13,0.01,9.71,0.34,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,-0.00,0.00,-0.05,0.12,0.00,9.73,0.33,0.59,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,0.00,-0.04,0.11,-0.01,9.73,0.32,0.59,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,-0.00,0.00,-0.05,0.12,0.00,9.72,0.33,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.05,0.11,0.00,9.72,0.32,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,-0.00,0.00,-0.06,0.13,0.01,9.71,0.34,0.61,9.78,0.20,0.60,28
74.94,86.25,-1.19,-0.00,0.00,-0.00,-0.04,0.11,0.02,9.73,0.33,0.60,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,-0.00,-0.05,0.13,0.00,9.73,0.32,0.59,9.78,0.20,0.60,28
74.94,86.25,-1.19,0.00,0.00,0.00,-0.06,0.13,0.02,9.71,0.34,0.62,9.78,0.20,0.60,28
