orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temp
356.81,-7.94,2.44,0.00,0.00,0.00,0.06,-0.10,-0.02,-1.29,-0.52,9.67,-1.36,-0.41,9.70,27
356.81,-7.94,2.44,0.00,0.00,0.00,0.05,-0.14,-0.01,-1.31,-0.55,9.68,-1.36,-0.41,9.70,27
356.81,-7.94,2.44,0.00,0.00,-0.00,0.06,-0.11,0.00,-1.29,-0.52,9.69,-1.36,-0.41,9.70,27
356.81,-7.94,2.44,0.00,0.00,0.00,0.06,-0.11,-0.02,-1.29,-0.53,9.67,-1.36,-0.41,9.70,27
356.75,-7.94,2.44,-0.00,-0.00,-0.00,0.06,-0.11,0.00,-1.29,-0.52,9.69,-1.36,-0.41,9.70,27
356.75,-7.94,2.44,-0.00,0.00,-0.00,0.05,-0.11,0.00,-1.29,-0.52,9.67,-1.36,-0.41,9.70,27
356.75,-7.94,2.44,0.00,0.00,0.00,0.06,-0.12,-0.03,-1.28,-0.53,9.71,-1.36,-0.41,9.70,27
356.75,-7.94,2.44,0.00,0.00,0.00,0.04,-0.10,-0.01,-1.29,-0.52,9.69,-1.36,-0.41,9.70,27
356.75,-7.94,2.44,0.00,0.00,0.00,0.05,-0.13,-0.02,-1.30,-0.53,9.66,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,-0.00,0.00,0.05,-0.11,0.00,-1.30,-0.53,9.69,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,-0.00,0.00,0.00,0.06,-0.11,-0.01,-1.29,-0.53,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,-0.00,-0.00,0.07,-0.09,-0.01,-1.28,-0.51,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.05,-0.12,-0.05,-1.30,-0.53,9.64,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,-0.00,-0.00,-0.00,0.07,-0.09,-0.01,-1.28,-0.50,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,-0.00,0.00,-0.00,0.05,-0.09,-0.02,-1.30,-0.50,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.05,-0.09,0.00,-1.30,-0.51,9.69,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,-0.00,0.00,0.03,-0.10,-0.01,-1.32,-0.51,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,-0.00,0.00,0.06,-0.09,-0.02,-1.29,-0.51,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.05,-0.10,-0.02,-1.30,-0.52,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.06,-0.12,-0.06,-1.30,-0.53,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,-0.00,0.00,-0.00,0.06,-0.12,-0.02,-1.31,-0.53,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,-0.00,0.00,0.00,0.06,-0.11,-0.04,-1.28,-0.50,9.70,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.07,-0.11,-0.01,-1.32,-0.50,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,-0.00,0.00,0.00,0.05,-0.11,-0.02,-1.28,-0.53,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,-0.00,0.05,-0.12,0.00,-1.30,-0.53,9.69,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.01,-0.00,0.05,-0.10,-0.01,-1.31,-0.52,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.05,-0.11,-0.04,-1.30,-0.52,9.65,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,-0.00,0.06,-0.11,-0.03,-1.29,-0.53,9.66,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,-0.00,0.00,0.07,-0.08,-0.02,-1.28,-0.50,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,-0.00,0.05,-0.11,0.00,-1.30,-0.53,9.69,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,-0.00,0.05,-0.11,-0.06,-1.30,-0.52,9.63,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.05,-0.13,-0.01,-1.30,-0.55,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,-0.00,0.00,0.06,-0.12,-0.04,-1.29,-0.54,9.65,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.05,-0.10,-0.01,-1.30,-0.52,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.06,-0.09,0.00,-1.31,-0.50,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,-0.00,0.00,0.00,0.04,-0.12,-0.03,-1.30,-0.52,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,-0.00,0.00,0.05,-0.11,-0.03,-1.31,-0.52,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.05,-0.12,-0.02,-1.30,-0.53,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,-0.00,0.00,0.05,-0.10,-0.01,-1.30,-0.51,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.05,-0.10,-0.01,-1.30,-0.52,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,-0.00,0.00,0.00,0.06,-0.11,-0.04,-1.29,-0.52,9.65,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,-0.00,0.00,0.06,-0.11,-0.02,-1.29,-0.52,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,-0.00,0.00,0.05,-0.13,-0.02,-1.30,-0.54,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,-0.00,0.00,0.00,0.07,-0.10,-0.04,-1.28,-0.52,9.65,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,-0.00,0.07,-0.10,-0.01,-1.28,-0.51,9.68,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,-0.00,-0.00,0.00,0.04,-0.11,-0.05,-1.31,-0.52,9.64,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.05,-0.10,-0.04,-1.30,-0.51,9.65,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.07,-0.10,-0.01,-1.28,-0.51,9.69,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,-0.00,0.00,0.06,-0.10,-0.02,-1.30,-0.53,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,0.00,0.00,0.05,-0.11,-0.06,-1.29,-0.52,9.67,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,-0.00,0.00,0.00,0.05,-0.11,0.00,-1.31,-0.53,9.69,-1.36,-0.41,9.70,27
356.50,-7.94,2.44,0.00,-0.00,-0.00,0.05,-0.11,-0.01,-1.31,-0.53,9.68,-1.36,-0.41,9.70,27
