orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temp
80.88,75.88,47.06,-0.00,0.00,-0.00,-0.09,0.10,0.01,9.41,-1.64,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,0.00,-0.06,0.09,0.02,9.44,-1.65,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.07,0.10,-0.01,9.43,-1.64,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,0.00,-0.09,0.13,0.02,9.41,-1.62,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.06,0.09,0.03,9.44,-1.65,1.66,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,0.00,-0.10,0.09,-0.01,9.42,-1.64,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,0.00,-0.07,0.09,0.00,9.43,-1.66,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,-0.00,-0.08,0.10,0.01,9.43,-1.64,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.08,0.08,0.00,9.42,-1.65,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.06,0.11,0.03,9.44,-1.65,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.07,0.09,0.00,9.43,-1.65,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,-0.00,-0.05,0.08,-0.01,9.45,-1.66,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.08,0.08,-0.03,9.43,-1.66,1.59,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,0.00,-0.08,0.10,0.01,9.43,-1.64,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,-0.00,-0.06,0.12,0.01,9.44,-1.63,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,0.00,-0.08,0.08,0.00,9.42,-1.66,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,-0.00,0.00,-0.07,0.09,-0.01,9.43,-1.65,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.08,0.09,0.00,9.43,-1.65,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,-0.00,-0.00,-0.07,0.07,0.00,9.44,-1.65,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.08,0.08,0.00,9.42,-1.66,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.07,0.12,0.00,9.43,-1.63,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,0.00,-0.08,0.08,-0.01,9.42,-1.66,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,0.00,-0.07,0.07,0.00,9.43,-1.67,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.07,0.10,0.01,9.43,-1.64,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.09,0.10,0.00,9.41,-1.64,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.08,0.11,0.00,9.42,-1.63,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,0.00,-0.09,0.08,-0.01,9.41,-1.66,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,0.00,-0.08,0.07,-0.02,9.42,-1.67,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,-0.00,-0.00,-0.07,0.09,0.00,9.43,-1.65,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,0.00,-0.08,0.09,0.00,9.40,-1.67,1.59,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,-0.00,-0.07,0.09,-0.01,9.41,-1.65,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.07,0.07,0.00,9.42,-1.65,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,0.00,-0.07,0.08,0.00,9.43,-1.65,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.07,0.08,-0.01,9.43,-1.66,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,0.00,-0.07,0.10,0.01,9.43,-1.64,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,0.00,-0.07,0.07,-0.01,9.43,-1.67,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,-0.00,0.00,-0.06,0.10,-0.01,9.44,-1.64,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.06,0.09,0.00,9.44,-1.65,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,-0.00,-0.09,0.09,0.02,9.41,-1.65,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,0.00,-0.08,0.08,0.00,9.43,-1.66,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,-0.00,-0.00,-0.08,0.08,-0.01,9.43,-1.66,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,0.00,-0.08,0.09,0.00,9.42,-1.65,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,0.00,-0.08,0.09,0.02,9.42,-1.67,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,-0.00,-0.06,0.08,0.02,9.45,-1.65,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,-0.00,-0.07,0.08,0.00,9.41,-1.66,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.08,0.08,-0.01,9.42,-1.66,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.09,0.09,0.00,9.41,-1.65,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,-0.00,-0.06,0.09,0.02,9.44,-1.65,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,-0.00,-0.08,0.10,0.02,9.42,-1.64,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.08,0.10,-0.01,9.42,-1.64,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,0.00,-0.07,0.07,0.02,9.43,-1.67,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,-0.00,-0.08,0.10,0.03,9.42,-1.64,1.66,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,-0.00,0.00,-0.08,0.10,0.00,9.43,-1.64,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.06,0.09,-0.01,9.44,-1.65,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.06,0.09,-0.02,9.45,-1.66,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.07,0.10,0.02,9.43,-1.65,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.07,0.09,0.01,9.43,-1.65,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.06,0.07,-0.01,9.44,-1.67,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,-0.00,-0.06,0.09,0.00,9.44,-1.65,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.06,0.09,0.02,9.44,-1.65,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.08,0.09,0.03,9.42,-1.65,1.66,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,0.00,-0.07,0.05,0.02,9.43,-1.69,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,-0.00,-0.07,0.10,0.00,9.43,-1.64,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,0.00,-0.09,0.09,-0.03,9.41,-1.65,1.59,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.08,0.08,0.00,9.43,-1.66,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,-0.00,-0.07,0.07,-0.01,9.41,-1.64,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,-0.00,0.00,-0.07,0.11,0.00,9.40,-1.66,1.58,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,0.00,-0.08,0.07,-0.01,9.44,-1.65,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,-0.00,0.00,-0.08,0.07,0.00,9.43,-1.67,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,-0.00,-0.07,0.08,0.00,9.43,-1.66,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,-0.00,0.00,-0.07,0.11,0.00,9.43,-1.64,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.07,0.09,-0.01,9.43,-1.65,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,-0.00,0.00,-0.08,0.10,-0.01,9.42,-1.64,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.08,0.08,0.02,9.42,-1.66,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,-0.00,-0.07,0.08,0.03,9.43,-1.66,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,-0.00,-0.08,0.06,-0.01,9.43,-1.64,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,0.00,-0.09,0.09,0.00,9.43,-1.67,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,-0.00,-0.06,0.09,0.00,9.41,-1.69,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,-0.00,-0.08,0.08,0.02,9.43,-1.66,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.08,0.06,0.00,9.42,-1.68,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,-0.00,-0.08,0.09,0.00,9.43,-1.65,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.06,0.10,-0.01,9.44,-1.64,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.09,0.10,0.00,9.41,-1.64,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.00,0.00,-0.06,0.08,0.04,9.44,-1.66,1.67,9.51,-1.75,1.62,27
80.88,75.88,47.06,-0.00,0.00,0.00,-0.10,0.08,-0.01,9.40,-1.66,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.06,0.00,0.01,0.00,-0.93,0.21,-0.11,8.57,-1.53,1.51,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.01,0.01,0.15,0.15,-0.14,9.66,-1.59,1.48,9.51,-1.74,1.63,27
80.88,75.88,47.00,0.00,0.01,0.00,-0.24,0.17,-0.09,9.26,-1.57,1.53,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.01,0.00,-0.02,0.02,0.14,9.28,-1.60,1.58,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,0.00,0.02,0.11,9.50,-1.72,1.74,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.01,0.00,0.00,0.05,0.04,9.51,-1.69,1.67,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.01,0.00,-0.04,0.03,0.10,9.46,-1.71,1.73,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,0.00,0.00,-0.15,0.09,0.02,9.35,-1.65,1.65,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.06,0.08,0.00,9.44,-1.66,1.62,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.01,0.00,-0.04,0.08,0.00,9.46,-1.66,1.63,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.06,0.10,0.00,9.44,-1.64,1.62,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.07,0.04,9.42,-1.69,1.64,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.05,0.08,0.03,9.45,-1.66,1.66,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.06,0.08,0.02,9.44,-1.66,1.65,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,0.00,-0.00,-0.07,0.09,-0.03,9.43,-1.65,1.59,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,0.00,0.00,-0.03,0.08,0.02,9.47,-1.66,1.65,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.03,0.07,0.03,9.47,-1.67,1.66,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.04,0.09,-0.02,9.46,-1.65,1.60,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.08,-0.02,9.42,-1.66,1.60,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.05,0.10,-0.02,9.45,-1.64,1.60,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.09,0.10,0.00,9.42,-1.64,1.62,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.08,0.07,0.00,9.43,-1.67,1.62,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,0.00,-0.00,-0.06,0.07,0.00,9.44,-1.67,1.63,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.07,0.13,0.00,9.43,-1.61,1.63,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.05,0.05,-0.02,9.45,-1.69,1.60,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,-0.00,-0.00,-0.04,0.09,0.02,9.46,-1.65,1.65,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.06,0.06,0.00,9.44,-1.68,1.62,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,-0.00,0.00,-0.07,0.08,0.00,9.43,-1.66,1.63,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.07,0.11,-0.01,9.43,-1.64,1.61,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.08,0.07,-0.02,9.43,-1.67,1.60,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,-0.00,-0.00,-0.08,0.10,-0.02,9.42,-1.67,1.63,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,0.00,-0.00,-0.08,0.12,0.02,9.42,-1.68,1.64,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,-0.00,0.00,-0.08,0.07,-0.01,9.43,-1.66,1.60,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.07,0.11,0.01,9.43,-1.64,1.64,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,0.00,0.00,-0.06,0.09,0.01,9.44,-1.65,1.64,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,0.00,0.00,-0.08,0.09,-0.01,9.42,-1.65,1.61,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.09,0.11,0.01,9.41,-1.64,1.64,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,0.00,0.00,-0.08,0.07,-0.02,9.42,-1.67,1.60,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.05,0.06,0.00,9.45,-1.68,1.63,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.08,0.09,0.00,9.40,-1.65,1.65,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.06,0.08,-0.01,9.45,-1.67,1.64,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.09,-0.03,9.42,-1.65,1.64,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,0.00,0.00,-0.10,0.10,-0.01,9.40,-1.64,1.61,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.08,0.09,0.02,9.43,-1.65,1.65,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.09,0.00,9.42,-1.65,1.62,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.07,0.00,9.42,-1.67,1.63,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.07,0.10,0.00,9.43,-1.64,1.62,9.51,-1.75,1.63,27
80.88,75.88,47.00,-0.00,0.00,-0.00,-0.07,0.10,0.00,9.43,-1.64,1.62,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,-0.00,0.29,-0.06,0.07,8.55,-1.32,1.42,9.51,-1.75,1.63,27
80.88,75.88,47.00,0.00,0.00,0.01,-0.30,-0.01,0.15,9.92,-1.68,1.51,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,-0.00,0.11,0.05,0.04,9.29,-1.61,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,0.00,0.00,-0.26,0.09,0.01,9.29,-1.53,1.48,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,-0.00,0.00,-0.11,0.07,-0.01,9.39,-1.62,1.50,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,-0.00,0.02,0.10,0.04,9.54,-1.64,1.67,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.10,0.07,0.02,9.40,-1.67,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.12,0.10,-0.01,9.38,-1.64,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.03,0.08,0.01,9.47,-1.66,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.06,0.07,-0.03,9.44,-1.67,1.59,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.06,0.08,0.01,9.44,-1.66,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.09,0.09,0.00,9.41,-1.65,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,0.00,0.00,-0.05,0.06,0.00,9.40,-1.66,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.05,0.09,0.04,9.45,-1.64,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,-0.00,0.00,-0.07,0.09,0.02,9.43,-1.65,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.09,0.08,0.01,9.41,-1.66,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,0.00,-0.00,-0.07,0.07,-0.01,9.43,-1.67,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,0.01,0.00,0.03,0.05,0.00,9.54,-1.69,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.17,0.13,0.03,9.33,-1.61,1.66,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.11,0.05,0.00,9.39,-1.69,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,0.00,-0.00,-0.02,0.11,0.00,9.48,-1.63,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,-0.00,-0.06,0.10,0.00,9.44,-1.64,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.07,0.05,0.00,9.43,-1.69,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.10,0.00,9.47,-1.64,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,-0.00,-0.11,0.12,-0.01,9.49,-1.67,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,-0.00,-0.09,0.09,0.00,9.44,-1.65,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,0.00,-0.00,-0.14,0.12,-0.02,9.36,-1.63,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,-0.01,-0.00,-0.08,0.11,0.00,9.43,-1.64,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,-0.00,-0.08,0.09,0.02,9.43,-1.65,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,-0.00,-0.00,-0.06,0.10,0.00,9.44,-1.64,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,-0.00,-0.07,0.12,-0.02,9.43,-1.62,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.05,0.08,0.00,9.45,-1.66,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,0.00,-0.00,-0.08,0.07,0.00,9.42,-1.67,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.09,0.13,0.00,9.41,-1.61,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.07,0.05,0.00,9.43,-1.66,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.06,0.09,0.02,9.45,-1.66,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.08,0.15,0.03,9.38,-1.62,1.66,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,-0.00,0.01,-0.05,0.04,0.00,9.45,-1.70,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.07,0.12,0.04,9.43,-1.62,1.67,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.03,0.10,0.00,9.47,-1.64,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.11,0.06,-0.01,9.39,-1.68,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.05,0.09,0.04,9.45,-1.65,1.67,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,-0.00,0.00,-0.10,0.11,0.00,9.40,-1.64,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.10,-0.01,9.42,-1.64,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,-0.00,0.00,-0.09,0.05,-0.03,9.41,-1.69,1.59,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.07,0.10,0.03,9.43,-1.64,1.66,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,-0.00,0.00,-0.07,0.08,0.02,9.43,-1.63,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.11,0.00,9.41,-1.64,1.66,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.07,0.03,0.00,9.43,-1.71,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.07,0.09,0.00,9.43,-1.65,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.08,0.09,0.00,9.43,-1.65,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.05,0.06,0.00,9.45,-1.68,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.10,0.00,9.43,-1.64,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.08,-0.04,9.42,-1.66,1.58,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.11,0.01,9.42,-1.64,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,0.00,-0.00,-0.08,0.07,0.00,9.42,-1.68,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.05,0.09,0.00,9.45,-1.65,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.08,0.09,0.00,9.43,-1.65,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.08,0.02,9.42,-1.66,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,-0.00,-0.00,-0.07,0.03,-0.01,9.43,-1.71,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.08,0.12,0.04,9.42,-1.63,1.67,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.10,0.06,0.00,9.40,-1.68,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.08,0.10,-0.02,9.42,-1.64,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,0.00,-0.00,-0.09,0.08,0.00,9.41,-1.66,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,-0.00,-0.06,0.11,0.00,9.42,-1.61,1.61,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.11,0.06,-0.02,9.44,-1.73,1.63,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,0.00,-0.00,-0.10,0.07,-0.02,9.39,-1.57,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.07,0.13,0.03,9.51,-1.71,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,0.00,0.00,-0.04,-0.01,0.02,9.41,-1.72,1.64,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.08,0.02,9.43,-1.66,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,0.00,-0.09,0.12,0.02,9.41,-1.62,1.65,9.51,-1.75,1.62,27
80.88,75.88,47.00,-0.00,-0.00,0.00,-0.04,0.04,0.00,9.46,-1.70,1.62,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.01,-0.00,-0.06,0.10,-0.02,9.44,-1.64,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.08,0.19,0.07,9.43,-1.55,1.70,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.06,0.01,-0.02,9.44,-1.74,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,0.00,0.00,-0.06,0.08,-0.02,9.44,-1.66,1.60,9.51,-1.75,1.62,27
80.88,75.88,47.00,0.00,-0.00,-0.00,-0.07,0.12,0.07,9.44,-1.65,1.67,9.51,-1.75,1.62,27
